student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
Because it is a horn that make like the mm.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,horn like mm,horn like mm,horn like mm
Because it is the shortest one and it do not have that much time to come up.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,shortest time come,shortest time come,come shortest time
Because the big circle makes a low pitch.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,big circle makes low pitch,big circl make low pitch,big circl low make pitch
Because it is the biggest and it takes longer to make loud sound.,The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,biggest takes longer loud sound,biggest take longer loud sound,biggest longer loud sound take
"Because it is a bigger instrument, wider and solid. Well those are the only ones I have learned.",The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,bigger instrument wider solid ones learned,bigger instrument wider solid one learn,bigger instrument learn one solid wider
Because it is the biggest instrument and the bigger it is the bigger vibrations and the bigger vibrations the lower it sounds.,The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,biggest instrument bigger bigger vibrations bigger vibrations lower sounds,biggest instrument bigger bigger vibrat bigger vibrat lower sound,bigger bigger bigger biggest instrument lower sound vibrat vibrat
Because it is bigger and I heard one before.,The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,bigger heard,bigger heard,bigger heard
Because it is an instrument of the orchestra.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,instrument orchestra,instrument orchestra,instrument orchestra
Because it has a curved thing.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,curved thing,curv thing,curv thing
Because it is the biggest one.,The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,biggest,biggest,biggest
Because it is the smallest.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,smallest,smallest,smallest
Because it is the biggest one because the air can not go through it very fast.,The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,biggest air fast,biggest air fast,air biggest fast
The low has make the highest sound and the highest make the lower sound.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,low highest sound highest lower sound,low highest sound highest lower sound,highest highest low lower sound sound
It is so big it has a lot of room to vibrate.,The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,big lot room vibrate,big lot room vibrat,big lot room vibrat
Because the sound has more room to vibrate.,The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,sound room vibrate,sound room vibrat,room sound vibrat
The bigger it is the lower the sound the smaller it is the higher the sound.,The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,bigger lower sound smaller higher sound,bigger lower sound smaller higher sound,bigger higher lower smaller sound sound
Because it has more amplification.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,amplification,amplif,amplif
Because it is the biggest.,The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,biggest,biggest,biggest
Because it has a little hole.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,little hole,littl hole,hole littl
Because it is the longest and it takes a while for it to make sound.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,longest takes sound,longest take sound,longest sound take
It makes the lowest sound because it vibrates slower from having to travel far.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,makes lowest sound vibrates slower having travel far,make lowest sound vibrat slower have travel far,far have lowest make slower sound travel vibrat
Because it is the biggest out of all the instruments.,The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,biggest instruments,biggest instrument,biggest instrument
Because the instrument is thicker than the others.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,instrument thicker,instrument thicker,instrument thicker
Because the lower it is the lower for big.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,lower lower big,lower lower big,big lower lower
"Because the sound waves had a short time to set to the bottom, because it is bigger.",The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,sound waves short time set bigger,sound wave short time set bigger,bigger set short sound time wave
Because it has to travel longer.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,travel longer,travel longer,longer travel
It makes the lowest sound because it is bigger and vibrates slower.,The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,makes lowest sound bigger vibrates slower,make lowest sound bigger vibrat slower,bigger lowest make slower sound vibrat
This is why it makes the lower sound the one I circled goes down and then up that might be why.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,makes lower sound circled goes,make lower sound circl goe,circl goe lower make sound
I think that is the correct answer because is bigger.,The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,think correct answer bigger,think correct answer bigger,answer bigger correct think
Because it is a big one so it is going to make the lowest sound.,The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,big going lowest sound,big go lowest sound,big go lowest sound
Because if it is large then it makes a lower sound.,The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,large makes lower sound,larg make lower sound,larg lower make sound
Because the bigger it is the lower the sound gets.,The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,bigger lower sound gets,bigger lower sound get,bigger get lower sound
Because it is the longest instrument. The air takes a longer time to travel out.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,longest instrument air takes longer time travel,longest instrument air take longer time travel,air instrument longer longest take time travel
Because it has the longest way to travel.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,longest way travel,longest way travel,longest travel way
Because is little instruments and I already played it once.,The saxophone has the longest and fattest tube.,0,61,Because it is a horn that make like the mm.,little instruments played,littl instrument play,instrument littl play
The saxophone has the longest and fattest tube.,The saxophone has the longest and fattest tube.,1,61,Because it is a horn that make like the mm.,saxophone longest fattest tube,saxophon longest fattest tube,fattest longest saxophon tube
