student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
More than one manipulated variable.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",1,120,More than one manipulated variable.,manipulated variable,manipul variabl,manipul variabl
It has too many manipulated variables it could not give the same information.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",1,120,More than one manipulated variable.,manipulated variables information,manipul variabl inform,inform manipul variabl
I think red reflected the heat away.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",0,120,More than one manipulated variable.,think red reflected heat away,think red reflect heat away,away heat red reflect think
Maybe because they are each different types.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",0,120,More than one manipulated variable.,maybe different types,mayb differ type,differ mayb type
Because one is covered and the other is not covered.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",0,120,More than one manipulated variable.,covered covered,cover cover,cover cover
Because they are different colors.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",0,120,More than one manipulated variable.,different colors,differ color,color differ
I think it is covered more than the red one. And put does too color because is almost the same.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",0,120,More than one manipulated variable.,think covered red color,think cover red color,color cover red think
Because the red uncovered get colder and the blue get hotter.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",0,120,More than one manipulated variable.,red uncovered colder blue hotter,red uncov colder blue hotter,blue colder hotter red uncov
It would not be useful because red is uncovered and blue is covered and it is not fair.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",1,120,More than one manipulated variable.,useful red uncovered blue covered fair,use red uncov blue cover fair,blue cover fair red uncov use
I think that the red covered was not in the sun.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",0,120,More than one manipulated variable.,think red covered sun,think red cover sun,cover red sun think
"Maybe the blue uncovered would be the same as the red or not, just to make sure.","When 2 variables are changed, it is impossible to determine which variable is causing what effect.",1,120,More than one manipulated variable.,maybe blue uncovered red sure,mayb blue uncov red sure,blue mayb red sure uncov
Because you would not know the readings of blue uncovered and red covered.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",1,120,More than one manipulated variable.,know readings blue uncovered red covered,know read blue uncov red cover,blue cover know read red uncov
Because both of them are different one is uncovered and another is covered.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",0,120,More than one manipulated variable.,different uncovered covered,differ uncov cover,cover differ uncov
Because it will just be in the middle of hot and cold.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",0,120,More than one manipulated variable.,middle hot cold,middl hot cold,cold hot middl
Because.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",0,120,More than one manipulated variable.,,,
Because you do not have enough information to compare the data.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",0,120,More than one manipulated variable.,information compare data,inform compar data,compar data inform
Because it is only 2 colors.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",0,120,More than one manipulated variable.,2 colors,2 color,2 color
Because the red uncovered has a low temperature and blue covered has a high temperature.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",0,120,More than one manipulated variable.,red uncovered low temperature blue covered high temperature,red uncov low temperatur blue cover high temperatur,blue cover high low red temperatur temperatur uncov
Because if they are different color and covered and uncovered you would get way different data.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",1,120,More than one manipulated variable.,different color covered uncovered way different data,differ color cover uncov way differ data,color cover data differ differ uncov way
The red does not heat up fast as the blue covered.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",0,120,More than one manipulated variable.,red heat fast blue covered,red heat fast blue cover,blue cover fast heat red
It would not provide useful information because you would not know if either red covered or blue covered absorbed most heat or if red uncovered or blue uncovered absorbed most heat.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",1,120,More than one manipulated variable.,provide useful information know red covered blue covered absorbed heat red uncovered blue uncovered absorbed heat,provid use inform know red cover blue cover absorb heat red uncov blue uncov absorb heat,absorb absorb blue blue cover cover heat heat inform know provid red red uncov uncov use
It will not be only little information and also there is not test of red covered and blue uncovered.,"When 2 variables are changed, it is impossible to determine which variable is causing what effect.",1,120,More than one manipulated variable.,little information test red covered blue uncovered,littl inform test red cover blue uncov,blue cover inform littl red test uncov
