student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
As the contour lines get closer the mountain side gets steeper.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,contour lines closer mountain gets steeper,contour line closer mountain get steeper,closer contour get line mountain steeper
The lines are close together.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,lines close,line close,close line
You can tell because it is at the top and it is 5000.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,tell 5000,tell 5000,5000 tell
Because the contour lines are closer than the others.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,contour lines closer,contour line closer,closer contour line
I can tell because the contour lines closer.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,tell contour lines closer,tell contour line closer,closer contour line tell
S because it is closer together.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,s closer,s closer,closer s
It is steeper because it is below sea level.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,steeper sea level,steeper sea level,level sea steeper
Because it looks like it is going further down than the others.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,looks like going,look like go,go like look
How do I know it is the steepest because the lines are closer.,The contour lines are closest together at Q.,1,134,As the contour lines get closer the mountain side gets steeper.,know steepest lines closer,know steepest line closer,closer know line steepest
I know because Q is at the bottom of the map.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,know q map,know q map,know map q
Because the line is closer.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,line closer,line closer,closer line
Because it has a line in it and probably it is a valley or something.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,line probably valley,line probabl valley,line probabl valley
Because the contour lines are close to each other.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,contour lines close,contour line close,close contour line
Because you can see that her lines has the top and it is steeper.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,lines steeper,line steeper,line steeper
Because it is in the middle and it is steeper.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,middle steeper,middl steeper,middl steeper
Q is the steepest part of the map the line is close together.,The contour lines are closest together at Q.,1,134,As the contour lines get closer the mountain side gets steeper.,q steepest map line close,q steepest map line close,close line map q steepest
Because Q is moving like a snake and it is hard to go swirl like this.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,q moving like snake hard swirl like,q move like snake hard swirl like,hard like like move q snake swirl
Q. Because the contour lines are closer together to make it steeper.,The contour lines are closest together at Q.,1,134,As the contour lines get closer the mountain side gets steeper.,q contour lines closer steeper,q contour line closer steeper,closer contour line q steeper
Because it curves going up the mountain.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,curves going mountain,curv go mountain,curv go mountain
Because the contour lines are closer together than the other R and S.,The contour lines are closest together at Q.,1,134,As the contour lines get closer the mountain side gets steeper.,contour lines closer r s,contour line closer r s,closer contour line r s
Because the elevation increases and does not decrease.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,elevation increases decrease,elev increas decreas,decreas elev increas
I know because the contour lines are closer together.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,know contour lines closer,know contour line closer,closer contour know line
Because the lines are closer together.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,lines closer,line closer,closer line
The land lines are close.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,land lines close,land line close,close land line
The lines are closer together.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,lines closer,line closer,closer line
Because it is the straightest part.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,straightest,straightest,straightest
The contour lines are closer together.,The contour lines are closest together at Q.,1,134,As the contour lines get closer the mountain side gets steeper.,contour lines closer,contour line closer,closer contour line
I know because the contour lines are closer together.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,know contour lines closer,know contour line closer,closer contour know line
I know it is the steepest part because the contour lines are closer together.,The contour lines are closest together at Q.,1,134,As the contour lines get closer the mountain side gets steeper.,know steepest contour lines closer,know steepest contour line closer,closer contour know line steepest
The contour lines are close together.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,contour lines close,contour line close,close contour line
I know it is the steepest part of the trail because the lines are the closest together.,The contour lines are closest together at Q.,1,134,As the contour lines get closer the mountain side gets steeper.,know steepest trail lines closest,know steepest trail line closest,closest know line steepest trail
Because the contour lines are closer.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,contour lines closer,contour line closer,closer contour line
Q because the place it is located.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,q place located,q place locat,locat place q
Q is on the steepest part of the trail. I know this because the lines are closer together.,The contour lines are closest together at Q.,1,134,As the contour lines get closer the mountain side gets steeper.,q steepest trail know lines closer,q steepest trail know line closer,closer know line q steepest trail
The contour lines are close together.,The contour lines are closest together at Q.,0,134,As the contour lines get closer the mountain side gets steeper.,contour lines close,contour line close,close contour line
I know it is the steepest trail because the lines are close together.,The contour lines are closest together at Q.,1,134,As the contour lines get closer the mountain side gets steeper.,know steepest trail lines close,know steepest trail line close,close know line steepest trail
The contour lines are closest together at Q.,The contour lines are closest together at Q.,1,134,As the contour lines get closer the mountain side gets steeper.,contour lines closest q,contour line closest q,closest contour line q
