student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
Not much sugar is in the thing she is testing.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,sugar thing testing,sugar thing test,sugar test thing
The results tell her that acid is present.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,results tell acid present,result tell acid present,acid present result tell
If it has a lot of sugar a little bit of sugar or no sugar at all.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,lot sugar little bit sugar sugar,lot sugar littl bit sugar sugar,bit littl lot sugar sugar sugar
If the tube shoots up then the substance has acid in it.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",1,43,Not much sugar is in the thing she is testing.,tube shoots substance acid,tube shoot substanc acid,acid shoot substanc tube
The test results will tell her that the one with sugar has acid. Because it bubbles up.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",1,43,Not much sugar is in the thing she is testing.,test results tell sugar acid bubbles,test result tell sugar acid bubbl,acid bubbl result sugar tell test
That it either has sugar or it does not have sugar.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,sugar sugar,sugar sugar,sugar sugar
The test results tell her how much gas is in the food.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,test results tell gas food,test result tell ga food,food ga result tell test
"If the vinegar made the baking soda react it would shoot carbon dioxide into the pusher, then she needs to write down how many milliliters of carbon dioxide there is.","If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,vinegar baking soda react shoot carbon dioxide pusher needs write milliliters carbon dioxide,vinegar bake soda react shoot carbon dioxid pusher need write millilit carbon dioxid,bake carbon carbon dioxid dioxid millilit need pusher react shoot soda vinegar write
Her test results would tell her what had more sugar in it.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,test results tell sugar,test result tell sugar,result sugar tell test
"If the syringe went up at all, that means the food contains acid. We already know that the food contains sugar because it fizzed.","If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",1,43,Not much sugar is in the thing she is testing.,syringe went means food contains acid know food contains sugar fizzed,syring went mean food contain acid know food contain sugar fizz,acid contain contain fizz food food know mean sugar syring went
The more carbon dioxide the more carbon dioxide it has in it.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,carbon dioxide carbon dioxide,carbon dioxid carbon dioxid,carbon carbon dioxid dioxid
If it had acid and how much sugar.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,acid sugar,acid sugar,acid sugar
Vitamin C or acid.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,vitamin c acid,vitamin c acid,acid c vitamin
How much acid and or sugar there is.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,acid sugar,acid sugar,acid sugar
"If the syringe goes way up it has a lot of acid, if not has a little or none.","If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",1,43,Not much sugar is in the thing she is testing.,syringe goes way lot acid little,syring goe way lot acid littl,acid goe littl lot syring way
The results would tell her how much acid was in the substance.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,results tell acid substance,result tell acid substanc,acid result substanc tell
It will tell her if there is a lot or not a lot of sugar in the food.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,tell lot lot sugar food,tell lot lot sugar food,food lot lot sugar tell
The amount of acid in the food.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,acid food,acid food,acid food
If the food contains acid and how much.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,food contains acid,food contain acid,acid contain food
That whatever she test has more acid or sugar.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,test acid sugar,test acid sugar,acid sugar test
I was not here when we did it.,"If gas (carbon dioxide) is produced, the food contains acid. If no gas is produced, the food does not contain acid.",0,43,Not much sugar is in the thing she is testing.,,,
