student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
It so it better to hike. A has more lines.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,better hike lines,better hike line,better hike line
It is more descriptive.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,descriptive,descript,descript
So you know what part of the mountain is the easiest part to climb and it has more details.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,know mountain easiest climb details,know mountain easiest climb detail,climb detail easiest know mountain
Because it has more description.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,description,descript,descript
Because it is easier to read! And there is more information on it.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,easier read information,easier read inform,easier inform read
Because it tell where you are going.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,tell going,tell go,go tell
Because a topographic map shows you if a place is going to be steep it also shows you what other roads or rivers to take well in other words it gives you more detail.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,topographic map shows place going steep shows roads rivers words gives detail,topograph map show place go steep show road river word give detail,detail give go map place river road show show steep topograph word
To see a bird's eye view which is better view than looking from land.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,birds eye view better view looking land,bird eye view better view look land,better bird eye land look view view
Because it has more and more direction to go.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,direction,direct,direct
Because it need to walk a little be that is why I think she recommend to her.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,need walk little think recommend,need walk littl think recommend,littl need recommend think walk
Because it would tell you where it is more steep and the elevation and the other one will not.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,1,91,It so it better to hike. A has more lines.,tell steep elevation,tell steep elev,elev steep tell
So they can see which is steep or not and safe.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,steep safe,steep safe,safe steep
Because it is a faster distance from the bottom.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,faster distance,faster distanc,distanc faster
Because she walled know now the side where and how steep they are and elevation.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,walled know steep elevation,wall know steep elev,elev know steep wall
Because a topographic map shows the steeps places and where is the best or dangerous place to be and the lines tell you where you are going like if you going around in circles.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,topographic map shows steeps places best dangerous place lines tell going like going circles,topograph map show steep place best danger place line tell go like go circl,best circl danger go go like line map place place show steep tell topograph
I would think A because it shows the lakes and rivers and more details of it is location. Plus it shows the symbols of what is there.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,think shows lakes rivers details location plus shows symbols,think show lake river detail locat plu show symbol,detail lake locat plu river show show symbol think
So you would see the steep sides like 5000.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,steep sides like 5000,steep side like 5000,5000 like side steep
Because it gives better directions and trails.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,gives better directions trails,give better direct trail,better direct give trail
It has more details and they show other paths beside just her's.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,details paths,detail path,detail path
Because both the maps show the shapes of the landforms but a topographic map shows elevation and steepness.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,maps shapes landforms topographic map shows elevation steepness,map shape landform topograph map show elev steep,elev landform map map shape show steep topograph
"Pam's friend recommend Map A because you could see the elevation, and see where things are.",She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,1,91,It so it better to hike. A has more lines.,pams friend recommend map elevation things,pam friend recommend map elev thing,elev friend map pam recommend thing
Pam's friend recommended the topographic map because it shows the elevation of the mountain they are hiking.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,pams friend recommended topographic map shows elevation mountain hiking,pam friend recommend topograph map show elev mountain hike,elev friend hike map mountain pam recommend show topograph
It shows the contour lines so they will know how steep the trail is. Also they will recognize the shape of the land.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,1,91,It so it better to hike. A has more lines.,shows contour lines know steep trail recognize shape land,show contour line know steep trail recogn shape land,contour know land line recogn shape show steep trail
Pam's friend recommended to use a topographic map for the hike because in a topographic map you can see the profile of something which profile is a side view.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,pams friend recommended use topographic map hike topographic map profile profile view,pam friend recommend use topograph map hike topograph map profil profil view,friend hike map map pam profil profil recommend topograph topograph use view
She would because it has more information.,She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.,0,91,It so it better to hike. A has more lines.,information,inform,inform
