student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
Topaz is harder because it would be all no on the chart.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,topaz harder chart,topaz harder chart,chart harder topaz
Topaz is harder. Because topaz is the hardest birthstone.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,topaz harder topaz hardest birthstone,topaz harder topaz hardest birthston,birthston harder hardest topaz topaz
"Topaz is hard because you cannot scratch it with penny, fingernail or a paperclip.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49,Topaz is harder because it would be all no on the chart.,topaz hard scratch penny fingernail paperclip,topaz hard scratch penni fingernail paperclip,fingernail hard paperclip penni scratch topaz
M to Z is harder than mineral X and Y.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,m z harder mineral x y,m z harder miner x y,harder m miner x y z
It is harder than X Y Z because we read about it this morning.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,harder x y z read morning,harder x y z read morn,harder morn read x y z
It is harder than them.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,harder,harder,harder
"It is harder than minerals X, Y, and Z because it cannot be scratched by either one.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49,Topaz is harder because it would be all no on the chart.,harder minerals x y z scratched,harder miner x y z scratch,harder miner scratch x y z
A topaz is compared to Z because it cannot be scratched with 2 thirds things. Y is all the opposite of topaz. X cannot be scratched with one third of a topaz cannot be scratched.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,topaz compared z scratched 2 thirds things y opposite topaz x scratched topaz scratched,topaz compar z scratch 2 third thing y opposit topaz x scratch topaz scratch,2 compar opposit scratch scratch scratch thing third topaz topaz topaz x y z
The Topaz is the first hardest mineral out of the 3 on the chart.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,topaz hardest mineral 3 chart,topaz hardest miner 3 chart,3 chart hardest miner topaz
"Topaz is harder than all of them. It is just barely harder than Z, way harder than Y, and pretty harder than X.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,topaz harder barely harder z way harder y pretty harder x,topaz harder bare harder z way harder y pretti harder x,bare harder harder harder harder pretti topaz way x y z
"Topaz is harder than X, Y, and Z because Topaz cannot be scratched by a fingernail, a penny, or a paperclip so it is the hardest.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49,Topaz is harder because it would be all no on the chart.,topaz harder x y z topaz scratched fingernail penny paperclip hardest,topaz harder x y z topaz scratch fingernail penni paperclip hardest,fingernail harder hardest paperclip penni scratch topaz topaz x y z
"Tied with mineral Y because they are both yes, yes, and yes.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,tied mineral y yes yes yes,tie miner y ye ye ye,miner tie y ye ye ye
"Topaz would be all no's compared the minerals X, Y, and Z because topaz is one of the scratch free minerals.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,topaz nos compared minerals x y z topaz scratch free minerals,topaz no compar miner x y z topaz scratch free miner,compar free miner miner no scratch topaz topaz x y z
"Topaz is harder than minerals X, Y, and Z because Topaz cannot be scratched by a fingernail, penny or a paperclip. So it is harder.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49,Topaz is harder because it would be all no on the chart.,topaz harder minerals x y z topaz scratched fingernail penny paperclip harder,topaz harder miner x y z topaz scratch fingernail penni paperclip harder,fingernail harder harder miner paperclip penni scratch topaz topaz x y z
"It is a soft rock Z, I think it is the same as Y because they can both be scratched by everything. It is little bit hard to X.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,soft rock z think y scratched little bit hard x,soft rock z think y scratch littl bit hard x,bit hard littl rock scratch soft think x y z
"Topaz is harder than X, Y, and Z because it cannot be scratched by a fingernail, a laser, or a paperclip.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49,Topaz is harder because it would be all no on the chart.,topaz harder x y z scratched fingernail laser paperclip,topaz harder x y z scratch fingernail laser paperclip,fingernail harder laser paperclip scratch topaz x y z
Topaz is the hardest out of all minerals because it did not get scratched by any tool.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49,Topaz is harder because it would be all no on the chart.,topaz hardest minerals scratched tool,topaz hardest miner scratch tool,hardest miner scratch tool topaz
Like steel if you rub them and if it does not scratch.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,like steel rub scratch,like steel rub scratch,like rub scratch steel
It is harder than all of the other minerals because it cannot get scratched by none of the scratching materials and all the other minerals can get scratched at least one time.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49,Topaz is harder because it would be all no on the chart.,harder minerals scratched scratching materials minerals scratched time,harder miner scratch scratch materi miner scratch time,harder materi miner miner scratch scratch scratch time
"It is harder than X, Y, Z. I know it is harder than X, Y, and Z because nothing can scratch it.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49,Topaz is harder because it would be all no on the chart.,harder x y z know harder x y z scratch,harder x y z know harder x y z scratch,harder harder know scratch x x y y z z
"Minerals X has 2 of them in a paperclip and penny. And the Y, Z and the minerals Y is the hardest in it.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,minerals x 2 paperclip penny y z minerals y hardest,miner x 2 paperclip penni y z miner y hardest,2 hardest miner miner paperclip penni x y y z
It is the hardest because it cannot be scratched by any of them and the others can be scratched with at least one of the minerals.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49,Topaz is harder because it would be all no on the chart.,hardest scratched scratched minerals,hardest scratch scratch miner,hardest miner scratch scratch
Mineral Z can scratch topaz because mineral Z cannot be scratched by a penny or a fingernail but it can get scratched by a paperclip.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,mineral z scratch topaz mineral z scratched penny fingernail scratched paperclip,miner z scratch topaz miner z scratch penni fingernail scratch paperclip,fingernail miner miner paperclip penni scratch scratch scratch topaz z z
"It is so strong that minerals X, Y, Z cannot break it.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,strong minerals x y z break,strong miner x y z break,break miner strong x y z
I know because when you break a rock that is when you know it is hard or not hard.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,know break rock know hard hard,know break rock know hard hard,break hard hard know know rock
"How it is compared to X, Y, and Z is that the finger and the penny cannot scratch mineral X and Z.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,compared x y z finger penny scratch mineral x z,compar x y z finger penni scratch miner x z,compar finger miner penni scratch x x y z z
I know it is Z because it has one yes and 2 no's.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,know z yes 2 nos,know z ye 2 no,2 know no ye z
"Mineral Z cannot be scratched by penny, fingernail, and paperclip. Topaz cannot be scratched by anything.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,mineral z scratched penny fingernail paperclip topaz scratched,miner z scratch penni fingernail paperclip topaz scratch,fingernail miner paperclip penni scratch scratch topaz z
"Topaz has to have X, Y, Z as minerals.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,topaz x y z minerals,topaz x y z miner,miner topaz x y z
Because it is harder.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,harder,harder,harder
I know because a fingernail cannot be scratched the most.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49,Topaz is harder because it would be all no on the chart.,know fingernail scratched,know fingernail scratch,fingernail know scratch
"Topaz is the hardest because none of them can scratch it but at least one them can scratch X, Y, Z.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49,Topaz is harder because it would be all no on the chart.,topaz hardest scratch scratch x y z,topaz hardest scratch scratch x y z,hardest scratch scratch topaz x y z
Topaz would be the hardest because none of the tools could scratch it and at least one tool.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49,Topaz is harder because it would be all no on the chart.,topaz hardest tools scratch tool,topaz hardest tool scratch tool,hardest scratch tool tool topaz
Topaz would be hardest because none of the tools could scratch it and at least one tool could scratch X Y Z.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49,Topaz is harder because it would be all no on the chart.,topaz hardest tools scratch tool scratch x y z,topaz hardest tool scratch tool scratch x y z,hardest scratch scratch tool tool topaz x y z
It would be the hardest because none of the tools could scratch it.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49,Topaz is harder because it would be all no on the chart.,hardest tools scratch,hardest tool scratch,hardest scratch tool
"Topaz would be hardest because none of the tools could scratch it and at least one tool could scratch X, Y, and Z.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49,Topaz is harder because it would be all no on the chart.,topaz hardest tools scratch tool scratch x y z,topaz hardest tool scratch tool scratch x y z,hardest scratch scratch tool tool topaz x y z
Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49,Topaz is harder because it would be all no on the chart.,topaz hardest 4 minerals tools scratch topaz tool scratch minerals,topaz hardest 4 miner tool scratch topaz tool scratch miner,4 hardest miner miner scratch scratch tool tool topaz topaz
