student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",results experiment anna know fat larger grease spot fat,result experi anna know fat larger greas spot fat,anna experi fat fat greas know larger result spot
The way Anna will know is the bigger the spot the more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",way anna know bigger spot fat,way anna know bigger spot fat,anna bigger fat know spot way
She will know which one has the most fat is checking the size of the grease spots.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",know fat checking size grease spots,know fat check size greas spot,check fat greas know size spot
Look at the grease that is on it and what has the most grease has the most fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",look grease grease fat,look greas greas fat,fat greas greas look
The bigger the grease spot the more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",bigger grease spot fat,bigger greas spot fat,bigger fat greas spot
She will know because the one with a big spot has more fat than the other one.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",know big spot fat,know big spot fat,big fat know spot
She can tell by how big each grease spot is so if walnuts had more fat it would have a bigger grease spot.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",tell big grease spot walnuts fat bigger grease spot,tell big greas spot walnut fat bigger greas spot,big bigger fat greas greas spot spot tell walnut
Whichever one is higher on the graph has more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",whichever higher graph fat,whichev higher graph fat,fat graph higher whichev
You can tell which one has more fat by looking at the brown piece of paper and the biggest grease spot has more fat in it.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",tell fat looking brown piece paper biggest grease spot fat,tell fat look brown piec paper biggest greas spot fat,biggest brown fat fat greas look paper piec spot tell
The one that has more fat on the paper.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",fat paper,fat paper,fat paper
Anna will know by mix and dividing it and she will get a percentage of how much fat is in walnuts and peanuts.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",anna know mix dividing percentage fat walnuts peanuts,anna know mix divid percentag fat walnut peanut,anna divid fat know mix peanut percentag walnut
The nut with the largest grease spot has the most fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",nut largest grease spot fat,nut largest greas spot fat,fat greas largest nut spot
Whichever one has more oil spread out on the paper towel has the most fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",whichever oil spread paper towel fat,whichev oil spread paper towel fat,fat oil paper spread towel whichev
She will know by the grease mark on the brown piece of paper.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",know grease mark brown piece paper,know greas mark brown piec paper,brown greas know mark paper piec
The one that has the bigger grease stain.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",bigger grease stain,bigger greas stain,bigger greas stain
Anna would know by looking at the 2 pieces of paper and seeing the paper that has more grease on it. The one that has more grease on it has more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",anna know looking 2 pieces paper seeing paper grease grease fat,anna know look 2 piec paper see paper greas greas fat,2 anna fat greas greas know look paper paper piec see
Let it sit for a day and if there was a grease spot that is how she would find out.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",let sit day grease spot find,let sit day greas spot find,day find greas let sit spot
"By the time 2 days are up both indicators will have a grease spot, both representing a walnut and a peanut the one with the biggest grease spot has the most fat.",Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",time 2 days indicators grease spot representing walnut peanut biggest grease spot fat,time 2 day indic greas spot repres walnut peanut biggest greas spot fat,2 biggest day fat greas greas indic peanut repres spot spot time walnut
She will get the results with the biggest grease spot. For the most fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",results biggest grease spot fat,result biggest greas spot fat,biggest fat greas result spot
Then she will know that walnut or peanuts has more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",know walnut peanuts fat,know walnut peanut fat,fat know peanut walnut
Anna will measure the grease spot then she will figure out which one has more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",anna measure grease spot figure fat,anna measur greas spot figur fat,anna fat figur greas measur spot
"By waiting for 2 days from morning until night, then you will see which one is fattier.",Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",waiting 2 days morning night fattier,wait 2 day morn night fattier,2 day fattier morn night wait
Peanut has more than walnut.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",peanut walnut,peanut walnut,peanut walnut
The brown paper will look wet and that will tell you which one has more fat in them.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",brown paper look wet tell fat,brown paper look wet tell fat,brown fat look paper tell wet
The more grease the more fat there is.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",grease fat,greas fat,fat greas
You get grid paper and put it on the grease spot and count the square in the grease spot.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",grid paper grease spot count square grease spot,grid paper greas spot count squar greas spot,count greas greas grid paper spot spot squar
It will show a grease spot. Then you get a graph paper then it will show how many percent it has.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",grease spot graph paper percent,greas spot graph paper percent,graph greas paper percent spot
On your indicator whichever had more grease spots.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",indicator whichever grease spots,indic whichev greas spot,greas indic spot whichev
Look at the grease marks.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",look grease marks,look greas mark,greas look mark
You take the grid chart over each food sample and count the squares that is filled with grease marks.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",grid chart food sample count squares filled grease marks,grid chart food sampl count squar fill greas mark,chart count fill food greas grid mark sampl squar
The grease marks will show her which one has more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",grease marks fat,greas mark fat,fat greas mark
Anna will know which food has more fat by the grease spots on the brown paper.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",anna know food fat grease spots brown paper,anna know food fat greas spot brown paper,anna brown fat food greas know paper spot
The one that has more grease will have more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",grease fat,greas fat,fat greas
First you need a square centimeter chart. Put it in the circle and add them. The cross that are half add them to each other.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",need square centimeter chart circle add cross half add,need squar centimet chart circl add cross half add,add add centimet chart circl cross half need squar
They should see which has more grease.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",grease,greas,greas
Lay the crushed walnuts and peanuts on brown paper.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",lay crushed walnuts peanuts brown paper,lay crush walnut peanut brown paper,brown crush lay paper peanut walnut
Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1,"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",anna compare size grease spots sample larger grease spot fat,anna compar size greas spot sampl larger greas spot fat,anna compar fat greas greas larger sampl size spot spot
