student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
Carbon Dioxide carbon dioxide.,The food contains sugar.,0,14,Carbon Dioxide carbon dioxide.,carbon dioxide carbon dioxide,carbon dioxid carbon dioxid,carbon carbon dioxid dioxid
There is sugar in the mixture.,The food contains sugar.,1,14,Carbon Dioxide carbon dioxide.,sugar mixture,sugar mixtur,mixtur sugar
The chemical reaction indicates that it has a lot of sugar in it.,The food contains sugar.,1,14,Carbon Dioxide carbon dioxide.,chemical reaction indicates lot sugar,chemic reaction indic lot sugar,chemic indic lot reaction sugar
It indicates that there is acid.,The food contains sugar.,0,14,Carbon Dioxide carbon dioxide.,indicates acid,indic acid,acid indic
The chemical reaction indicates sugar.,The food contains sugar.,1,14,Carbon Dioxide carbon dioxide.,chemical reaction indicates sugar,chemic reaction indic sugar,chemic indic reaction sugar
The food has sugar in it.,The food contains sugar.,1,14,Carbon Dioxide carbon dioxide.,food sugar,food sugar,food sugar
"Chemical reaction means it has what you are looking for, sugar, acid, fat.",The food contains sugar.,1,14,Carbon Dioxide carbon dioxide.,chemical reaction means looking sugar acid fat,chemic reaction mean look sugar acid fat,acid chemic fat look mean reaction sugar
That it contains sugar.,The food contains sugar.,1,14,Carbon Dioxide carbon dioxide.,contains sugar,contain sugar,contain sugar
That the food she tested did contain sugar.,The food contains sugar.,1,14,Carbon Dioxide carbon dioxide.,food tested contain sugar,food test contain sugar,contain food sugar test
This chemical indicates sugar.,The food contains sugar.,1,14,Carbon Dioxide carbon dioxide.,chemical indicates sugar,chemic indic sugar,chemic indic sugar
It had acid.,The food contains sugar.,0,14,Carbon Dioxide carbon dioxide.,acid,acid,acid
It indicates that sugar is in the food.,The food contains sugar.,1,14,Carbon Dioxide carbon dioxide.,indicates sugar food,indic sugar food,food indic sugar
It indicates that there is sugar in that food.,The food contains sugar.,1,14,Carbon Dioxide carbon dioxide.,indicates sugar food,indic sugar food,food indic sugar
It indicates that sugar is in the food.,The food contains sugar.,1,14,Carbon Dioxide carbon dioxide.,indicates sugar food,indic sugar food,food indic sugar
