student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
C. When there are more than one thing it get hotter faster and cooler faster too.,C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.,0,102,C. When there are more than one thing it get hotter faster and cooler faster too.,c thing hotter faster cooler faster,c thing hotter faster cooler faster,c cooler faster faster hotter thing
C. Because there are more black in it.,C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.,0,102,C. When there are more than one thing it get hotter faster and cooler faster too.,c black,c black,black c
C. It got more energy to do.,C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.,0,102,C. When there are more than one thing it get hotter faster and cooler faster too.,c got energy,c got energi,c energi got
"C. Because the more the black, the hotter it gets. The less it has, the cooler it gets.",C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.,0,102,C. When there are more than one thing it get hotter faster and cooler faster too.,c black hotter gets cooler gets,c black hotter get cooler get,black c cooler get get hotter
C. C because it holds 3 black papers in the pan with water facing the sun. Black absorbs the heat.,C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.,1,102,C. When there are more than one thing it get hotter faster and cooler faster too.,c c holds 3 black papers pan water facing sun black absorbs heat,c c hold 3 black paper pan water face sun black absorb heat,3 absorb black black c c face heat hold pan paper sun water
C. Since more surface area absorbs heat and it was black it makes more sense for it to be more hot.,C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.,1,102,C. When there are more than one thing it get hotter faster and cooler faster too.,c surface area absorbs heat black makes sense hot,c surfac area absorb heat black make sens hot,absorb area black c heat hot make sens surfac
C. I selected pan C because pan C got the most black disks so pan C absorbs more heat.,C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.,1,102,C. When there are more than one thing it get hotter faster and cooler faster too.,c selected pan c pan c got black disks pan c absorbs heat,c select pan c pan c got black disk pan c absorb heat,absorb black c c c c disk got heat pan pan pan select
C. There is more black to attract the sun.,C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.,0,102,C. When there are more than one thing it get hotter faster and cooler faster too.,c black attract sun,c black attract sun,attract black c sun
A. Because B and C will take too long to heat up because there is more water in pan B and C.,C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.,0,102,C. When there are more than one thing it get hotter faster and cooler faster too.,b c long heat water pan b c,b c long heat water pan b c,b b c c heat long pan water
C. Because there are 3 white cakes in pan C.,C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.,0,102,C. When there are more than one thing it get hotter faster and cooler faster too.,c 3 white cakes pan c,c 3 white cake pan c,3 c c cake pan white
C. Because it has more black circles.,C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.,0,102,C. When there are more than one thing it get hotter faster and cooler faster too.,c black circles,c black circl,black c circl
C. It has more black and black heats up fast.,C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.,0,102,C. When there are more than one thing it get hotter faster and cooler faster too.,c black black heats fast,c black black heat fast,black black c fast heat
C. I picked C because it has more pans and they will affect the sun.,C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.,0,102,C. When there are more than one thing it get hotter faster and cooler faster too.,c picked c pans affect sun,c pick c pan affect sun,affect c c pan pick sun
C. Because it has more black in it that attracts the sun to make it hotter.,C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.,1,102,C. When there are more than one thing it get hotter faster and cooler faster too.,c black attracts sun hotter,c black attract sun hotter,attract black c hotter sun
