student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
Elena should add shelter.,Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,elena add shelter,elena add shelter,add elena shelter
She needs shelter.,Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,needs shelter,need shelter,need shelter
Elena has to put homes inside of the habitat.,Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,elena homes inside habitat,elena home insid habitat,elena habitat home insid
She needs to add another house or shelter and maybe a female.,Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,needs add house shelter maybe female,need add hous shelter mayb femal,add femal hous mayb need shelter
Elena should include another home.,Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,elena include home,elena includ home,elena home includ
More shelter.,Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,shelter,shelter,shelter
Put a glass in the center of the tank.,Elena should include a separate shelter for each lizard.,0,123,Elena should add shelter.,glass center tank,glass center tank,center glass tank
Get her own shelter for that lizard.,Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,shelter lizard,shelter lizard,lizard shelter
"A lizard needs food, home, space, air, water.",Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,lizard needs food home space air water,lizard need food home space air water,air food home lizard need space water
A structure for the next lizard.,Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,structure lizard,structur lizard,lizard structur
Elena should make special places for both of them otherwise they will fight.,Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,elena special places fight,elena special place fight,elena fight place special
Maybe she could put in 2 females also.,Elena should include a separate shelter for each lizard.,0,123,Elena should add shelter.,maybe 2 females,mayb 2 femal,2 femal mayb
A new bed.,Elena should include a separate shelter for each lizard.,0,123,Elena should add shelter.,new bed,new bed,bed new
"Some twigs, rocks and air.",Elena should include a separate shelter for each lizard.,0,123,Elena should add shelter.,twigs rocks air,twig rock air,air rock twig
I think she would need to put some wood need some wood.,Elena should include a separate shelter for each lizard.,0,123,Elena should add shelter.,think need wood need wood,think need wood need wood,need need think wood wood
Maybe some shelter or some grass.,Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,maybe shelter grass,mayb shelter grass,grass mayb shelter
She would have to know the food the lizards want.,Elena should include a separate shelter for each lizard.,0,123,Elena should add shelter.,know food lizards want,know food lizard want,food know lizard want
"She is going to need food for both of them, water, space and shelter.",Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,going need food water space shelter,go need food water space shelter,food go need shelter space water
She needs to observe her lizard.,Elena should include a separate shelter for each lizard.,0,123,Elena should add shelter.,needs observe lizard,need observ lizard,lizard need observ
Some leaves and some wood.,Elena should include a separate shelter for each lizard.,0,123,Elena should add shelter.,leaves wood,leav wood,leav wood
Water and food.,Elena should include a separate shelter for each lizard.,0,123,Elena should add shelter.,water food,water food,food water
Another shelter.,Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,shelter,shelter,shelter
The shelter and other basic needs.,Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,shelter basic needs,shelter basic need,basic need shelter
She should add another shelter.,Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,add shelter,add shelter,add shelter
"Well, food, water, some leaves, some dirt, a stick or 2 and some rocks and grass.",Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,food water leaves dirt stick 2 rocks grass,food water leav dirt stick 2 rock grass,2 dirt food grass leav rock stick water
"Elena should put leaves, logs, and tree branches in the habitat.",Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,elena leaves logs tree branches habitat,elena leav log tree branch habitat,branch elena habitat leav log tree
She should get a bigger and food and water.,Elena should include a separate shelter for each lizard.,0,123,Elena should add shelter.,bigger food water,bigger food water,bigger food water
Elena should put more food and water.,Elena should include a separate shelter for each lizard.,0,123,Elena should add shelter.,elena food water,elena food water,elena food water
She should add shelter and space.,Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,add shelter space,add shelter space,add shelter space
Elena should be sure to have either 2 habitats or a lot of space so each lizard does not have to fight over space.,Elena should include a separate shelter for each lizard.,0,123,Elena should add shelter.,elena sure 2 habitats lot space lizard fight space,elena sure 2 habitat lot space lizard fight space,2 elena fight habitat lizard lot space space sure
She should put a prop of a lizard to see if her lizard will let it be or fight it.,Elena should include a separate shelter for each lizard.,0,123,Elena should add shelter.,prop lizard lizard let fight,prop lizard lizard let fight,fight let lizard lizard prop
Grass.,Elena should include a separate shelter for each lizard.,0,123,Elena should add shelter.,grass,grass,grass
She should make sure they are nice to each other.,Elena should include a separate shelter for each lizard.,0,123,Elena should add shelter.,sure nice,sure nice,nice sure
"Shelter, space, and homes.",Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,shelter space homes,shelter space home,home shelter space
Another house for the lizard.,Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,house lizard,hous lizard,hous lizard
She or he should add more space and almost everything lizards need.,Elena should include a separate shelter for each lizard.,0,123,Elena should add shelter.,add space lizards need,add space lizard need,add lizard need space
Elena should include a separate shelter for each lizard.,Elena should include a separate shelter for each lizard.,1,123,Elena should add shelter.,elena include separate shelter lizard,elena includ separ shelter lizard,elena includ lizard separ shelter
