student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
A. Because the little things help me. All I know A is the dry soil.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,little things help know dry soil,littl thing help know dri soil,dri help know littl soil thing
A. The graph helped me because the dry soil gets hot. The one that gets hot between water and dry soil is dry soil. The soil gets hotter because it absorbs more heat.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,graph helped dry soil gets hot gets hot water dry soil dry soil soil gets hotter absorbs heat,graph help dri soil get hot get hot water dri soil dri soil soil get hotter absorb heat,absorb dri dri dri get get get graph heat help hot hot hotter soil soil soil soil water
A. Because of 20 number it helps by the line.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,20 number helps line,20 number help line,20 help line number
A. Dry soil cools faster than water.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,dry soil cools faster water,dri soil cool faster water,cool dri faster soil water
"A. A, because it is hotter than the B and dry soil fast more fast than the water heat.","A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,hotter b dry soil fast fast water heat,hotter b dri soil fast fast water heat,b dri fast fast heat hotter soil water
A. Because the dry soil absorbs heat and traps the heat.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,dry soil absorbs heat traps heat,dri soil absorb heat trap heat,absorb dri heat heat soil trap
A. Because dry soil heats up faster than water.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,dry soil heats faster water,dri soil heat faster water,dri faster heat soil water
B. dry soil heats up faster than water because dry soil is like sand gets hot fast.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,b dry soil heats faster water dry soil like sand gets hot fast,b dri soil heat faster water dri soil like sand get hot fast,b dri dri fast faster get heat hot like sand soil soil water
"A. I knew dry soil was B because it lets in heat fast and lets it go fast, so dry soil is not a good heat sink.","A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,knew dry soil b lets heat fast lets fast dry soil good heat sink,knew dri soil b let heat fast let fast dri soil good heat sink,b dri dri fast fast good heat heat knew let let sink soil soil
A. Because A was the higher than the other one because it is hot inside because dry not wet.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,higher hot inside dry wet,higher hot insid dri wet,dri higher hot insid wet
A. Because container A has a higher temperature and dry soil does not contain water so the temperature is going to be high.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,container higher temperature dry soil contain water temperature going high,contain higher temperatur dri soil contain water temperatur go high,contain contain dri go high higher soil temperatur temperatur water
"A. Because water is the best heat sink and heat sinks absorb solar energy slowly and release it slowly. Dry soil is a heat sink too, but is not the best.","A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",1,7,A. Because the little things help me. All I know A is the dry soil.,water best heat sink heat sinks absorb solar energy slowly release slowly dry soil heat sink best,water best heat sink heat sink absorb solar energi slowli releas slowli dri soil heat sink best,absorb best best dri energi heat heat heat releas sink sink sink slowli slowli soil solar water
A. B because dry soil is not that high than the water one.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,b dry soil high water,b dri soil high water,b dri high soil water
B. because A has the highest temperature and B has the lowest.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,b highest temperature b lowest,b highest temperatur b lowest,b b highest lowest temperatur
B. Because line A is hotter. Water tends to get hotter than anything. So the soil is line B. Soil cannot get as hot as 44 to 43 Celsius.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,b line hotter water tends hotter soil line b soil hot 44 43 celsius,b line hotter water tend hotter soil line b soil hot 44 43 celsiu,43 44 b b celsiu hot hotter hotter line line soil soil tend water
A. Because soil heats up faster.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,soil heats faster,soil heat faster,faster heat soil
A. The graph helped me by showing the temperature. The dry soil is darker with no heat sink material like water to slow the absorption of heat.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,graph helped showing temperature dry soil darker heat sink material like water slow absorption heat,graph help show temperatur dri soil darker heat sink materi like water slow absorpt heat,absorpt darker dri graph heat heat help like materi show sink slow soil temperatur water
A. Dry soil heats up quickly and more than water but loses its heat quickly like line A on the graph.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",1,7,A. Because the little things help me. All I know A is the dry soil.,dry soil heats quickly water loses heat quickly like line graph,dri soil heat quickli water lose heat quickli like line graph,dri graph heat heat like line lose quickli quickli soil water
A. Because dry soil heats more in the sun.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,dry soil heats sun,dri soil heat sun,dri heat soil sun
A. The graph helped me decide which container had the dry soil because I know that water is a heat sink and I know that heat sinks bring in heat slower and lets it out slow.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",1,7,A. Because the little things help me. All I know A is the dry soil.,graph helped decide container dry soil know water heat sink know heat sinks bring heat slower lets slow,graph help decid contain dri soil know water heat sink know heat sink bring heat slower let slow,bring contain decid dri graph heat heat heat help know know let sink sink slow slower soil water
A. Had wet soil it takes a longer time for it to heat up. So the dry soil would heat up faster.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,wet soil takes longer time heat dry soil heat faster,wet soil take longer time heat dri soil heat faster,dri faster heat heat longer soil soil take time wet
B. The graph helped me because dry soil is not a heat sink like water so it does not absorb the heat as fast.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,b graph helped dry soil heat sink like water absorb heat fast,b graph help dri soil heat sink like water absorb heat fast,absorb b dri fast graph heat heat help like sink soil water
"B. Well, I know that water will heat up faster and I thought that maybe the soil will not heat up faster.","A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,b know water heat faster thought maybe soil heat faster,b know water heat faster thought mayb soil heat faster,b faster faster heat heat know mayb soil thought water
A. A because dry heats up faster because it has no breeze or moisten anything to where is absorbs more.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,dry heats faster breeze moisten absorbs,dri heat faster breez moisten absorb,absorb breez dri faster heat moisten
A. Because dry soil absorbs solar energy faster because it is not a heat sink.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,dry soil absorbs solar energy faster heat sink,dri soil absorb solar energi faster heat sink,absorb dri energi faster heat sink soil solar
A. Because water is a heat sink so it heats up slowly and soil heats up quickly.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,water heat sink heats slowly soil heats quickly,water heat sink heat slowli soil heat quickli,heat heat heat quickli sink slowli soil water
A. Because it heats up faster.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,heats faster,heat faster,faster heat
A. The graph help me because I know that dry soil is black which perhaps it will get hotter unlike the water it reflects the sun's energy.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,graph help know dry soil black hotter unlike water reflects suns energy,graph help know dri soil black hotter unlik water reflect sun energi,black dri energi graph help hotter know reflect soil sun unlik water
A. Water makes things cooler so the dry soil gets hotter.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,water makes things cooler dry soil gets hotter,water make thing cooler dri soil get hotter,cooler dri get hotter make soil thing water
A. I know that container A had the dry soil because dry soil heats up the fastest in the sun and goes down in the shade.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,know container dry soil dry soil heats fastest sun goes shade,know contain dri soil dri soil heat fastest sun goe shade,contain dri dri fastest goe heat know shade soil soil sun
B. The graph helped me decide which container had dry soil because I know that water is a better heat sink and wet soil has water in it.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,b graph helped decide container dry soil know water better heat sink wet soil water,b graph help decid contain dri soil know water better heat sink wet soil water,b better contain decid dri graph heat help know sink soil soil water water wet
A. A was the highest because dry soil heats faster.,"A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.",0,7,A. Because the little things help me. All I know A is the dry soil.,highest dry soil heats faster,highest dri soil heat faster,dri faster heat highest soil
