student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
One is heavier than another see it settles in how many layers there is ingredients.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28,One is heavier than another see it settles in how many layers there is ingredients.,heavier settles layers ingredients,heavier settl layer ingredi,heavier ingredi layer settl
Because the sand is heavier.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28,One is heavier than another see it settles in how many layers there is ingredients.,sand heavier,sand heavier,heavier sand
Because the sand is the heaviest and the sand would go to the bottom.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28,One is heavier than another see it settles in how many layers there is ingredients.,sand heaviest sand,sand heaviest sand,heaviest sand sand
We shook it up and sand is heavier than water so it went to the bottom.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28,One is heavier than another see it settles in how many layers there is ingredients.,shook sand heavier water went,shook sand heavier water went,heavier sand shook water went
The sand and flour separate because sand is heavier than flour.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28,One is heavier than another see it settles in how many layers there is ingredients.,sand flour separate sand heavier flour,sand flour separ sand heavier flour,flour flour heavier sand sand separ
Evaporating separates the 2.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28,One is heavier than another see it settles in how many layers there is ingredients.,evaporating separates 2,evapor separ 2,2 evapor separ
Sand and water have different size particles and they stick together.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28,One is heavier than another see it settles in how many layers there is ingredients.,sand water different size particles stick,sand water differ size particl stick,differ particl sand size stick water
"The sand and salt weigh different, one is big one is little.",The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28,One is heavier than another see it settles in how many layers there is ingredients.,sand salt weigh different big little,sand salt weigh differ big littl,big differ littl salt sand weigh
"Because the water dissolves separates the sand and flour, and they group with their sister minerals that are same size.",The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28,One is heavier than another see it settles in how many layers there is ingredients.,water dissolves separates sand flour group sister minerals size,water dissolv separ sand flour group sister miner size,dissolv flour group miner sand separ sister size water
The sand is heavier than the flour.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28,One is heavier than another see it settles in how many layers there is ingredients.,sand heavier flour,sand heavier flour,flour heavier sand
"The sand and flour separate because the sand is heavier than the flour, so the flour goes to the top and the sand sinks.",The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28,One is heavier than another see it settles in how many layers there is ingredients.,sand flour separate sand heavier flour flour goes sand sinks,sand flour separ sand heavier flour flour goe sand sink,flour flour flour goe heavier sand sand sand separ sink
They are a soft substance that disintegrates when it mixes with water.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28,One is heavier than another see it settles in how many layers there is ingredients.,soft substance disintegrates mixes water,soft substanc disintegr mix water,disintegr mix soft substanc water
They separate because the sand is heavier than the flour.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28,One is heavier than another see it settles in how many layers there is ingredients.,separate sand heavier flour,separ sand heavier flour,flour heavier sand separ
The sand and flour separate because sand floats to the top and the flour stays on the bottom.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28,One is heavier than another see it settles in how many layers there is ingredients.,sand flour separate sand floats flour stays,sand flour separ sand float flour stay,float flour flour sand sand separ stay
I think the sand is on the bottom because it is heavy and the flour is in the water because it is smaller and does not weigh a lot.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28,One is heavier than another see it settles in how many layers there is ingredients.,think sand heavy flour water smaller weigh lot,think sand heavi flour water smaller weigh lot,flour heavi lot sand smaller think water weigh
It separated because the sand sank below the flour and the flour stayed on top.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28,One is heavier than another see it settles in how many layers there is ingredients.,separated sand sank flour flour stayed,separ sand sank flour flour stay,flour flour sand sank separ stay
The sand is harder then the flour so that is that is why they separate.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28,One is heavier than another see it settles in how many layers there is ingredients.,sand harder flour separate,sand harder flour separ,flour harder sand separ
They separate because the water made them into layers. That is why they separated.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28,One is heavier than another see it settles in how many layers there is ingredients.,separate water layers separated,separ water layer separ,layer separ separ water
