student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,magnifying glasses sort guide thing told different kinds salt looks like,magnifi glass sort guid thing told differ kind salt look like,differ glass guid kind like look magnifi salt sort thing told
You take a look through the magnifying glass.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,look magnifying glass,look magnifi glass,glass look magnifi
Because of the paper we looked at.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,paper looked,paper look,look paper
We looked at a piece of paper and one of the pictures looked like the crystals.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,looked piece paper pictures looked like crystals,look piec paper pictur look like crystal,crystal like look look paper pictur piec
They will not shine.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,shine,shine,shine
They were square like salt.,The crystals were square with Xs on the surface.,1,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,square like salt,squar like salt,like salt squar
We knew the crystals were salt because the crystal identification chart showed us that the different kinds of salt were crystals.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,knew crystals salt crystal identification chart showed different kinds salt crystals,knew crystal salt crystal identif chart show differ kind salt crystal,chart crystal crystal crystal differ identif kind knew salt salt show
It said so on a paper.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,said paper,said paper,paper said
Because it was at it because we had a chart that could tell us that.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,chart tell,chart tell,chart tell
They looked like salt.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,looked like salt,look like salt,like look salt
We got a sheet with different kinds of crystals. So I looked for the same picture like the crystal and it said Kosher salt.,The crystals were square with Xs on the surface.,1,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,got sheet different kinds crystals looked picture like crystal said kosher salt,got sheet differ kind crystal look pictur like crystal said kosher salt,crystal crystal differ got kind kosher like look pictur said salt sheet
The teacher told us.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,teacher told,teacher told,teacher told
Because salt is made up of little crystals.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,salt little crystals,salt littl crystal,crystal littl salt
Because salt look like little pieces of a crystal.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,salt look like little pieces crystal,salt look like littl piec crystal,crystal like littl look piec salt
I knew because they were shaped like kosher salt.,The crystals were square with Xs on the surface.,1,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,knew shaped like kosher salt,knew shape like kosher salt,knew kosher like salt shape
I knew the crystals were salt by the movie we watched.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,knew crystals salt movie watched,knew crystal salt movi watch,crystal knew movi salt watch
Because flour does not turn into crystals.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,flour turn crystals,flour turn crystal,crystal flour turn
Because salt is a crystal.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,salt crystal,salt crystal,crystal salt
"Because it has a X in the middle, and salt was in it.",The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,x middle salt,x middl salt,middl salt x
The crystals are kosher salt and kosher salt is salt!,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,crystals kosher salt kosher salt salt,crystal kosher salt kosher salt salt,crystal kosher kosher salt salt salt
By looking at the crystal identification sheet.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,looking crystal identification sheet,look crystal identif sheet,crystal identif look sheet
Because we measured them.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,measured,measur,measur
Because it was so shiny.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,shiny,shini,shini
They were powdery.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,powdery,powderi,powderi
Because there were little shining things inside and I knew it was salt.,The crystals were square with Xs on the surface.,0,8,We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,little shining things inside knew salt,littl shine thing insid knew salt,insid knew littl salt shine thing
