student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
Anna can do weigh it but she will need walnuts and peanuts. And after she weighs them wait for 2 days and the check back and will know how much more fat is in them.,Measure out equal masses of walnuts and peanuts. Smash the samples uniformly in the same size area on brown paper. Wait the same time for each sample.,0,76,Anna can do weigh it but she will need walnuts and peanuts. And after she weighs them wait for 2 days and the check back and will know how much more fat is in them.,anna weigh need walnuts peanuts weighs wait 2 days check know fat,anna weigh need walnut peanut weigh wait 2 day check know fat,2 anna check day fat know need peanut wait walnut weigh weigh
"She can use a scale and she can but the amount of peanuts, and walnuts. And the smash it on a piece of paper and wait 2 days before you look to see how much fat there will be.",Measure out equal masses of walnuts and peanuts. Smash the samples uniformly in the same size area on brown paper. Wait the same time for each sample.,0,76,Anna can do weigh it but she will need walnuts and peanuts. And after she weighs them wait for 2 days and the check back and will know how much more fat is in them.,use scale peanuts walnuts smash piece paper wait 2 days look fat,use scale peanut walnut smash piec paper wait 2 day look fat,2 day fat look paper peanut piec scale smash use wait walnut
Crush the peanuts and walnuts on brown piece of paper and let it sit out for a few days.,Measure out equal masses of walnuts and peanuts. Smash the samples uniformly in the same size area on brown paper. Wait the same time for each sample.,0,76,Anna can do weigh it but she will need walnuts and peanuts. And after she weighs them wait for 2 days and the check back and will know how much more fat is in them.,crush peanuts walnuts brown piece paper let sit days,crush peanut walnut brown piec paper let sit day,brown crush day let paper peanut piec sit walnut
Put the foods on 2 different papers and smash them and in 2 days look how big they are.,Measure out equal masses of walnuts and peanuts. Smash the samples uniformly in the same size area on brown paper. Wait the same time for each sample.,0,76,Anna can do weigh it but she will need walnuts and peanuts. And after she weighs them wait for 2 days and the check back and will know how much more fat is in them.,foods 2 different papers smash 2 days look big,food 2 differ paper smash 2 day look big,2 2 big day differ food look paper smash
First you get the food. Then you get brown paper or some type of paper. Next you squish the peanuts and walnuts on 2 pieces of paper. Finally you wait 3 days before checking the grease marks.,Measure out equal masses of walnuts and peanuts. Smash the samples uniformly in the same size area on brown paper. Wait the same time for each sample.,0,76,Anna can do weigh it but she will need walnuts and peanuts. And after she weighs them wait for 2 days and the check back and will know how much more fat is in them.,food brown paper type paper squish peanuts walnuts 2 pieces paper finally wait 3 days checking grease marks,food brown paper type paper squish peanut walnut 2 piec paper final wait 3 day check greas mark,2 3 brown check day final food greas mark paper paper paper peanut piec squish type wait walnut
She can put them on a different piece of paper. The one that has the most biggest spot is the one that has more fat in it.,Measure out equal masses of walnuts and peanuts. Smash the samples uniformly in the same size area on brown paper. Wait the same time for each sample.,0,76,Anna can do weigh it but she will need walnuts and peanuts. And after she weighs them wait for 2 days and the check back and will know how much more fat is in them.,different piece paper biggest spot fat,differ piec paper biggest spot fat,biggest differ fat paper piec spot
She could use a brown piece of paper with a circle on it and place a walnut and on the other piece of paper place a peanut.,Measure out equal masses of walnuts and peanuts. Smash the samples uniformly in the same size area on brown paper. Wait the same time for each sample.,0,76,Anna can do weigh it but she will need walnuts and peanuts. And after she weighs them wait for 2 days and the check back and will know how much more fat is in them.,use brown piece paper circle place walnut piece paper place peanut,use brown piec paper circl place walnut piec paper place peanut,brown circl paper paper peanut piec piec place place use walnut
Anna you can use the fat test. You will know how to do the other stuff.,Measure out equal masses of walnuts and peanuts. Smash the samples uniformly in the same size area on brown paper. Wait the same time for each sample.,0,76,Anna can do weigh it but she will need walnuts and peanuts. And after she weighs them wait for 2 days and the check back and will know how much more fat is in them.,anna use fat test know stuff,anna use fat test know stuff,anna fat know stuff test use
Anna can compare the fat in the walnuts and peanuts by doing the fat test.,Measure out equal masses of walnuts and peanuts. Smash the samples uniformly in the same size area on brown paper. Wait the same time for each sample.,0,76,Anna can do weigh it but she will need walnuts and peanuts. And after she weighs them wait for 2 days and the check back and will know how much more fat is in them.,anna compare fat walnuts peanuts fat test,anna compar fat walnut peanut fat test,anna compar fat fat peanut test walnut
Anna can put both samples on 2 different pieces of paper and see which one makes a bigger grease spot.,Measure out equal masses of walnuts and peanuts. Smash the samples uniformly in the same size area on brown paper. Wait the same time for each sample.,0,76,Anna can do weigh it but she will need walnuts and peanuts. And after she weighs them wait for 2 days and the check back and will know how much more fat is in them.,anna samples 2 different pieces paper makes bigger grease spot,anna sampl 2 differ piec paper make bigger greas spot,2 anna bigger differ greas make paper piec sampl spot
