student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
She can do a scratch test and see which one is harder.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,scratch test harder,scratch test harder,harder scratch test
Scratch one against the other.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,scratch,scratch,scratch
Rub them together.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,rub,rub,rub
By scratching them.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,scratching,scratch,scratch
Rubbing them together.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,rubbing,rub,rub
Scratch them together.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,scratch,scratch,scratch
Scratch them against each other.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,scratch,scratch,scratch
Use her fingernail.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,use fingernail,use fingernail,fingernail use
A rock scratch.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,rock scratch,rock scratch,rock scratch
Use your fingernail.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,use fingernail,use fingernail,fingernail use
Scratch the 2 together.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,scratch 2,scratch 2,2 scratch
Scratch one against the other.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,scratch,scratch,scratch
She can use her nail and penny.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,use nail penny,use nail penni,nail penni use
Scratch them together.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,scratch,scratch,scratch
Georgia could rub them together.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,georgia rub,georgia rub,georgia rub
Scratch them together.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,scratch,scratch,scratch
Scratch the minerals together.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,scratch minerals,scratch miner,miner scratch
From scratching with another minerals.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,scratching minerals,scratch miner,miner scratch
She can scratch them together and the one with the mark is the soft one.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,scratch mark soft,scratch mark soft,mark scratch soft
She can scratch it together and look and see which leave a scratch.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,scratch look leave scratch,scratch look leav scratch,leav look scratch scratch
She could rub them together.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,rub,rub,rub
Georgia could rub them together.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,georgia rub,georgia rub,georgia rub
She could rub them together.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,rub,rub,rub
Scratch the 2 rocks together.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,scratch 2 rocks,scratch 2 rock,2 rock scratch
By rubbing them together and touching them.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,rubbing touching,rub touch,rub touch
With her nail.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,nail,nail,nail
Rub them together.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,rub,rub,rub
Rub them together.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,rub,rub,rub
Rubbing them together.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,rubbing,rub,rub
"She can rub them together and switch, if there is a mark on it and it goes away, it is hard.",Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,rub switch mark goes away hard,rub switch mark goe away hard,away goe hard mark rub switch
Rub them together to see if scratch the other.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,rub scratch,rub scratch,rub scratch
Rub them together.,Rub the minerals together and see which one scratches the other.,0,60,She can do a scratch test and see which one is harder.,rub,rub,rub
"Rub them together, see which will scratch the other.",Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,rub scratch,rub scratch,rub scratch
Rub them together and see if you can scratch it harder.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,rub scratch harder,rub scratch harder,harder rub scratch
Rub them together and see if one scratches the other.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,rub scratches,rub scratch,rub scratch
Rub them to see if one scratches the other.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,rub scratches,rub scratch,rub scratch
Rub the minerals together and see which one scratches the other.,Rub the minerals together and see which one scratches the other.,1,60,She can do a scratch test and see which one is harder.,rub minerals scratches,rub miner scratch,miner rub scratch
