student_answer,teacher_answer,label,question_id
He could see what solid used and he will find out what it is.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
He should look for the solid material in his house or store.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
You can tell by the way the crystals are shaped.,Crystals of different materials have different shapes. So the shape will help identify the material.,1,47
He can probably look in a book or something to find out. All crystals are different.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
The crystals help him by making solid materials.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
Salt.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
"To see if it was Epsom salt, salt, citric acid or calcium chloride.",Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
I going to put salt and water and leave it for some days and it is going to turn into crystals.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
If you put citric acid the crystals will be like a influx.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
I think it will help be by the shape and what has on it.,Crystals of different materials have different shapes. So the shape will help identify the material.,1,47
How they look like x means salt.,Crystals of different materials have different shapes. So the shape will help identify the material.,1,47
"Since different materials have different crystals, like salt is a x, then you can figure out what material has the same characteristic shape as the crystal that were from that particular solution, then he knows what material was used.",Crystals of different materials have different shapes. So the shape will help identify the material.,1,47
Because by the markings and patterns on the crystals your all to identify them.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
Because no 2 crystals are the same.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
Because a crystal identifies the solute!,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
He could check the crystals with a magnifying glass.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
If he has a chart he can just match to whichever one it looks like.,Crystals of different materials have different shapes. So the shape will help identify the material.,1,47
He can mate the crystals to the solid material.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
He would look up that type of crystal in a book and find out what type it is.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
He could match the crystals with other crystals.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
Show them the crystals.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
The crystals might have salt in them.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
He could compare the crystals to other crystals.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
Whatever the crystals look most like.,Crystals of different materials have different shapes. So the shape will help identify the material.,1,47
He can compare them with other crystals he can make and that will tell him.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
The crystals can identify what solid was used in the solution by its shape.,Crystals of different materials have different shapes. So the shape will help identify the material.,1,47
He will know because he will see stuff at the bottom.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
You can use your own mixtures and see what it looks like.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
Because all solid has different crystals.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
Take other crystals and compare to see which ones are kind of the same.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
How the crystals were shaped and how they looked.,Crystals of different materials have different shapes. So the shape will help identify the material.,1,47
He can look at them really hard and compare them with others.,Crystals of different materials have different shapes. So the shape will help identify the material.,1,47
Adam can try to make crystals and if the solution he used makes crystals then that is the same solution his friend used.,Crystals of different materials have different shapes. So the shape will help identify the material.,0,47
Crystals of different materials have different shapes. So the shape will help identify the material.,Crystals of different materials have different shapes. So the shape will help identify the material.,1,47
