student_answer,teacher_answer,label,question_id
She would put and back it to a D-cell.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
Stick it into the clips and close the switch.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,0,122
She should hook the extra wire from the wrapping part and connect the wires to the switch and D-cell battery. Then stick a short wire to connect the D-cell and switch.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,0,122
"Wendy will connect the wire to a D-cell battery and switch, switch optional.",Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
She should hook it to a D-cell.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
Hook the wires to the power source.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
Connect it to a battery and a switch.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
Connect one of the tips of the long wire to the switch. Connect the other long end of the wire to the D-cell and connect the short wire to the D-cell and the switch.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
"Hook the wire to a D-cell. Get a switch and another wire hook that wire to the switch. Get something made of metal. Press the top of the nail to the metal thing, they should stick.",Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,0,122
Get another wire hook it with the D-cell and the switch get the insulated wire and hook it to the switch and D-cell then turn it on with the switch and there a electromagnet.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
"Get a D-cell and a switch, connect the insulated wire to the switch and battery and you have an electromagnet.",Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
She should see if the magnet works as a electromagnet.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,0,122
She should get a D-cell to make it work.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,0,122
Put the wires to the D-cell.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
Attach the wire to each end of the nail.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,0,122
She should hook the wire to the D-cell and switch and see if it will pick up iron or steel.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
"Wendy, you should have a D-cell or a D-cell it does not matter. And a switch if you want it to work.",Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,0,122
Get a D-cell and a switch.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,0,122
"She should attach one wire to a D-cell and the other to a switch. Then, she connects the D-cell and switch with a wire.",Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
"Wendy should get a D-cell and hook it up to the insulated wire and get a switch and hook some wires up to that, then she should get little washers and put them somewhere. Then you have an electromagnet.",Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
Wendy should connect all the wires then to see if it works Wendy can try to pick up some washers.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,0,122
Wendy should connect the insulated wire to a D-cell and a switch and that will be a complete circuit and it will attract iron or steel.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
She should attach a switch to one side of the wire and attach the other to the D-cell. Attach another wire to the D-cell and switch.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
Connect the wire to a D-cell and connect the wire to a switch and turn it on.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
Wendy should plug in the electromagnet.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,0,122
"Wendy will get a battery and connect the wires to the battery, get a battery holder.",Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
Connect it to a battery.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
Then Wendy should get another piece of wire and wrap it around the nail also then connect the other end of the wire to a negative and a positive.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
Hook the wires to both sides of a battery.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
She needs a D-cell and washers.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,0,122
Wendy should connect the long wire to the battery next.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,0,122
Wendy needs to get little washers and stick the iron to the washer.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,0,122
She would need a switch then she would turn on the switch she would also need a D-cell.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,0,122
Connect the wire to the D-cell and turn it on.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
She needs a D-cell to make it run.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,0,122
Connect the wires to a battery or power source.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
Hook it up to the D-cell then to the stick.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
To complete the circuit she needs to connect both ends of the wire to both end of a D-cell. You can use a switch.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.,1,122
