student_answer,teacher_answer,label,question_id
By letting it sit in a dish for a day.,"The water was evaporated, leaving the salt.",0,25
Let the water evaporate and the salt is left behind.,"The water was evaporated, leaving the salt.",1,25
The water evaporated and left salt crystals.,"The water was evaporated, leaving the salt.",1,25
I saw a pinkish grayish color that was blocking the water.,"The water was evaporated, leaving the salt.",0,25
You have to slowly tip the vial for only the water to go.,"The water was evaporated, leaving the salt.",0,25
"By pouring the water and salt into the thing, and letting the water evaporate.","The water was evaporated, leaving the salt.",1,25
By slowly pouring it in a tray.,"The water was evaporated, leaving the salt.",0,25
The water evaporated so there was only salt left.,"The water was evaporated, leaving the salt.",1,25
We put the water with the salt in it and put it outside for the water to evaporate.,"The water was evaporated, leaving the salt.",1,25
I separated the salt from the water because the salt are on the rocks that are on the bottom and the water is on the top.,"The water was evaporated, leaving the salt.",0,25
Because you can see salt in water.,"The water was evaporated, leaving the salt.",0,25
I let the water evaporate.,"The water was evaporated, leaving the salt.",1,25
The water dried up and left the salt.,"The water was evaporated, leaving the salt.",1,25
We let the water evaporate.,"The water was evaporated, leaving the salt.",1,25
The water dried up.,"The water was evaporated, leaving the salt.",1,25
You just get water and the smashed mock rock and put the smashed rock and water together.,"The water was evaporated, leaving the salt.",0,25
"You put the water, a little bit, in a cup and leave it overnight.","The water was evaporated, leaving the salt.",0,25
We evaporated the salt from the water because the water evaporated and separated.,"The water was evaporated, leaving the salt.",1,25
We put the water and salt in the Petri dish. The water evaporated and the salt became crystals.,"The water was evaporated, leaving the salt.",1,25
We poured the salt into a Petri dish and poured the water out.,"The water was evaporated, leaving the salt.",0,25
By the Petri dish.,"The water was evaporated, leaving the salt.",0,25
By putting water in a Petri dish and letting the water evaporate.,"The water was evaporated, leaving the salt.",1,25
Poured the top of the vial out.,"The water was evaporated, leaving the salt.",0,25
The salt dissolved and the water evaporated and the salt went to the bottom.,"The water was evaporated, leaving the salt.",1,25
We put it in a evaporation dish and the water evaporated.,"The water was evaporated, leaving the salt.",1,25
I put it on the evaporating dish.,"The water was evaporated, leaving the salt.",1,25
By pouring the water into the salt.,"The water was evaporated, leaving the salt.",0,25
We poured the water out of the bottle.,"The water was evaporated, leaving the salt.",0,25
Letting the water evaporate.,"The water was evaporated, leaving the salt.",1,25
Put it on a dish and then the water gets in the air and the salt stays.,"The water was evaporated, leaving the salt.",1,25
I do not know.,"The water was evaporated, leaving the salt.",0,25
The salt separated with the water because the salt was heavier but the water was not even heavy.,"The water was evaporated, leaving the salt.",0,25
We put the water in a clear cup and let it sit and the water evaporated and the salt stayed.,"The water was evaporated, leaving the salt.",1,25
I put some water in a dish and let the water evaporate so the salt would stay.,"The water was evaporated, leaving the salt.",1,25
Evaporate.,"The water was evaporated, leaving the salt.",0,25
The crystals were salt.,"The water was evaporated, leaving the salt.",0,25
"The water was evaporated, leaving the salt.","The water was evaporated, leaving the salt.",1,25
