student_answer,teacher_answer,label,question_id
This graph tells me this tree has a lot of rings.,"As time increases, the number of tree rings also increases.",0,80
How long it took to get a number of rings.,"As time increases, the number of tree rings also increases.",0,80
The graph tells you over time how many rings are in the tree.,"As time increases, the number of tree rings also increases.",0,80
The graph tells me that the number of rings is really high.,"As time increases, the number of tree rings also increases.",0,80
It tells me the number of rings grows. So does the time.,"As time increases, the number of tree rings also increases.",1,80
How old the tree is.,"As time increases, the number of tree rings also increases.",0,80
This graph tells me the number of the tree's rings and how long.,"As time increases, the number of tree rings also increases.",0,80
That it goes from 0 and up.,"As time increases, the number of tree rings also increases.",0,80
The number of times it rings and the times.,"As time increases, the number of tree rings also increases.",0,80
That there is a lot of rings and a lot of time.,"As time increases, the number of tree rings also increases.",0,80
I think the graph tells me that all the numbers are common.,"As time increases, the number of tree rings also increases.",0,80
It tells me that the older the tree the more rings it has.,"As time increases, the number of tree rings also increases.",1,80
I think this graph tells me that the time is about 25 seconds and the number of tree rings 20 times.,"As time increases, the number of tree rings also increases.",0,80
The graph tells you the number of tree rings.,"As time increases, the number of tree rings also increases.",0,80
That the time goes up.,"As time increases, the number of tree rings also increases.",0,80
The more the time the more the tree rings.,"As time increases, the number of tree rings also increases.",1,80
It shows you the number of tree rings and the time.,"As time increases, the number of tree rings also increases.",0,80
This graph tells me the number of tree rings on the y axis and tells me the time on the x axis.,"As time increases, the number of tree rings also increases.",0,80
Number of tree rings gets larger over time.,"As time increases, the number of tree rings also increases.",1,80
As time goes on the of tree rings go up.,"As time increases, the number of tree rings also increases.",1,80
As time goes on the number of tree rings increases.,"As time increases, the number of tree rings also increases.",1,80
As time goes on the number of tree rings increases.,"As time increases, the number of tree rings also increases.",1,80
As time goes on the number of tree rings increases.,"As time increases, the number of tree rings also increases.",1,80
As time goes on the number of tree rings grows higher.,"As time increases, the number of tree rings also increases.",1,80
As time goes on the number goes up.,"As time increases, the number of tree rings also increases.",1,80
As time goes on the number of tree ring are higher.,"As time increases, the number of tree rings also increases.",1,80
As time goes on the number gets larger.,"As time increases, the number of tree rings also increases.",1,80
As time goes on the number of tree rings are increasing as it goes.,"As time increases, the number of tree rings also increases.",1,80
As time goes on the of number of tree rings go up.,"As time increases, the number of tree rings also increases.",1,80
As time goes on the tree rings are going up.,"As time increases, the number of tree rings also increases.",1,80
The tree rings and time are both increasing.,"As time increases, the number of tree rings also increases.",1,80
The number of tree rings and the time is increasing.,"As time increases, the number of tree rings also increases.",1,80
That the time increasing and the tree rings are increasing too.,"As time increases, the number of tree rings also increases.",1,80
The time is increasing the tree rings are increasing.,"As time increases, the number of tree rings also increases.",1,80
They are both are increasing.,"As time increases, the number of tree rings also increases.",1,80
The rings and the tree rings are increasing.,"As time increases, the number of tree rings also increases.",0,80
"As time increases, the number of tree rings also increases.","As time increases, the number of tree rings also increases.",1,80
