student_answer,teacher_answer,label,question_id
They are loop.,Both finger patterns are loops.,1,105
One is a loop and one is arch.,Both finger patterns are loops.,0,105
They are the same.,Both finger patterns are loops.,0,105
The both finer patterns are loop.,Both finger patterns are loops.,1,105
They are same loop.,Both finger patterns are loops.,1,105
They are both loops.,Both finger patterns are loops.,1,105
They are loop.,Both finger patterns are loops.,1,105
Because you look at the finger patterns.,Both finger patterns are loops.,0,105
They are loop.,Both finger patterns are loops.,1,105
They are both a loop.,Both finger patterns are loops.,1,105
Loop.,Both finger patterns are loops.,1,105
Both loops.,Both finger patterns are loops.,1,105
They are both loops.,Both finger patterns are loops.,1,105
They are both loops.,Both finger patterns are loops.,1,105
They are both loops.,Both finger patterns are loops.,1,105
They are loops.,Both finger patterns are loops.,1,105
They both loops.,Both finger patterns are loops.,1,105
They are both loops.,Both finger patterns are loops.,1,105
They are both the same pattern.,Both finger patterns are loops.,0,105
Their shape is the same.,Both finger patterns are loops.,0,105
They have lines.,Both finger patterns are loops.,0,105
They are both arches.,Both finger patterns are loops.,0,105
It is the same because it has loops.,Both finger patterns are loops.,1,105
Patterns below then.,Both finger patterns are loops.,0,105
They both have loops.,Both finger patterns are loops.,1,105
They all have lines.,Both finger patterns are loops.,0,105
They are both are loops.,Both finger patterns are loops.,1,105
They are both loops.,Both finger patterns are loops.,1,105
They are both thumbs.,Both finger patterns are loops.,0,105
Both of the finger points have a loop.,Both finger patterns are loops.,1,105
They are both a loop.,Both finger patterns are loops.,1,105
They both have a loop in them.,Both finger patterns are loops.,1,105
They are both loops.,Both finger patterns are loops.,1,105
They are both loops.,Both finger patterns are loops.,1,105
They are the same kind of finger patterns.,Both finger patterns are loops.,0,105
They are both loops.,Both finger patterns are loops.,1,105
Both finger patterns are loops.,Both finger patterns are loops.,1,105
