student_answer,teacher_answer,label,question_id
Topaz is harder because it would be all no on the chart.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
Topaz is harder. Because topaz is the hardest birthstone.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
"Topaz is hard because you cannot scratch it with penny, fingernail or a paperclip.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49
M to Z is harder than mineral X and Y.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
It is harder than X Y Z because we read about it this morning.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
It is harder than them.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
"It is harder than minerals X, Y, and Z because it cannot be scratched by either one.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49
A topaz is compared to Z because it cannot be scratched with 2 thirds things. Y is all the opposite of topaz. X cannot be scratched with one third of a topaz cannot be scratched.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
The Topaz is the first hardest mineral out of the 3 on the chart.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
"Topaz is harder than all of them. It is just barely harder than Z, way harder than Y, and pretty harder than X.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
"Topaz is harder than X, Y, and Z because Topaz cannot be scratched by a fingernail, a penny, or a paperclip so it is the hardest.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49
"Tied with mineral Y because they are both yes, yes, and yes.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
"Topaz would be all no's compared the minerals X, Y, and Z because topaz is one of the scratch free minerals.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
"Topaz is harder than minerals X, Y, and Z because Topaz cannot be scratched by a fingernail, penny or a paperclip. So it is harder.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49
"It is a soft rock Z, I think it is the same as Y because they can both be scratched by everything. It is little bit hard to X.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
"Topaz is harder than X, Y, and Z because it cannot be scratched by a fingernail, a laser, or a paperclip.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49
Topaz is the hardest out of all minerals because it did not get scratched by any tool.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49
Like steel if you rub them and if it does not scratch.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
It is harder than all of the other minerals because it cannot get scratched by none of the scratching materials and all the other minerals can get scratched at least one time.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49
"It is harder than X, Y, Z. I know it is harder than X, Y, and Z because nothing can scratch it.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49
"Minerals X has 2 of them in a paperclip and penny. And the Y, Z and the minerals Y is the hardest in it.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
It is the hardest because it cannot be scratched by any of them and the others can be scratched with at least one of the minerals.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49
Mineral Z can scratch topaz because mineral Z cannot be scratched by a penny or a fingernail but it can get scratched by a paperclip.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
"It is so strong that minerals X, Y, Z cannot break it.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
I know because when you break a rock that is when you know it is hard or not hard.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
"How it is compared to X, Y, and Z is that the finger and the penny cannot scratch mineral X and Z.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
I know it is Z because it has one yes and 2 no's.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
"Mineral Z cannot be scratched by penny, fingernail, and paperclip. Topaz cannot be scratched by anything.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
"Topaz has to have X, Y, Z as minerals.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
Because it is harder.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
I know because a fingernail cannot be scratched the most.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,0,49
"Topaz is the hardest because none of them can scratch it but at least one them can scratch X, Y, Z.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49
Topaz would be the hardest because none of the tools could scratch it and at least one tool.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49
Topaz would be hardest because none of the tools could scratch it and at least one tool could scratch X Y Z.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49
It would be the hardest because none of the tools could scratch it.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49
"Topaz would be hardest because none of the tools could scratch it and at least one tool could scratch X, Y, and Z.",Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49
Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.,1,49
