student_answer,teacher_answer,label,question_id
"Yes, Because if things do not move it will not make a sound. Like if you are talking your voice box has to move.",Agree. Vibrations are movements. Vibrations produce sound.,0,34
No because it is not true you do not have to move a bottle to make a sound.,Agree. Vibrations are movements. Vibrations produce sound.,0,34
No Because it can travel from air.,Agree. Vibrations are movements. Vibrations produce sound.,0,34
Yes. Because it has vibrations to cause.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
"Yes I agree with her, because when it moves it makes vibrations and that is what helps to make sound and when it is not moving it is not making sound.",Agree. Vibrations are movements. Vibrations produce sound.,1,34
Yes I agree with Kate because it has to vibrate.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
Yes because it needs to vibration.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
Yes I do agree with Kate. Example: when the wind blows really hard it makes a sound.,Agree. Vibrations are movements. Vibrations produce sound.,0,34
I do because sounds can not be made without vibrations.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
I do not agree because object does not have to move all the time.,Agree. Vibrations are movements. Vibrations produce sound.,0,34
I do agree it has to vibrate to make sound and vibrating is considered moving.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
Yes because vibration is a type of movement and sound is made by vibration.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
Yes because it has to move to make vibrations which make sound.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
Yes because it has to vibrate to make sounds.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
Yes. Because vibration is movement and to create vibration the object has to move to create sound.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
No because if you jump on a sofa the string will move and make noise.,Agree. Vibrations are movements. Vibrations produce sound.,0,34
Yes because vibrations has to move.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
No because desks do not move.,Agree. Vibrations are movements. Vibrations produce sound.,0,34
Yes because how can it make a sound if it does not vibrate.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
I agree with her because when an object moves it causes vibration and vibration causes sound.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
I agree with her because the object has to vibrate.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
I agree with her because vibrations make sounds and vibration moves.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
"I agree with her because when you talk, your vocal cords moves and when you hear a sound, the things that made that sound must move and vibrate.",Agree. Vibrations are movements. Vibrations produce sound.,1,34
Yes because it need to vibrate.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
Yes. When you move something it causes vibrations. And the vibrations cause sound waves.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
"Yes, because sound has to vibrate it.",Agree. Vibrations are movements. Vibrations produce sound.,0,34
YES. I think yes because it changes the sound.,Agree. Vibrations are movements. Vibrations produce sound.,0,34
"I agree with Kate because vibration creates sound, without vibration there would be no sound.",Agree. Vibrations are movements. Vibrations produce sound.,1,34
"Yes, I agree with her. In order to make sound, it needs to move.",Agree. Vibrations are movements. Vibrations produce sound.,0,34
I agree because if you move paper it produces a sound.,Agree. Vibrations are movements. Vibrations produce sound.,0,34
I agree because it has to vibrate.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
Yes because if you do not move it will not make sound.,Agree. Vibrations are movements. Vibrations produce sound.,0,34
I do agree with her because if a sound is made it vibrates and vibration is back and forth movement and without vibration you can not make a sound.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
Yes I do agree. Because an object has to move to make vibration which makes sound.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
I agree with her. Because if an object makes a sound it has to vibrate.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
I do agree with her because a object has to move to make a sound.,Agree. Vibrations are movements. Vibrations produce sound.,0,34
Agree. Vibrations are movements. Vibrations produce sound.,Agree. Vibrations are movements. Vibrations produce sound.,1,34
