student_answer,teacher_answer,label,question_id
He could use a paper filter decided what he is using or a screen.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
He could get a filter and pour the solution into to it with a cup under.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
Jim could separate dissolved water by using a filter. The water turns clear.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
Let it evaporate.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
Get a filter paper and pour the dissolve mixture and the solid will stay in the filter.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
The solid will maybe dry up and water will stay the same.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
It dissolves and weigh 100 milliliters still.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
Jim could evaporate the solution. The water would go into the air and turn into a gas but the salt would stay behind.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
He can evaporate mixture one. The water would become a gas and some kind of crystal would be left.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
He could filter it and the solid could be in the filter and the water could be in the cup.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
He could put in a evaporation tray and see the solid material!,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,1,29
Evaporate the water so there is just the solid.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
"He could evaporate the solution, the water would evaporate and the solid will be left behind.",Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
It could evaporate the water from the salt. The solid crystallized and the water turned into a gas called water vapor.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
"Pour the solution into evaporating dishes. The water evaporates, or turns into a gas, and the solid crystallizes.",Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,1,29
He could evaporate the solution and the water would be in the air and the solid would be in the container.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
It dissolves into the air bubble.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
"Evaporate. The solid would crystallize, and the water would become vapor and go into the clouds.",Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
Put the solution in an evaporation plate and let it dissolve.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
You can get a coffee filter you pour it in the you wait for it to seep into the coffee filter.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
Jim could use a coffee filter to separate the solid from the water. Now the water and the solid are separated.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
Jim could evaporate the solution.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
He could filter out the dissolved with a dry filter. And the water will be in its own cup.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
He could filter out the solid. Or evaporate the water.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
Evaporate the solute. The water dissolves and the solute will turn into crystals.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
You could let the water evaporate and there will probably be something left over in the dish or cup.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
He can use a filter.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
"He could take a filter, 2 cups, and put one under the filter paper and pour it through. So the solid would end up in the filter and the water in the cup.",Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
Jim could put the solution in an evaporation dish and the solid will be the crystals and the water will evaporate.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,1,29
"First he could take a wet filter paper, put a clear cup with nothing in it underneath it, then pour the solution through the filter paper.",Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
Jim could pour the water onto a plate and have the water evaporate and the solid will crystallize.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,1,29
You could not do it.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
Use a filter to separate the. The solid will stay in filter and water will just go through.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
1. Take a paper filter. 2. Get the filter wet. 3. Pour the mixture in. 4. Let the filter dry. 5. The mixture is separated.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
He could put it through a filter and then he would be able to see the crystals.,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,0,29
Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,1,29
