student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
Because it sucks up the water as food for the plant and stem.,The root grows first so the root can take up water for the plant.,1,81,Because it sucks up the water as food for the plant and stem.,sucks water food plant stem,suck water food plant stem,food plant stem suck water
Because they need roots to produce the leaves.,The root grows first so the root can take up water for the plant.,0,81,Because it sucks up the water as food for the plant and stem.,need roots produce leaves,need root produc leav,leav need produc root
It grows first to get food and nutrients.,The root grows first so the root can take up water for the plant.,0,81,Because it sucks up the water as food for the plant and stem.,grows food nutrients,grow food nutrient,food grow nutrient
The root grows first because the seed needs water to grow.,The root grows first so the root can take up water for the plant.,1,81,Because it sucks up the water as food for the plant and stem.,root grows seed needs water grow,root grow seed need water grow,grow grow need root seed water
Because the root is the seed or the to be growing the hair.,The root grows first so the root can take up water for the plant.,0,81,Because it sucks up the water as food for the plant and stem.,root seed growing hair,root seed grow hair,grow hair root seed
So the seed does not die.,The root grows first so the root can take up water for the plant.,0,81,Because it sucks up the water as food for the plant and stem.,seed die,seed die,die seed
Because it need to stay it will not grow at all.,The root grows first so the root can take up water for the plant.,0,81,Because it sucks up the water as food for the plant and stem.,need stay grow,need stay grow,grow need stay
So it can suck up water to grow.,The root grows first so the root can take up water for the plant.,1,81,Because it sucks up the water as food for the plant and stem.,suck water grow,suck water grow,grow suck water
Because the roots go down to the water the leaves go towards the sun.,The root grows first so the root can take up water for the plant.,1,81,Because it sucks up the water as food for the plant and stem.,roots water leaves sun,root water leav sun,leav root sun water
To gather water for food.,The root grows first so the root can take up water for the plant.,0,81,Because it sucks up the water as food for the plant and stem.,gather water food,gather water food,food gather water
The root grows first because it needs to make food for the seed.,The root grows first so the root can take up water for the plant.,0,81,Because it sucks up the water as food for the plant and stem.,root grows needs food seed,root grow need food seed,food grow need root seed
When a seed germinates the root grows first to hold the plant up right.,The root grows first so the root can take up water for the plant.,0,81,Because it sucks up the water as food for the plant and stem.,seed germinates root grows hold plant right,seed germin root grow hold plant right,germin grow hold plant right root seed
It comes out before the other.,The root grows first so the root can take up water for the plant.,0,81,Because it sucks up the water as food for the plant and stem.,comes,come,come
So it can gather water to grow.,The root grows first so the root can take up water for the plant.,1,81,Because it sucks up the water as food for the plant and stem.,gather water grow,gather water grow,gather grow water
Because that is a part of the plant.,The root grows first so the root can take up water for the plant.,0,81,Because it sucks up the water as food for the plant and stem.,plant,plant,plant
The root grows fruit because root always grows first.,The root grows first so the root can take up water for the plant.,0,81,Because it sucks up the water as food for the plant and stem.,root grows fruit root grows,root grow fruit root grow,fruit grow grow root root
