student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
Yes because a piece of foil is not steel.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",1,115,Yes because a piece of foil is not steel.,yes piece foil steel,ye piec foil steel,foil piec steel ye
"Yes, because it is made of some kind of metal and it can conduct electricity.","Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",1,115,Yes because a piece of foil is not steel.,yes kind metal conduct electricity,ye kind metal conduct electr,conduct electr kind metal ye
Yes the electrical well go through it is some kind of steel or iron.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,yes electrical kind steel iron,ye electr kind steel iron,electr iron kind steel ye
Yes because it lets electricity flow through.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,yes lets electricity flow,ye let electr flow,electr flow let ye
Yes it is metal.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",1,115,Yes because a piece of foil is not steel.,yes metal,ye metal,metal ye
Yes because it is a conductor.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",1,115,Yes because a piece of foil is not steel.,yes conductor,ye conductor,conductor ye
Yes because that object can hold electricity throughout.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,yes object hold electricity,ye object hold electr,electr hold object ye
"No, because it is not made out of metal.","Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,metal,metal,metal
Yes because it has iron in it.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",1,115,Yes because a piece of foil is not steel.,yes iron,ye iron,iron ye
Yes and no it has to have iron in it.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,yes iron,ye iron,iron ye
Yes you can because it has metal conductors have to have metal in them to work.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",1,115,Yes because a piece of foil is not steel.,yes metal conductors metal work,ye metal conductor metal work,conductor metal metal work ye
Yes because aluminum is a type of metal.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",1,115,Yes because a piece of foil is not steel.,yes aluminum type metal,ye aluminum type metal,aluminum metal type ye
Yes you can because it does have metal in it.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",1,115,Yes because a piece of foil is not steel.,yes metal,ye metal,metal ye
No because it will not let electricity flow and it is not metal.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,let electricity flow metal,let electr flow metal,electr flow let metal
Yes you can because it is a conductor.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",1,115,Yes because a piece of foil is not steel.,yes conductor,ye conductor,conductor ye
"Yes, because it has a little bit of metal in it.","Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",1,115,Yes because a piece of foil is not steel.,yes little bit metal,ye littl bit metal,bit littl metal ye
