student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
The clay is like wet sand and it is by the river.,"The clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",0,3,The clay is like wet sand and it is by the river.,clay like wet sand river,clay like wet sand river,clay like river sand wet
Because once the clay is picked up it is moved and dropped off outside of the mouth.,"The clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",0,3,The clay is like wet sand and it is by the river.,clay picked moved dropped outside mouth,clay pick move drop outsid mouth,clay drop mouth move outsid pick
It will end up there because clay can be broken up into such tiny parts or sediments that it is easily carried by the water and will end up probably the farthest out in the lake.,"The clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",1,3,The clay is like wet sand and it is by the river.,end clay broken tiny parts sediments easily carried water end probably farthest lake,end clay broken tini part sediment easili carri water end probabl farthest lake,broken carri clay easili end end farthest lake part probabl sediment tini water
The clay is deposited there because it is lighter so it travels farther and spreads out more.,"The clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",0,3,The clay is like wet sand and it is by the river.,clay deposited lighter travels farther spreads,clay deposit lighter travel farther spread,clay deposit farther lighter spread travel
The deposited where I indicated because clay is a lot heavier than sand and pebbles.,"The clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",0,3,The clay is like wet sand and it is by the river.,deposited indicated clay lot heavier sand pebbles,deposit indic clay lot heavier sand pebbl,clay deposit heavier indic lot pebbl sand
Because clay is a bigger.,"The clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",0,3,The clay is like wet sand and it is by the river.,clay bigger,clay bigger,bigger clay
Because clay is heavier than sand so it travels farther.,"The clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",0,3,The clay is like wet sand and it is by the river.,clay heavier sand travels farther,clay heavier sand travel farther,clay farther heavier sand travel
Clay deposited where I indicated because the clay is the lightest in this case.,"The clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",0,3,The clay is like wet sand and it is by the river.,clay deposited indicated clay lightest case,clay deposit indic clay lightest case,case clay clay deposit indic lightest
Because it is so light.,"The clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",0,3,The clay is like wet sand and it is by the river.,light,light,light
Because when we did our stream table experiment the water and clay mixed and the water and the clay flowed together.,"The clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",0,3,The clay is like wet sand and it is by the river.,stream table experiment water clay mixed water clay flowed,stream tabl experi water clay mix water clay flow,clay clay experi flow mix stream tabl water water
The clay is in the river because the clay mixes in with the water.,"The clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.",0,3,The clay is like wet sand and it is by the river.,clay river clay mixes water,clay river clay mix water,clay clay mix river water
