student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
They use different sizes of marbles.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,use different sizes marbles,use differ size marbl,differ marbl size use
Some marbles are different sizes.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,marbles different sizes,marbl differ size,differ marbl size
I think the marbles had a different weight.,The marbles used by the 2 groups were probably different masses.,1,27,They use different sizes of marbles.,think marbles different weight,think marbl differ weight,differ marbl think weight
The marbles might be different sizes.,The marbles used by the 2 groups were probably different masses.,1,27,They use different sizes of marbles.,marbles different sizes,marbl differ size,differ marbl size
Bee's groups maybe had bigger marbles then the other group.,The marbles used by the 2 groups were probably different masses.,1,27,They use different sizes of marbles.,bees groups maybe bigger marbles group,bee group mayb bigger marbl group,bee bigger group group marbl mayb
I think the marbles were different sizes.,The marbles used by the 2 groups were probably different masses.,1,27,They use different sizes of marbles.,think marbles different sizes,think marbl differ size,differ marbl size think
The first group had smaller marbles.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,group smaller marbles,group smaller marbl,group marbl smaller
I think Bee's group had more mass in their marbles than Jin's group.,The marbles used by the 2 groups were probably different masses.,1,27,They use different sizes of marbles.,think bees group mass marbles jins group,think bee group mass marbl jin group,bee group group jin marbl mass think
Maybe they had different size of marble.,The marbles used by the 2 groups were probably different masses.,1,27,They use different sizes of marbles.,maybe different size marble,mayb differ size marbl,differ marbl mayb size
I think that the marbles weighed different because they might of had one marble that was a different weight than and there.,The marbles used by the 2 groups were probably different masses.,1,27,They use different sizes of marbles.,think marbles weighed different marble different weight,think marbl weigh differ marbl differ weight,differ differ marbl marbl think weigh weight
They maybe used paperclips and paperclips are not the same size.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,maybe paperclips paperclips size,mayb paperclip paperclip size,mayb paperclip paperclip size
The marbles are different sizes.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,marbles different sizes,marbl differ size,differ marbl size
One use small and big and marbles one use 60 and the other 60.,The marbles used by the 2 groups were probably different masses.,1,27,They use different sizes of marbles.,use small big marbles use 60 60,use small big marbl use 60 60,60 60 big marbl small use use
Maybe they had bigger marbles than the other team.,The marbles used by the 2 groups were probably different masses.,1,27,They use different sizes of marbles.,maybe bigger marbles team,mayb bigger marbl team,bigger marbl mayb team
Because they use marbles and apple.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,use marbles apple,use marbl appl,appl marbl use
I think they have to put more marbles.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,think marbles,think marbl,marbl think
Maybe the balance was a little off.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,maybe balance little,mayb balanc littl,balanc littl mayb
One group did not zero out the balance one did.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,group zero balance,group zero balanc,balanc group zero
Because there all sort of apples and they do all weigh different.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,sort apples weigh different,sort appl weigh differ,appl differ sort weigh
Bigger grams.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,bigger grams,bigger gram,bigger gram
I think they did not zero it out on the balance beam.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,think zero balance beam,think zero balanc beam,balanc beam think zero
I think they do not balance the beam.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,think balance beam,think balanc beam,balanc beam think
Jin's group had big marbles and Bee's group had small marbles.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,jins group big marbles bees group small marbles,jin group big marbl bee group small marbl,bee big group group jin marbl marbl small
Maybe Jin's group did it by doing it up to down and Bee's group did it by going around.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,maybe jins group bees group going,mayb jin group bee group go,bee go group group jin mayb
Because they are both different.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,different,differ,differ
Maybe because the marbles are different sizes.,The marbles used by the 2 groups were probably different masses.,1,27,They use different sizes of marbles.,maybe marbles different sizes,mayb marbl differ size,differ marbl mayb size
The marbles are different.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,marbles different,marbl differ,differ marbl
They weighed it wrong.,The marbles used by the 2 groups were probably different masses.,0,27,They use different sizes of marbles.,weighed wrong,weigh wrong,weigh wrong
