student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
By doing the steps that I told her.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,steps told,step told,step told
By the color when is changing color.,Seeing multiple colors would show that vinegar can separate the permanent ink.,1,89,By doing the steps that I told her.,color changing color,color chang color,chang color color
The pigment will separate.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,pigment separate,pigment separ,pigment separ
By looking at the vinegar.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,looking vinegar,look vinegar,look vinegar
By looking at the paper and see if it ovals.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,looking paper ovals,look paper oval,look oval paper
She will see the different pigments.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,different pigments,differ pigment,differ pigment
She will know the vinegar separates the permanent ink.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,know vinegar separates permanent ink,know vinegar separ perman ink,ink know perman separ vinegar
It is not the same.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,,,
It will have different colors on it.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,different colors,differ color,color differ
By looking at it when Sarah tries it.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,looking sarah tries,look sarah tri,look sarah tri
Because it is liquid.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,liquid,liquid,liquid
She will have to try it out.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,try,tri,tri
Just wait for 3 minutes.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,wait 3 minutes,wait 3 minut,3 minut wait
If she sees different colored pigments.,Seeing multiple colors would show that vinegar can separate the permanent ink.,1,89,By doing the steps that I told her.,sees different colored pigments,see differ color pigment,color differ pigment see
She would see if there is different pigment in the color.,Seeing multiple colors would show that vinegar can separate the permanent ink.,1,89,By doing the steps that I told her.,different pigment color,differ pigment color,color differ pigment
She will put vinegar on the permanent ink to see if it will spread.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,vinegar permanent ink spread,vinegar perman ink spread,ink perman spread vinegar
She will not because the ink will not separate.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,ink separate,ink separ,ink separ
It be better than water.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,better water,better water,better water
You will see the ink spread on the paper.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,ink spread paper,ink spread paper,ink paper spread
If Sarah can see what of different colors that means it worked.,Seeing multiple colors would show that vinegar can separate the permanent ink.,1,89,By doing the steps that I told her.,sarah different colors means worked,sarah differ color mean work,color differ mean sarah work
She will either see pigments or it will rise.,Seeing multiple colors would show that vinegar can separate the permanent ink.,1,89,By doing the steps that I told her.,pigments rise,pigment rise,pigment rise
To do chromatography test.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,chromatography test,chromatographi test,chromatographi test
Because the washbowl ink will start to disappear and the permanent ink will not disappear.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,washbowl ink start disappear permanent ink disappear,washbowl ink start disappear perman ink disappear,disappear disappear ink ink perman start washbowl
It will get blue and it will get dark or light.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,blue dark light,blue dark light,blue dark light
Because it will not do nothing and it will not wick.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,wick,wick,wick
Because it will start to do like a mountain.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,start like mountain,start like mountain,like mountain start
To do chromatography tests.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,chromatography tests,chromatographi test,chromatographi test
She just look and see if it changes.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,look changes,look chang,chang look
The ink would separate from the paper.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,ink separate paper,ink separ paper,ink paper separ
She will know by looking at the color and she can tell because after a while the color will start to spread.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,know looking color tell color start spread,know look color tell color start spread,color color know look spread start tell
She will know because the ink will be going up and down.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,know ink going,know ink go,go ink know
If she tries it.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,tries,tri,tri
Sarah will know if she watches it wick.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,sarah know watches wick,sarah know watch wick,know sarah watch wick
Because when you put it in it wicks.,Seeing multiple colors would show that vinegar can separate the permanent ink.,0,89,By doing the steps that I told her.,wicks,wick,wick
Sarah will know if there is different colors and if the moves up.,Seeing multiple colors would show that vinegar can separate the permanent ink.,1,89,By doing the steps that I told her.,sarah know different colors moves,sarah know differ color move,color differ know move sarah
"If you see like colors that make the color, and even if it starts to wick.",Seeing multiple colors would show that vinegar can separate the permanent ink.,1,89,By doing the steps that I told her.,like colors color starts wick,like color color start wick,color color like start wick
Seeing multiple colors would show that vinegar can separate the permanent ink.,Seeing multiple colors would show that vinegar can separate the permanent ink.,1,89,By doing the steps that I told her.,seeing multiple colors vinegar separate permanent ink,see multipl color vinegar separ perman ink,color ink multipl perman see separ vinegar
