student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
When it get up to 3 scoops the mass of beans harvested decreases.,"When less than 3 scoops of fertilizer are used, the more fertilizer used, the greater the mass of beans harvested. When more than 3 scoops of fertilizer are used, the more fertilizer used, the less the mass of beans harvested.",1,5,When it get up to 3 scoops the mass of beans harvested decreases.,3 scoops mass beans harvested decreases,3 scoop mass bean harvest decreas,3 bean decreas harvest mass scoop
As the fertilizer increases the beans increase then decrease.,"When less than 3 scoops of fertilizer are used, the more fertilizer used, the greater the mass of beans harvested. When more than 3 scoops of fertilizer are used, the more fertilizer used, the less the mass of beans harvested.",0,5,When it get up to 3 scoops the mass of beans harvested decreases.,fertilizer increases beans increase decrease,fertil increas bean increas decreas,bean decreas fertil increas increas
If you use anything under 3 scoops you will not get your greatest mass. If you use anything over 3 scoops you will also not get your greatest mass.,"When less than 3 scoops of fertilizer are used, the more fertilizer used, the greater the mass of beans harvested. When more than 3 scoops of fertilizer are used, the more fertilizer used, the less the mass of beans harvested.",1,5,When it get up to 3 scoops the mass of beans harvested decreases.,use 3 scoops greatest mass use 3 scoops greatest mass,use 3 scoop greatest mass use 3 scoop greatest mass,3 3 greatest greatest mass mass scoop scoop use use
The more scoops of fertilizer the bigger they get. The more scoops of fertilizer the smaller they get.,"When less than 3 scoops of fertilizer are used, the more fertilizer used, the greater the mass of beans harvested. When more than 3 scoops of fertilizer are used, the more fertilizer used, the less the mass of beans harvested.",0,5,When it get up to 3 scoops the mass of beans harvested decreases.,scoops fertilizer bigger scoops fertilizer smaller,scoop fertil bigger scoop fertil smaller,bigger fertil fertil scoop scoop smaller
As the scoops increase the mass increases until it gets too much fertilizer.,"When less than 3 scoops of fertilizer are used, the more fertilizer used, the greater the mass of beans harvested. When more than 3 scoops of fertilizer are used, the more fertilizer used, the less the mass of beans harvested.",0,5,When it get up to 3 scoops the mass of beans harvested decreases.,scoops increase mass increases gets fertilizer,scoop increas mass increas get fertil,fertil get increas increas mass scoop
Once the third scoop is added you are good to go and not to use over 3 scoops.,"When less than 3 scoops of fertilizer are used, the more fertilizer used, the greater the mass of beans harvested. When more than 3 scoops of fertilizer are used, the more fertilizer used, the less the mass of beans harvested.",0,5,When it get up to 3 scoops the mass of beans harvested decreases.,scoop added good use 3 scoops,scoop ad good use 3 scoop,3 ad good scoop scoop use
It goes up until it gets to 3 it goes down all the way to 6.,"When less than 3 scoops of fertilizer are used, the more fertilizer used, the greater the mass of beans harvested. When more than 3 scoops of fertilizer are used, the more fertilizer used, the less the mass of beans harvested.",0,5,When it get up to 3 scoops the mass of beans harvested decreases.,goes gets 3 goes way 6,goe get 3 goe way 6,3 6 get goe goe way
It goes in a pattern like 0 is on 0.2 and like one is on 0.7 and goes from even to odd.,"When less than 3 scoops of fertilizer are used, the more fertilizer used, the greater the mass of beans harvested. When more than 3 scoops of fertilizer are used, the more fertilizer used, the less the mass of beans harvested.",0,5,When it get up to 3 scoops the mass of beans harvested decreases.,goes pattern like 0 02 like 07 goes odd,goe pattern like 0 02 like 07 goe odd,0 02 07 goe goe like like odd pattern
It tells me that the more water she puts in the plant the heavier it is.,"When less than 3 scoops of fertilizer are used, the more fertilizer used, the greater the mass of beans harvested. When more than 3 scoops of fertilizer are used, the more fertilizer used, the less the mass of beans harvested.",0,5,When it get up to 3 scoops the mass of beans harvested decreases.,tells water puts plant heavier,tell water put plant heavier,heavier plant put tell water
"The relationship between the number of scoops and the mass of beans is the heavier the bean the more scoops it needs to a plant. Beyond that point, the more scoops it gets the worse it is going to grow.","When less than 3 scoops of fertilizer are used, the more fertilizer used, the greater the mass of beans harvested. When more than 3 scoops of fertilizer are used, the more fertilizer used, the less the mass of beans harvested.",0,5,When it get up to 3 scoops the mass of beans harvested decreases.,relationship number scoops mass beans heavier bean scoops needs plant point scoops gets worse going grow,relationship number scoop mass bean heavier bean scoop need plant point scoop get wors go grow,bean bean get go grow heavier mass need number plant point relationship scoop scoop scoop wors
