student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
The solid was too big to go through the filter paper.,The particles of the solid are too big to go through the holes in the paper filter.,1,65,The solid was too big to go through the filter paper.,solid big filter paper,solid big filter paper,big filter paper solid
Because the little piece of the liquid and the undissolved is bigger.,The particles of the solid are too big to go through the holes in the paper filter.,1,65,The solid was too big to go through the filter paper.,little piece liquid undissolved bigger,littl piec liquid undissolv bigger,bigger liquid littl piec undissolv
It is separate because the paper filter is liquid.,The particles of the solid are too big to go through the holes in the paper filter.,0,65,The solid was too big to go through the filter paper.,separate paper filter liquid,separ paper filter liquid,filter liquid paper separ
Because the solid is too heavy to go through the paper.,The particles of the solid are too big to go through the holes in the paper filter.,0,65,The solid was too big to go through the filter paper.,solid heavy paper,solid heavi paper,heavi paper solid
Solid is too big to go through the filter hole. Liquid is just water that can go through almost anything.,The particles of the solid are too big to go through the holes in the paper filter.,1,65,The solid was too big to go through the filter paper.,solid big filter hole liquid water,solid big filter hole liquid water,big filter hole liquid solid water
Because the filter cannot hold the water because the filter already has water in it.,The particles of the solid are too big to go through the holes in the paper filter.,0,65,The solid was too big to go through the filter paper.,filter hold water filter water,filter hold water filter water,filter filter hold water water
"The holes in the filter are smaller than the solid particles, and the water particles are smaller than the holes, so the water goes through the filter while the solid will not go through.",The particles of the solid are too big to go through the holes in the paper filter.,1,65,The solid was too big to go through the filter paper.,holes filter smaller solid particles water particles smaller holes water goes filter solid,hole filter smaller solid particl water particl smaller hole water goe filter solid,filter filter goe hole hole particl particl smaller smaller solid solid water water
Because the particle size was too big and the filter could not hold any more water because it was wet.,The particles of the solid are too big to go through the holes in the paper filter.,0,65,The solid was too big to go through the filter paper.,particle size big filter hold water wet,particl size big filter hold water wet,big filter hold particl size water wet
"Because when the solid touches the side, it sticks.",The particles of the solid are too big to go through the holes in the paper filter.,0,65,The solid was too big to go through the filter paper.,solid touches sticks,solid touch stick,solid stick touch
Because the solid was bigger than the liquid so it got stuck!,The particles of the solid are too big to go through the holes in the paper filter.,1,65,The solid was too big to go through the filter paper.,solid bigger liquid got stuck,solid bigger liquid got stuck,bigger got liquid solid stuck
Because she did not wet the filter and when she put the water they got wet.,The particles of the solid are too big to go through the holes in the paper filter.,0,65,The solid was too big to go through the filter paper.,wet filter water got wet,wet filter water got wet,filter got water wet wet
Because the materials are too big to go through the holes but the water is not too big to go through the holes in the filter.,The particles of the solid are too big to go through the holes in the paper filter.,1,65,The solid was too big to go through the filter paper.,materials big holes water big holes filter,materi big hole water big hole filter,big big filter hole hole materi water
It stays in the filter because the solid material does not count as the solution.,The particles of the solid are too big to go through the holes in the paper filter.,0,65,The solid was too big to go through the filter paper.,stays filter solid material count solution,stay filter solid materi count solut,count filter materi solid solut stay
The solid does not go through the filter like the liquid because the liquid is small enough to go through the filter but the solid is too large.,The particles of the solid are too big to go through the holes in the paper filter.,1,65,The solid was too big to go through the filter paper.,solid filter like liquid liquid small filter solid large,solid filter like liquid liquid small filter solid larg,filter filter larg like liquid liquid small solid solid
Because it is a thick.,The particles of the solid are too big to go through the holes in the paper filter.,0,65,The solid was too big to go through the filter paper.,thick,thick,thick
Because the holes in the filter are too small for the solid to go through them.,The particles of the solid are too big to go through the holes in the paper filter.,1,65,The solid was too big to go through the filter paper.,holes filter small solid,hole filter small solid,filter hole small solid
The solid stayed in because it was too big to go through the microscopic holes in the filter paper.,The particles of the solid are too big to go through the holes in the paper filter.,1,65,The solid was too big to go through the filter paper.,solid stayed big microscopic holes filter paper,solid stay big microscop hole filter paper,big filter hole microscop paper solid stay
The solid stays in the filter because the particles are too big to go through but dissolved can go through because the particles are small enough.,The particles of the solid are too big to go through the holes in the paper filter.,1,65,The solid was too big to go through the filter paper.,solid stays filter particles big dissolved particles small,solid stay filter particl big dissolv particl small,big dissolv filter particl particl small solid stay
