student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
The river dries as it gets to the mountains.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,river dries gets mountains,river dri get mountain,dri get mountain river
It flows that way because you cannot make a river flow uphill.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,flows way river flow uphill,flow way river flow uphil,flow flow river uphil way
Because it starts between a valley and mountains and goes the opposite direction.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,starts valley mountains goes opposite direction,start valley mountain goe opposit direct,direct goe mountain opposit start valley
Because it flows down from the mountains.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,flows mountains,flow mountain,flow mountain
I think the water flows that way because it is going from happy valley to the river.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,think water flows way going happy valley river,think water flow way go happi valley river,flow go happi river think valley water way
Why is that the water flows down away from the mountain.,Water will always flow downhill (mountain to valley).,1,42,The river dries as it gets to the mountains.,water flows away mountain,water flow away mountain,away flow mountain water
Because it is big at beginning then slowly gets smaller and branches out.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,big beginning slowly gets smaller branches,big begin slowli get smaller branch,begin big branch get slowli smaller
Because it goes happy valley then the river.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,goes happy valley river,goe happi valley river,goe happi river valley
Because it does not go into the mountain.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,mountain,mountain,mountain
The river flows from biggest to smallest. That is why.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,river flows biggest smallest,river flow biggest smallest,biggest flow river smallest
Because rivers sometimes end in valleys.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,rivers end valleys,river end valley,end river valley
The delta.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,delta,delta,delta
Because the water flow to the basin which is the rose mountains.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,water flow basin rose mountains,water flow basin rose mountain,basin flow mountain rose water
It flows in that direction because the water is going high land to low land.,Water will always flow downhill (mountain to valley).,1,42,The river dries as it gets to the mountains.,flows direction water going high land low land,flow direct water go high land low land,direct flow go high land land low water
"Maybe because the mountains are that way, or there are cracks and the water goes through.",Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,maybe mountains way cracks water goes,mayb mountain way crack water goe,crack goe mayb mountain water way
Because the mountain is the highest peak and water flows downhill.,Water will always flow downhill (mountain to valley).,1,42,The river dries as it gets to the mountains.,mountain highest peak water flows downhill,mountain highest peak water flow downhil,downhil flow highest mountain peak water
I think that because the water flows down from the mountain first.,Water will always flow downhill (mountain to valley).,1,42,The river dries as it gets to the mountains.,think water flows mountain,think water flow mountain,flow mountain think water
Because there are little slots that take them that way.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,little slots way,littl slot way,littl slot way
I think it flows that way because rivers usually flow from valleys into mountains.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,think flows way rivers usually flow valleys mountains,think flow way river usual flow valley mountain,flow flow mountain river think usual valley way
I think the water flows in that direction because the river is still trying to find the easiest route.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,think water flows direction river trying find easiest route,think water flow direct river tri find easiest rout,direct easiest find flow river rout think tri water
Because the earth's gravitational pull.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,earths gravitational pull,earth gravit pull,earth gravit pull
Because the river leads to an open delta.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,river leads open delta,river lead open delta,delta lead open river
It flows in that direction because the mountain usually carries the water down the side of the mountain.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,flows direction mountain usually carries water mountain,flow direct mountain usual carri water mountain,carri direct flow mountain mountain usual water
I think the water flows in that direction because water cannot flow uphill.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,think water flows direction water flow uphill,think water flow direct water flow uphil,direct flow flow think uphil water water
Rivers usually flow through valley. It grow weaker at the mountain because it cannot go uphill.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,rivers usually flow valley grow weaker mountain uphill,river usual flow valley grow weaker mountain uphil,flow grow mountain river uphil usual valley weaker
There are other little streams at that end that was formed by water.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,little streams end formed water,littl stream end form water,end form littl stream water
Rivers cannot flow up mountain and valleys cannot be on mountain so it is flowing towards happy valley.,Water will always flow downhill (mountain to valley).,1,42,The river dries as it gets to the mountains.,rivers flow mountain valleys mountain flowing happy valley,river flow mountain valley mountain flow happi valley,flow flow happi mountain mountain river valley valley
"I think that way, because the water will flow down the mountain, not up it.",Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,think way water flow mountain,think way water flow mountain,flow mountain think water way
All the streams flow together forming one bigger river.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,streams flow forming bigger river,stream flow form bigger river,bigger flow form river stream
I think this because the stream is getting wider as it goes on.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,think stream getting wider goes,think stream get wider goe,get goe stream think wider
Because that is downhill.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,downhill,downhil,downhil
I think it flows there because the river eroded the valley and the water would be flowing down the valley.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,think flows river eroded valley water flowing valley,think flow river erod valley water flow valley,erod flow flow river think valley valley water
The river gets the water from the mountain and takes it to happy valley.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,river gets water mountain takes happy valley,river get water mountain take happi valley,get happi mountain river take valley water
I think the water flows in the direction because that is where the crack is.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,think water flows direction crack,think water flow direct crack,crack direct flow think water
I think flows in that direction because it starts small and it gets bigger.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,think flows direction starts small gets bigger,think flow direct start small get bigger,bigger direct flow get small start think
I think the water flows in that direction because water cannot flow up a mountain.,Water will always flow downhill (mountain to valley).,0,42,The river dries as it gets to the mountains.,think water flows direction water flow mountain,think water flow direct water flow mountain,direct flow flow mountain think water water
Water will always flow downhill (mountain to valley).,Water will always flow downhill (mountain to valley).,1,42,The river dries as it gets to the mountains.,water flow downhill mountain valley,water flow downhil mountain valley,downhil flow mountain valley water
