student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
It is harder to use this system than to use a single fixed pulley system.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,harder use system use single fixed pulley system,harder use system use singl fix pulley system,fix harder pulley singl system system use use
You have to pull up and in the other system you will pull down.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",1,103,It is harder to use this system than to use a single fixed pulley system.,pull system pull,pull system pull,pull pull system
The system is single movable system but the single fixed is easier to pull down.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,system single movable system single fixed easier pull,system singl movabl system singl fix easier pull,easier fix movabl pull singl singl system system
Pull down.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,pull,pull,pull
It has direction advantage it can go up and down.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",1,103,It is harder to use this system than to use a single fixed pulley system.,direction advantage,direct advantag,advantag direct
In a single fixed gravity creates a directional advantage. But in this one gravity pulls against you when pulling up.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",1,103,It is harder to use this system than to use a single fixed pulley system.,single fixed gravity creates directional advantage gravity pulls pulling,singl fix graviti creat direct advantag graviti pull pull,advantag creat direct fix graviti graviti pull pull singl
You have to pull more ropes and a single fixed requires more effort.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,pull ropes single fixed requires effort,pull rope singl fix requir effort,effort fix pull requir rope singl
You have to use more effort because you pull down.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,use effort pull,use effort pull,effort pull use
The amount of ropes supporting it.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,ropes supporting,rope support,rope support
Single fixed pulley system a smaller effort and only one mechanical advantage.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,single fixed pulley system smaller effort mechanical advantage,singl fix pulley system smaller effort mechan advantag,advantag effort fix mechan pulley singl smaller system
Single fixed only has one rope connected to the load.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,single fixed rope connected load,singl fix rope connect load,connect fix load rope singl
There are more materials.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,materials,materi,materi
You do not have to pull much rope with the single fixed but it is heavier.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,pull rope single fixed heavier,pull rope singl fix heavier,fix heavier pull rope singl
"The other disadvantage to this system is the effort is going up, so gravity is working against you.","You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",1,103,It is harder to use this system than to use a single fixed pulley system.,disadvantage system effort going gravity working,disadvantag system effort go graviti work,disadvantag effort go graviti system work
The disadvantage is distance in this one and in a single fixed it is that the load's weight stays the same the whole time.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,disadvantage distance single fixed loads weight stays time,disadvantag distanc singl fix load weight stay time,disadvantag distanc fix load singl stay time weight
This system would take longer to set up.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,system longer set,system longer set,longer set system
Another disadvantage would be you have to pull more rope to get it where you want it to go.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,disadvantage pull rope want,disadvantag pull rope want,disadvantag pull rope want
The effort is going up which makes it harder.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",1,103,It is harder to use this system than to use a single fixed pulley system.,effort going makes harder,effort go make harder,effort go harder make
"You would have to pull 3 times as much on this than you would a single fixed. Also, it is easier to pull down than up.","You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",1,103,It is harder to use this system than to use a single fixed pulley system.,pull 3 times single fixed easier pull,pull 3 time singl fix easier pull,3 easier fix pull pull singl time
