student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
"40, Because between each is 20 and if you times 20 twice you will get 40.",40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,1,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",40 20 times 20 twice 40,40 20 time 20 twice 40,20 20 40 40 time twice
"40, C is next to B so you add 20 meters to the elevation contour line band A.",40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,1,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",40 c b add 20 meters elevation contour line band,40 c b add 20 meter elev contour line band,20 40 add b band c contour elev line meter
"40 meters, The contour interval is 20 meters.",40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,1,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",40 meters contour interval 20 meters,40 meter contour interv 20 meter,20 40 contour interv meter meter
"225, You keep adding 75.",40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,0,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",225 adding 75,225 ad 75,225 75 ad
Because it is the its spread apart.,40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,0,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",spread apart,spread apart,apart spread
"60 meters, Because it said the change in elevation from line A to B is 20 meters so that lets me know to count by 20 meters.",40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,0,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",60 meters said change elevation line b 20 meters lets know count 20 meters,60 meter said chang elev line b 20 meter let know count 20 meter,20 20 60 b chang count elev know let line meter meter meter said
"40, Because it is 20 thought A to B and B to C.",40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,1,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",40 20 thought b b c,40 20 thought b b c,20 40 b b c thought
"283 meters, Because A is higher.",40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,0,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",283 meters higher,283 meter higher,283 higher meter
"45, Because you can tell by the lines.",40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,0,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",45 tell lines,45 tell line,45 line tell
25 meters.,40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,0,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",25 meters,25 meter,25 meter
"30 meters, I measured with my fingers that C was half of B, and since B is 20 and half of that is 10 I added both of them together and got 30 meters.",40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,0,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",30 meters measured fingers c half b b 20 half 10 added got 30 meters,30 meter measur finger c half b b 20 half 10 ad got 30 meter,10 20 30 30 ad b b c finger got half half measur meter meter
"360, big the line of the A, B, C, D.",40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,0,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",360 big line b c d,360 big line b c d,360 b big c d line
"C, Because it said the change in elevation for A and B was 20 meters and since it 20 they might be counting by 20's so that is my answer.",40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,0,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",c said change elevation b 20 meters 20 counting 20s answer,c said chang elev b 20 meter 20 count 20 answer,20 20 20 answer b c chang count elev meter said
"40, because if it is like then to get to C just add another 20 meters.",40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,1,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",40 like c add 20 meters,40 like c add 20 meter,20 40 add c like meter
"30, well because if A and B equals 20 meters and B true C looked like 10 more meters and I think is 30 meters.",40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,0,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",30 b equals 20 meters b true c looked like 10 meters think 30 meters,30 b equal 20 meter b true c look like 10 meter think 30 meter,10 20 30 30 b b c equal like look meter meter meter think true
"30, I know because A and B is 20 meters and B to C is about 10 meters and it is almost close together.",40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,0,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",30 know b 20 meters b c 10 meters close,30 know b 20 meter b c 10 meter close,10 20 30 b b c close know meter meter
"30, because if you could change A on B so you A and C.",40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,0,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",30 change b c,30 chang b c,30 b c chang
"40 meters, now I know is if A to B is 20 meters than A to C is 40 because you add another.",40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.,1,129,"40, Because between each is 20 and if you times 20 twice you will get 40.",40 meters know b 20 meters c 40 add,40 meter know b 20 meter c 40 add,20 40 40 add b c know meter meter
