student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
He could not because the 2 wires need to be touching.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,2 wires need touching,2 wire need touch,2 need touch wire
He can use the circuit by touching the wires to the object.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,1,10,He could not because the 2 wires need to be touching.,use circuit touching wires object,use circuit touch wire object,circuit object touch use wire
To see if the energy goes through it or not to make a circuit.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,energy goes circuit,energi goe circuit,circuit energi goe
Lee can touch the wire hangout and the meter will ran.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,lee touch wire hangout meter ran,lee touch wire hangout meter ran,hangout lee meter ran touch wire
The wire have to be together so it can work so if they out They cannot work.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,wire work work,wire work work,wire work work
Put the 2 wires that are off the board and put them to each end of the object. If the motor runs it is a conductor. If the motor does not run it is an insulator.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,1,10,He could not because the 2 wires need to be touching.,2 wires board end object motor runs conductor motor run insulator,2 wire board end object motor run conductor motor run insul,2 board conductor end insul motor motor object run run wire
He can by putting the 2 wires together.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,putting 2 wires,put 2 wire,2 put wire
Touch the wires together.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,touch wires,touch wire,touch wire
You can touch one wire on one end and the other on the other side to see if it will run or not.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,1,10,He could not because the 2 wires need to be touching.,touch wire end run,touch wire end run,end run touch wire
He could get a piece of metal or iron and put it between the 2 wires and turn the switch on or you could put the 2 wires together and turn the switch on.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,piece metal iron 2 wires turn switch 2 wires turn switch,piec metal iron 2 wire turn switch 2 wire turn switch,2 2 iron metal piec switch switch turn turn wire wire
By putting the object on the 2 wires.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,1,10,He could not because the 2 wires need to be touching.,putting object 2 wires,put object 2 wire,2 object put wire
He can put all the wires together to make a circle and have that run.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,wires circle run,wire circl run,circl run wire
You can touch those 2 wires together to contract electricity.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,touch 2 wires contract electricity,touch 2 wire contract electr,2 contract electr touch wire
Lee can put the object in the middle of the wires hanging down. Then you put the wires against the sides of the object.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,1,10,He could not because the 2 wires need to be touching.,lee object middle wires hanging wires sides object,lee object middl wire hang wire side object,hang lee middl object object side wire wire
It will work.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,work,work,work
By putting the wires together.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,putting wires,put wire,put wire
