student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",pure sugar higher 200 milliliters fruity cream cookies 150 milliliters,pure sugar higher 200 millilit fruiti cream cooki 150 millilit,150 200 cooki cream fruiti higher millilit millilit pure sugar
They are not pure sugar. My evidence is pure sugar has 200 milliliters. They only have 150.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",pure sugar evidence pure sugar 200 milliliters 150,pure sugar evid pure sugar 200 millilit 150,150 200 evid millilit pure pure sugar sugar
I think yes and no because cookies are not just pure sugar they are sweet as well so they do have sugar but not a whole lot of sugar.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",0,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",think yes cookies pure sugar sweet sugar lot sugar,think ye cooki pure sugar sweet sugar lot sugar,cooki lot pure sugar sugar sugar sweet think ye
Fruity Cream cookies is not pure sugar because it would be as high as the volume tube with pure sugar.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream cookies pure sugar high volume tube pure sugar,fruiti cream cooki pure sugar high volum tube pure sugar,cooki cream fruiti high pure pure sugar sugar tube volum
No because the Fruity Cream cookies are only 150 milliliters while pure sugar is 200 milliliters.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream cookies 150 milliliters pure sugar 200 milliliters,fruiti cream cooki 150 millilit pure sugar 200 millilit,150 200 cooki cream fruiti millilit millilit pure sugar
"No, they are not pure sugar because the pure sugar is 200 milliliters and the cookie Is 150 milliliters.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",pure sugar pure sugar 200 milliliters cookie 150 milliliters,pure sugar pure sugar 200 millilit cooki 150 millilit,150 200 cooki millilit millilit pure pure sugar sugar
"No, Fruity Cream cookies have 150 milliliters of carbon dioxide and pure sugar has 200 milliliters carbon dioxide.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream cookies 150 milliliters carbon dioxide pure sugar 200 milliliters carbon dioxide,fruiti cream cooki 150 millilit carbon dioxid pure sugar 200 millilit carbon dioxid,150 200 carbon carbon cooki cream dioxid dioxid fruiti millilit millilit pure sugar
"No but they do have sugar. If it was pure sugar, it would be 200 milliliters not 150 milliliters like it is.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",sugar pure sugar 200 milliliters 150 milliliters like,sugar pure sugar 200 millilit 150 millilit like,150 200 like millilit millilit pure sugar sugar
No because the experiment tells so cookies have 150 while sugar has 200.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",experiment tells cookies 150 sugar 200,experi tell cooki 150 sugar 200,150 200 cooki experi sugar tell
No because they had less carbon dioxide than the pure sugar did.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",carbon dioxide pure sugar,carbon dioxid pure sugar,carbon dioxid pure sugar
"Fruity Cream cookies are not pure sugar because if it was pure sugar, it would be just like the pure sugar in other tube.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream cookies pure sugar pure sugar like pure sugar tube,fruiti cream cooki pure sugar pure sugar like pure sugar tube,cooki cream fruiti like pure pure pure sugar sugar sugar tube
Fruity Cream cookies are not pure sugar. I know this because if the Fruity Cream cookies were pure sugar the volume tube would read the same.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream cookies pure sugar know fruity cream cookies pure sugar volume tube read,fruiti cream cooki pure sugar know fruiti cream cooki pure sugar volum tube read,cooki cooki cream cream fruiti fruiti know pure pure read sugar sugar tube volum
The Fruity Cream is not pure sugar because the cookie amount of milliliters does not meet the amount of milliliters in pure sugar.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream pure sugar cookie milliliters meet milliliters pure sugar,fruiti cream pure sugar cooki millilit meet millilit pure sugar,cooki cream fruiti meet millilit millilit pure pure sugar sugar
Finally Cream cookies are not pure sugar I know that because.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",0,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",finally cream cookies pure sugar know,final cream cooki pure sugar know,cooki cream final know pure sugar
No because on the diagram it shows pure sugar is more than Fruity Cream cookies.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",0,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",diagram shows pure sugar fruity cream cookies,diagram show pure sugar fruiti cream cooki,cooki cream diagram fruiti pure show sugar
No Fruity Cream cookies are not pure sugar because it is fruity. Fruity means it is fruit.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",0,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream cookies pure sugar fruity fruity means fruit,fruiti cream cooki pure sugar fruiti fruiti mean fruit,cooki cream fruit fruiti fruiti fruiti mean pure sugar
Yes because Fruity Cream cookies have sugar.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",0,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",yes fruity cream cookies sugar,ye fruiti cream cooki sugar,cooki cream fruiti sugar ye
They are almost pure sugar because they column tube on the left is above 200 milliliters and the one on the right is below.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",pure sugar column tube left 200 milliliters right,pure sugar column tube left 200 millilit right,200 column left millilit pure right sugar tube
"No, because they have less carbon dioxide than pure sugar.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",carbon dioxide pure sugar,carbon dioxid pure sugar,carbon dioxid pure sugar
"No, Fruity Cream is not pure sugar the chart says that the cookies are at 150 milliliters and pure sugar is 200 milliliters.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream pure sugar chart says cookies 150 milliliters pure sugar 200 milliliters,fruiti cream pure sugar chart say cooki 150 millilit pure sugar 200 millilit,150 200 chart cooki cream fruiti millilit millilit pure pure say sugar sugar
"Fruity Cream cookies are pure sugar, because the volume tube tells if it has sugar and it has sugar because it is sweet.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",0,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream cookies pure sugar volume tube tells sugar sugar sweet,fruiti cream cooki pure sugar volum tube tell sugar sugar sweet,cooki cream fruiti pure sugar sugar sugar sweet tell tube volum
"No, because on the top it has the name of the cookies and it shows how much sugar it has in it.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",0,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",cookies shows sugar,cooki show sugar,cooki show sugar
"No, because there is fruit and fruit does not have that much sugar.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",0,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruit fruit sugar,fruit fruit sugar,fruit fruit sugar
"No, because the pictures on the right show you that the cookies have less.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",0,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",pictures right cookies,pictur right cooki,cooki pictur right
"Yes, my evidence is that Diva's father said that they were pure sugar.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",0,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",yes evidence divas father said pure sugar,ye evid diva father said pure sugar,diva evid father pure said sugar ye
"No, Fruity Cream cookies are not pure sugar because if you compare it the cookies are not the same mass.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",0,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream cookies pure sugar compare cookies mass,fruiti cream cooki pure sugar compar cooki mass,compar cooki cooki cream fruiti mass pure sugar
"No, Fruity Cream cookies are not pure sugar because they are not 4 grams.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",0,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream cookies pure sugar 4 grams,fruiti cream cooki pure sugar 4 gram,4 cooki cream fruiti gram pure sugar
No they are not pure sugar if it was it would pass 350 milliliters.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",pure sugar pass 350 milliliters,pure sugar pass 350 millilit,350 millilit pass pure sugar
"No, Fruity Cream cookies are not pure sugar because pure sugar is about 200 and Fruity Cream cookies are at least 150 milliliters.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream cookies pure sugar pure sugar 200 fruity cream cookies 150 milliliters,fruiti cream cooki pure sugar pure sugar 200 fruiti cream cooki 150 millilit,150 200 cooki cooki cream cream fruiti fruiti millilit pure pure sugar sugar
"No, Fruity Cream cookies is not pure sugar because pure sugar is 200 milliliters and Fruity Cream cookies is less than 200 milliliters.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream cookies pure sugar pure sugar 200 milliliters fruity cream cookies 200 milliliters,fruiti cream cooki pure sugar pure sugar 200 millilit fruiti cream cooki 200 millilit,200 200 cooki cooki cream cream fruiti fruiti millilit millilit pure pure sugar sugar
"No, Fruity Cream cookies are not pure sugar. My evidence was, pure sugar result were 200 milliliters and the cookies were 150.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream cookies pure sugar evidence pure sugar result 200 milliliters cookies 150,fruiti cream cooki pure sugar evid pure sugar result 200 millilit cooki 150,150 200 cooki cooki cream evid fruiti millilit pure pure result sugar sugar
"No, they are not put sugar because when she put the cookies in the volume measure it was not to the highest number.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",sugar cookies volume measure highest number,sugar cooki volum measur highest number,cooki highest measur number sugar volum
Fruity Cream cookies have a lot of pure sugar and the cream cookies have less sugar.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",0,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream cookies lot pure sugar cream cookies sugar,fruiti cream cooki lot pure sugar cream cooki sugar,cooki cooki cream cream fruiti lot pure sugar sugar
Fruity Cream cookies are not pure sugar and my evidence is that pure sugar is 200 milliliters but Fruity Cream cookies is only 150 milliliters.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream cookies pure sugar evidence pure sugar 200 milliliters fruity cream cookies 150 milliliters,fruiti cream cooki pure sugar evid pure sugar 200 millilit fruiti cream cooki 150 millilit,150 200 cooki cooki cream cream evid fruiti fruiti millilit millilit pure pure sugar sugar
Yes because cookies has a lot of sugar in it.,"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",0,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",yes cookies lot sugar,ye cooki lot sugar,cooki lot sugar ye
"No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.","No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.",1,9,"No, because with pure sugar is higher than 200 milliliters and Fruity Cream cookies is 150 milliliters.",fruity cream cookies pure sugar cookies produce gas produced pure sugar,fruiti cream cooki pure sugar cooki produc ga produc pure sugar,cooki cooki cream fruiti ga produc produc pure pure sugar sugar
