student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
You would see if it bubbles.,Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.,0,111,You would see if it bubbles.,bubbles,bubbl,bubbl
Bubbles coming out of the rock and murky water.,Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.,0,111,You would see if it bubbles.,bubbles coming rock murky water,bubbl come rock murki water,bubbl come murki rock water
"The vinegar would get all full with bubbles, and murky.",Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.,0,111,You would see if it bubbles.,vinegar bubbles murky,vinegar bubbl murki,bubbl murki vinegar
I would observe broken calcite that looks like wet baby powder.,Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.,0,111,You would see if it bubbles.,observe broken calcite looks like wet baby powder,observ broken calcit look like wet babi powder,babi broken calcit like look observ powder wet
Well a mineral is in a can of rock there is.,Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.,0,111,You would see if it bubbles.,mineral rock,miner rock,miner rock
It would be mostly about minerals.,Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.,0,111,You would see if it bubbles.,minerals,miner,miner
I would see if the rocks bubble.,Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.,0,111,You would see if it bubbles.,rocks bubble,rock bubbl,bubbl rock
"I would observe many bubbles staying on the calcite, and some floating to the top.",Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.,0,111,You would see if it bubbles.,observe bubbles staying calcite floating,observ bubbl stay calcit float,bubbl calcit float observ stay
You would see bubbles.,Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.,0,111,You would see if it bubbles.,bubbles,bubbl,bubbl
You would look for bubbling.,Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.,0,111,You would see if it bubbles.,look bubbling,look bubbl,bubbl look
I would look for bubbles if the it has bubble it has calcite.,Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.,0,111,You would see if it bubbles.,look bubbles bubble calcite,look bubbl bubbl calcit,bubbl bubbl calcit look
If the rock fizzes it contains calcite because calcite fizzes when put with cold acid.,Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.,1,111,You would see if it bubbles.,rock fizzes contains calcite calcite fizzes cold acid,rock fizz contain calcit calcit fizz cold acid,acid calcit calcit cold contain fizz fizz rock
You would see the mineral fizzing.,Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.,1,111,You would see if it bubbles.,mineral fizzing,miner fizz,fizz miner
I would notice that it should be bubbling.,Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.,0,111,You would see if it bubbles.,notice bubbling,notic bubbl,bubbl notic
The rock would be covered by bubbles and fizz.,Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.,1,111,You would see if it bubbles.,rock covered bubbles fizz,rock cover bubbl fizz,bubbl cover fizz rock
