student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
I chose this answer because I remember what type it is because I remembered.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,chose answer remember type remembered,chose answer rememb type rememb,answer chose rememb rememb type
The key on the bottom and the match.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,key match,key match,key match
I see the same picture or shape.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,picture shape,pictur shape,pictur shape
Because on the key alum is a hexagon with a box in it and lines on the net observation it is the same.,The crystals are the same shape as the alum crystals.,1,95,I chose this answer because I remember what type it is because I remembered.,key alum hexagon box lines net observation,key alum hexagon box line net observ,alum box hexagon key line net observ
Because the crystals in the circle are the same as the crystals in the alum square.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,crystals circle crystals alum square,crystal circl crystal alum squar,alum circl crystal crystal squar
The picture looks like the alum.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,picture looks like alum,pictur look like alum,alum like look pictur
Because of its shaped like a hexagon with a square inside.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,shaped like hexagon square inside,shape like hexagon squar insid,hexagon insid like shape squar
They have the same shape.,The crystals are the same shape as the alum crystals.,1,95,I chose this answer because I remember what type it is because I remembered.,shape,shape,shape
Because I know what to do with the key.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,know key,know key,key know
I chose the answer because in the key below in the middle is alum and it looks the same as the one above.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,chose answer key middle alum looks,chose answer key middl alum look,alum answer chose key look middl
Because it looks the same as her observation.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,looks observation,look observ,look observ
It is the same crystals.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,crystals,crystal,crystal
Because they look the same.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,look,look,look
It look the same.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,look,look,look
Because it is crystals and the things look like them.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,crystals things look like,crystal thing look like,crystal like look thing
"It looks like little diamonds, but it is salt.",The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,looks like little diamonds salt,look like littl diamond salt,diamond like littl look salt
I chose this answer because the picture in the circle and the picture square look the same.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,chose answer picture circle picture square look,chose answer pictur circl pictur squar look,answer chose circl look pictur pictur squar
I chose this answer because the shape and design looks the same.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,chose answer shape design looks,chose answer shape design look,answer chose design look shape
I chose it because that is the only crystal that looks like alum.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,chose crystal looks like alum,chose crystal look like alum,alum chose crystal like look
Alum has things inside so I look at the picture and it has things inside so I knew it was alum.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,alum things inside look picture things inside knew alum,alum thing insid look pictur thing insid knew alum,alum alum insid insid knew look pictur thing thing
Because they have the same shape and they have the same size and they have squares inside them.,The crystals are the same shape as the alum crystals.,0,95,I chose this answer because I remember what type it is because I remembered.,shape size squares inside,shape size squar insid,insid shape size squar
