student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
If you take the same amount of water and weight it will measure to the same things.,"Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.",1,17,If you take the same amount of water and weight it will measure to the same things.,water weight measure things,water weight measur thing,measur thing water weight
I chose cup 2 because it has the same water 2 has more solute.,"Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.",0,17,If you take the same amount of water and weight it will measure to the same things.,chose cup 2 water 2 solute,chose cup 2 water 2 solut,2 2 chose cup solut water
"The solutions have the same amount of solute, there is just more on the bottom of the cup in cup 2.","Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.",1,17,If you take the same amount of water and weight it will measure to the same things.,solutions solute cup cup 2,solut solut cup cup 2,2 cup cup solut solut
I chose A because in each cup you could put 4 spoons and it dissolved. When the fifth scoop went in it did not dissolve. The undissolved part is not part of the solution.,"Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.",1,17,If you take the same amount of water and weight it will measure to the same things.,chose cup 4 spoons dissolved fifth scoop went dissolve undissolved solution,chose cup 4 spoon dissolv fifth scoop went dissolv undissolv solut,4 chose cup dissolv dissolv fifth scoop solut spoon undissolv went
Once a solution is saturated it is at its highest level of concentration.,"Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.",0,17,If you take the same amount of water and weight it will measure to the same things.,solution saturated highest level concentration,solut satur highest level concentr,concentr highest level satur solut
My choice is A because it might weigh the same and they both is saturated.,"Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.",1,17,If you take the same amount of water and weight it will measure to the same things.,choice weigh saturated,choic weigh satur,choic satur weigh
Because both of the cups one and 2 have the same amount of concentrations because they are both saturated.,"Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.",1,17,If you take the same amount of water and weight it will measure to the same things.,cups 2 concentrations saturated,cup 2 concentr satur,2 concentr cup satur
They are the same because once a solution is saturated it cannot go further.,"Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.",1,17,If you take the same amount of water and weight it will measure to the same things.,solution saturated,solut satur,satur solut
I chose cup 2 because it has more solute in it.,"Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.",0,17,If you take the same amount of water and weight it will measure to the same things.,chose cup 2 solute,chose cup 2 solut,2 chose cup solut
I picked C because cup 2 has more solute than cup one.,"Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.",0,17,If you take the same amount of water and weight it will measure to the same things.,picked c cup 2 solute cup,pick c cup 2 solut cup,2 c cup cup pick solut
