student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
B has more solute than A does therefore B will weigh more since the solute is equally spread.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127,B has more solute than A does therefore B will weigh more since the solute is equally spread.,b solute b weigh solute equally spread,b solut b weigh solut equal spread,b b equal solut solut spread weigh
They are the same amount of water different in spoons. That is why B weighs more because of spoons.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127,B has more solute than A does therefore B will weigh more since the solute is equally spread.,water different spoons b weighs spoons,water differ spoon b weigh spoon,b differ spoon spoon water weigh
Because you would have to take 50 milliliters of water out of cup B or else cup B would be heavier. So it would more fair.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127,B has more solute than A does therefore B will weigh more since the solute is equally spread.,50 milliliters water cup b cup b heavier fair,50 millilit water cup b cup b heavier fair,50 b b cup cup fair heavier millilit water
I chose cup A because it seems more concentrated.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127,B has more solute than A does therefore B will weigh more since the solute is equally spread.,chose cup concentrated,chose cup concentr,chose concentr cup
Because he pour only 50 milliliters of solution in each cup.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127,B has more solute than A does therefore B will weigh more since the solute is equally spread.,pour 50 milliliters solution cup,pour 50 millilit solut cup,50 cup millilit pour solut
Because B is the double of A.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127,B has more solute than A does therefore B will weigh more since the solute is equally spread.,b double,b doubl,b doubl
Because cup B has more spoons of the solute and has more water.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127,B has more solute than A does therefore B will weigh more since the solute is equally spread.,cup b spoons solute water,cup b spoon solut water,b cup solut spoon water
"Because if you just took 50 milliliters of water out of each, they would be equal. I got this one wrong.",The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127,B has more solute than A does therefore B will weigh more since the solute is equally spread.,took 50 milliliters water equal got wrong,took 50 millilit water equal got wrong,50 equal got millilit took water wrong
I think the second one because B has more scoops of solute.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127,B has more solute than A does therefore B will weigh more since the solute is equally spread.,think second b scoops solute,think second b scoop solut,b scoop second solut think
Because now there is now only some of water in each and 4 is more than 2 and cup B more concentration.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127,B has more solute than A does therefore B will weigh more since the solute is equally spread.,water 4 2 cup b concentration,water 4 2 cup b concentr,2 4 b concentr cup water
I picked cup B because I thought it would have more spoons of solute than cup A.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127,B has more solute than A does therefore B will weigh more since the solute is equally spread.,picked cup b thought spoons solute cup,pick cup b thought spoon solut cup,b cup cup pick solut spoon thought
Because 2 is half of 4 spoons and 50 milliliters is half of 100.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,1,127,B has more solute than A does therefore B will weigh more since the solute is equally spread.,2 half 4 spoons 50 milliliters half 100,2 half 4 spoon 50 millilit half 100,100 2 4 50 half half millilit spoon
Because Nigel took out the same amount of solutions. There is 2 spoons for 50 milliliters of water. The concentration are the same.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,1,127,B has more solute than A does therefore B will weigh more since the solute is equally spread.,nigel took solutions 2 spoons 50 milliliters water concentration,nigel took solut 2 spoon 50 millilit water concentr,2 50 concentr millilit nigel solut spoon took water
They both have 2 spoonfuls per 50 milliliters so when you compare 50 milliliters from each they both have 2 spoonfuls in the 50 milliliters.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,1,127,B has more solute than A does therefore B will weigh more since the solute is equally spread.,2 spoonfuls 50 milliliters compare 50 milliliters 2 spoonfuls 50 milliliters,2 spoon 50 millilit compar 50 millilit 2 spoon 50 millilit,2 2 50 50 50 compar millilit millilit millilit spoon spoon
Because they both have the same amount of water but have different amount of salt.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127,B has more solute than A does therefore B will weigh more since the solute is equally spread.,water different salt,water differ salt,differ salt water
