student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
No because no solid that one has more than the other in the same amount of water.,"Yes, they could both be correct. Solubility is not the same for all materials.",0,117,No because no solid that one has more than the other in the same amount of water.,solid water,solid water,solid water
No not all mixtures and solutions come out correct he needs to let it sit or he should let or he should let I stir it.,"Yes, they could both be correct. Solubility is not the same for all materials.",0,117,No because no solid that one has more than the other in the same amount of water.,mixtures solutions come correct needs let sit let let stir,mixtur solut come correct need let sit let let stir,come correct let let let mixtur need sit solut stir
Yes because different materials have different solubility.,"Yes, they could both be correct. Solubility is not the same for all materials.",1,117,No because no solid that one has more than the other in the same amount of water.,yes different materials different solubility,ye differ materi differ solubl,differ differ materi solubl ye
Yes because different solids have different solubility is. Janet and Mike used different solids. They are wrong.,"Yes, they could both be correct. Solubility is not the same for all materials.",1,117,No because no solid that one has more than the other in the same amount of water.,yes different solids different solubility janet mike different solids wrong,ye differ solid differ solubl janet mike differ solid wrong,differ differ differ janet mike solid solid solubl wrong ye
Yes it is possible both solubility's are correct different solubility's very possible because some substances are more able to dissolve in less space than others.,"Yes, they could both be correct. Solubility is not the same for all materials.",1,117,No because no solid that one has more than the other in the same amount of water.,yes possible solubilitys correct different solubilitys possible substances able dissolve space,ye possibl solubl correct differ solubl possibl substanc abl dissolv space,abl correct differ dissolv possibl possibl solubl solubl space substanc ye
Yes because the water has different materials in it and the materials have different atoms and stuff and that makes changes to what happens to them in water and their solubility.,"Yes, they could both be correct. Solubility is not the same for all materials.",1,117,No because no solid that one has more than the other in the same amount of water.,yes water different materials materials different atoms stuff makes changes happens water solubility,ye water differ materi materi differ atom stuff make chang happen water solubl,atom chang differ differ happen make materi materi solubl stuff water water ye
No because it has 2 different chemicals and it does not have the same solubilities.,"Yes, they could both be correct. Solubility is not the same for all materials.",0,117,No because no solid that one has more than the other in the same amount of water.,2 different chemicals solubilities,2 differ chemic solubl,2 chemic differ solubl
Yes because they are whole new materials.,"Yes, they could both be correct. Solubility is not the same for all materials.",1,117,No because no solid that one has more than the other in the same amount of water.,yes new materials,ye new materi,materi new ye
Because they are different ingredients.,"Yes, they could both be correct. Solubility is not the same for all materials.",1,117,No because no solid that one has more than the other in the same amount of water.,different ingredients,differ ingredi,differ ingredi
Yes because they are 2 different ingredients.,"Yes, they could both be correct. Solubility is not the same for all materials.",1,117,No because no solid that one has more than the other in the same amount of water.,yes 2 different ingredients,ye 2 differ ingredi,2 differ ingredi ye
Yes because the solubility is of mixtures are not all the same.,"Yes, they could both be correct. Solubility is not the same for all materials.",1,117,No because no solid that one has more than the other in the same amount of water.,yes solubility mixtures,ye solubl mixtur,mixtur solubl ye
Yes because they are different materials.,"Yes, they could both be correct. Solubility is not the same for all materials.",1,117,No because no solid that one has more than the other in the same amount of water.,yes different materials,ye differ materi,differ materi ye
Yes because they are both different.,"Yes, they could both be correct. Solubility is not the same for all materials.",1,117,No because no solid that one has more than the other in the same amount of water.,yes different,ye differ,differ ye
Yes it is.,"Yes, they could both be correct. Solubility is not the same for all materials.",0,117,No because no solid that one has more than the other in the same amount of water.,yes,ye,ye
What do you mean I do not how what you are say to me so can you help me.,"Yes, they could both be correct. Solubility is not the same for all materials.",0,117,No because no solid that one has more than the other in the same amount of water.,mean help,mean help,help mean
Yes because all material move in a different way.,"Yes, they could both be correct. Solubility is not the same for all materials.",1,117,No because no solid that one has more than the other in the same amount of water.,yes material different way,ye materi differ way,differ materi way ye
Because they are different things. Nitrate is different then chloride so they cannot be the same weight. Just like a monkey and a elephant.,"Yes, they could both be correct. Solubility is not the same for all materials.",0,117,No because no solid that one has more than the other in the same amount of water.,different things nitrate different chloride weight like monkey elephant,differ thing nitrat differ chlorid weight like monkey eleph,chlorid differ differ eleph like monkey nitrat thing weight
Yes because all materials have different grams.,"Yes, they could both be correct. Solubility is not the same for all materials.",0,117,No because no solid that one has more than the other in the same amount of water.,yes materials different grams,ye materi differ gram,differ gram materi ye
Yes because they are 2 different things.,"Yes, they could both be correct. Solubility is not the same for all materials.",1,117,No because no solid that one has more than the other in the same amount of water.,yes 2 different things,ye 2 differ thing,2 differ thing ye
No because silver chloride is different than silver nitrate.,"Yes, they could both be correct. Solubility is not the same for all materials.",0,117,No because no solid that one has more than the other in the same amount of water.,silver chloride different silver nitrate,silver chlorid differ silver nitrat,chlorid differ nitrat silver silver
No because silver chloride is different than silver nitrate.,"Yes, they could both be correct. Solubility is not the same for all materials.",0,117,No because no solid that one has more than the other in the same amount of water.,silver chloride different silver nitrate,silver chlorid differ silver nitrat,chlorid differ nitrat silver silver
They are correct because the materials are 2 whole different materials.,"Yes, they could both be correct. Solubility is not the same for all materials.",1,117,No because no solid that one has more than the other in the same amount of water.,correct materials 2 different materials,correct materi 2 differ materi,2 correct differ materi materi
Yes because something else can have the exact same thing and it does not have to be like that.,"Yes, they could both be correct. Solubility is not the same for all materials.",0,117,No because no solid that one has more than the other in the same amount of water.,yes exact thing like,ye exact thing like,exact like thing ye
No because only a certain amount of solid can dissolve in a certain amount of water. They both got different solubility in the same amount of water which mean somebody did something wrong.,"Yes, they could both be correct. Solubility is not the same for all materials.",0,117,No because no solid that one has more than the other in the same amount of water.,certain solid dissolve certain water got different solubility water mean somebody wrong,certain solid dissolv certain water got differ solubl water mean somebodi wrong,certain certain differ dissolv got mean solid solubl somebodi water water wrong
The fizzing means that it came from the gas.,"Yes, they could both be correct. Solubility is not the same for all materials.",0,117,No because no solid that one has more than the other in the same amount of water.,fizzing means came gas,fizz mean came ga,came fizz ga mean
Yes they can do it different but be the same way.,"Yes, they could both be correct. Solubility is not the same for all materials.",0,117,No because no solid that one has more than the other in the same amount of water.,yes different way,ye differ way,differ way ye
