student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
They got different measurements because their hands are different sizes.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,got different measurements hands different sizes,got differ measur hand differ size,differ differ got hand measur size
They got different measurements because their hands could be different sizes.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,got different measurements hands different sizes,got differ measur hand differ size,differ differ got hand measur size
Because hands can be different sizes.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,hands different sizes,hand differ size,differ hand size
Maybe Andre's hand is bigger than Greta's hand.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,maybe andres hand bigger gretas hand,mayb andr hand bigger greta hand,andr bigger greta hand hand mayb
Greta could have had a bigger hand.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,greta bigger hand,greta bigger hand,bigger greta hand
They both have different hand length.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,different hand length,differ hand length,differ hand length
It was not a standard unit of measurement.,Greta and Andre have different sized hands.,0,4,They got different measurements because their hands are different sizes.,standard unit measurement,standard unit measur,measur standard unit
Greta and Andre got different measurements because Andre's hand was much smaller than Greta's hand.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,greta andre got different measurements andres hand smaller gretas hand,greta andr got differ measur andr hand smaller greta hand,andr andr differ got greta greta hand hand measur smaller
Greta had a smaller hand than him.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,greta smaller hand,greta smaller hand,greta hand smaller
Maybe because one of their hands are bigger one of their hands are smaller.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,maybe hands bigger hands smaller,mayb hand bigger hand smaller,bigger hand hand mayb smaller
Maybe she had bigger hands.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,maybe bigger hands,mayb bigger hand,bigger hand mayb
Because their hands were different sizes.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,hands different sizes,hand differ size,differ hand size
Because the hands are not the same size.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,hands size,hand size,hand size
Greta used his hands. Andre used the white board. They should use the same thing.,Greta and Andre have different sized hands.,0,4,They got different measurements because their hands are different sizes.,greta hands andre white board use thing,greta hand andr white board use thing,andr board greta hand thing use white
Their hands could be different length.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,hands different length,hand differ length,differ hand length
Their hands are different sizes.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,hands different sizes,hand differ size,differ hand size
Because the white boards were different sizes.,Greta and Andre have different sized hands.,0,4,They got different measurements because their hands are different sizes.,white boards different sizes,white board differ size,board differ size white
Maybe their hands were too big and too little.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,maybe hands big little,mayb hand big littl,big hand littl mayb
They have bigger or smaller sized hands.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,bigger smaller sized hands,bigger smaller size hand,bigger hand size smaller
It was because they have different hand sizes.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,different hand sizes,differ hand size,differ hand size
Because one of their hands are different sizes.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,hands different sizes,hand differ size,differ hand size
Because their hands were not the same size.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,hands size,hand size,hand size
Because they have different hands and not the same.,Greta and Andre have different sized hands.,1,4,They got different measurements because their hands are different sizes.,different hands,differ hand,differ hand
Because one of their arms is bigger.,Greta and Andre have different sized hands.,0,4,They got different measurements because their hands are different sizes.,arms bigger,arm bigger,arm bigger
Because she might open her hands why does not she use a ruler.,Greta and Andre have different sized hands.,0,4,They got different measurements because their hands are different sizes.,open hands use ruler,open hand use ruler,hand open ruler use
Because they used their hands and if they use their hands they can have use the hand then your hands can get tired.,Greta and Andre have different sized hands.,0,4,They got different measurements because their hands are different sizes.,hands use hands use hand hands tired,hand use hand use hand hand tire,hand hand hand hand tire use use
