student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",0,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,fizzing releases gas gas forms 2 materials gas,fizz releas ga ga form 2 materi ga,2 fizz form ga ga ga materi releas
Because the baking soda and citric acid started out plain but when you poured water in it reacted.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",0,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,baking soda citric acid started plain poured water reacted,bake soda citric acid start plain pour water react,acid bake citric plain pour react soda start water
Because it shows and once you see it you will know that it is a chemical reaction because it starts to look like little bubbles and that is what a chemical reaction is.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",0,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,shows know chemical reaction starts look like little bubbles chemical reaction,show know chemic reaction start look like littl bubbl chemic reaction,bubbl chemic chemic know like littl look reaction reaction show start
Because it indicates something else is produced.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",1,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,indicates produced,indic produc,indic produc
Because the chemicals clash and fizz.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",0,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,chemicals clash fizz,chemic clash fizz,chemic clash fizz
Because It means that it is a gas or new material!,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",1,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,means gas new material,mean ga new materi,ga materi mean new
It created a gas and new material was made.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",1,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,created gas new material,creat ga new materi,creat ga materi new
Because the 2 solutes and the solvent made a gas.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",0,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,2 solutes solvent gas,2 solut solvent ga,2 ga solut solvent
It indicates a gas.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",1,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,indicates gas,indic ga,ga indic
Because the bubble makes the solution or mixture different.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",0,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,bubble makes solution mixture different,bubbl make solut mixtur differ,bubbl differ make mixtur solut
Because it was letting out gas.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",0,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,letting gas,let ga,ga let
Gas was in it so that why it start fizzing.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",0,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,gas start fizzing,ga start fizz,fizz ga start
It is a clue because it is making a gas and that is a clue so you know that a chemical reaction is about to happen.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",1,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,clue making gas clue know chemical reaction happen,clue make ga clue know chemic reaction happen,chemic clue clue ga happen know make reaction
Because you made a gas.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",0,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,gas,ga,ga
Because a chemical reaction creates gas bubbles or a precipitate.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",1,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,chemical reaction creates gas bubbles precipitate,chemic reaction creat ga bubbl precipit,bubbl chemic creat ga precipit reaction
It was fizzing because when he a mix baking soda and citric acid together the fizzing have meant that it dissolved and made bubbles.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",0,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,fizzing mix baking soda citric acid fizzing meant dissolved bubbles,fizz mix bake soda citric acid fizz meant dissolv bubbl,acid bake bubbl citric dissolv fizz fizz meant mix soda
Because it shows that something other than just doing nothing.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",0,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,shows,show,show
Because something has to happen for the precipitate to be made.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",1,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,happen precipitate,happen precipit,happen precipit
Because fizzing is created by gas bubbles.,"The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",0,97,Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,fizzing created gas bubbles,fizz creat ga bubbl,bubbl creat fizz ga
