student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
They are different. Like bark not bark.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,different like bark bark,differ like bark bark,bark bark differ like
They do not have the same rubbing material to be the same.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,rubbing material,rub materi,materi rub
That one has holes and the other one does not. One probably smooth and the other one bumpy.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,1,40,They are different. Like bark not bark.,holes probably smooth bumpy,hole probabl smooth bumpi,bumpi hole probabl smooth
They are not the same letter B has big spots and letter A has lines and little spots.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,letter b big spots letter lines little spots,letter b big spot letter line littl spot,b big letter letter line littl spot spot
Rubbing A is not that clear because they rubbed it soft and B is rubbed hard.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,rubbing clear rubbed soft b rubbed hard,rub clear rub soft b rub hard,b clear hard rub rub rub soft
A. Might be soft B. might be a little bumpy.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,1,40,They are different. Like bark not bark.,soft b little bumpy,soft b littl bumpi,b bumpi littl soft
B is bumpy A is smooth.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,b bumpy smooth,b bumpi smooth,b bumpi smooth
A tells you it has dashing lines B is telling us it has bumps.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,tells dashing lines b telling bumps,tell dash line b tell bump,b bump dash line tell tell
"Fabric B has lots of clear, round bumps. Fabric A has smaller, blurry bumps.",Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,fabric b lots clear round bumps fabric smaller blurry bumps,fabric b lot clear round bump fabric smaller blurri bump,b blurri bump bump clear fabric fabric lot round smaller
They are bumpy.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,bumpy,bumpi,bumpi
If you look you can tell that B is sort of like a metal gate and A is sort of like a wall.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,1,40,They are different. Like bark not bark.,look tell b sort like metal gate sort like wall,look tell b sort like metal gate sort like wall,b gate like like look metal sort sort tell wall
It is different because rubbing B has holes that are dark shaded wide and rubbing A has small holes that are mostly rough.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,different rubbing b holes dark shaded wide rubbing small holes rough,differ rub b hole dark shade wide rub small hole rough,b dark differ hole hole rough rub rub shade small wide
A is harder to read than B.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,harder read b,harder read b,b harder read
One of the rubbings are smooth and the other one looks rough.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,rubbings smooth looks rough,rub smooth look rough,look rough rub smooth
A was the second one behind the second one and B was the one that got rubbed.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,second second b got rubbed,second second b got rub,b got rub second second
On A they colored it light and on B they colored it hard.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,colored light b colored hard,color light b color hard,b color color hard light
A looks kind of smooth and the other one has bumps.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,looks kind smooth bumps,look kind smooth bump,bump kind look smooth
I now one is same an hard.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,hard,hard,hard
A is real bumping and it is hard B has small holes.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,real bumping hard b small holes,real bump hard b small hole,b bump hard hole real small
A texture is smooth. B's texture is rough and bumpy.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,1,40,They are different. Like bark not bark.,texture smooth bs texture rough bumpy,textur smooth bs textur rough bumpi,bs bumpi rough smooth textur textur
The fabrics in A show that the fabrics is not show up fabrics and B it tells you that it was bumpy.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,fabrics fabrics fabrics b tells bumpy,fabric fabric fabric b tell bumpi,b bumpi fabric fabric fabric tell
The B it shows be rubbing when we color.,Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.,0,40,They are different. Like bark not bark.,b shows rubbing color,b show rub color,b color rub show
