student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
If you get it right it will not have much Frequency.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,right frequency,right frequenc,frequenc right
If the strings were tightened it would make a high sound.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,strings tightened high sound,string tighten high sound,high sound string tighten
It was soft then it got louder.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,soft got louder,soft got louder,got louder soft
Because there is more tension so the vibrations go faster.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,tension vibrations faster,tension vibrat faster,faster tension vibrat
It goes higher.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,goes higher,goe higher,goe higher
The string is lower when you tightened it.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,string lower tightened,string lower tighten,lower string tighten
It was a high pitch when she hit the string when it was not holding down the string it was a lower sound.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,high pitch hit string holding string lower sound,high pitch hit string hold string lower sound,high hit hold lower pitch sound string string
It was louder Because she made more tension.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,louder tension,louder tension,louder tension
The string had a higher pitch.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,string higher pitch,string higher pitch,higher pitch string
It would make a High sound.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,high sound,high sound,high sound
It was higher.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,higher,higher,higher
It would either make the pitch higher or lower.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,pitch higher lower,pitch higher lower,higher lower pitch
The pitch higher so it was more of a ding than a bring.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,pitch higher ding bring,pitch higher ding bring,bring ding higher pitch
Lower because if you pull on the string it is lower.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,lower pull string lower,lower pull string lower,lower lower pull string
When you tighten it it makes a higher pitched.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,tighten makes higher pitched,tighten make higher pitch,higher make pitch tighten
Well when it is tightened you can not pull it that far so it makes a different sound.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,tightened pull far makes different sound,tighten pull far make differ sound,differ far make pull sound tighten
It is lower pitch when it is tighten so if it is looser then it is high pitch.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,lower pitch tighten looser high pitch,lower pitch tighten looser high pitch,high looser lower pitch pitch tighten
It got high pitch and lower volume.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,got high pitch lower volume,got high pitch lower volum,got high lower pitch volum
When you tighten it up it would sound different.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,tighten sound different,tighten sound differ,differ sound tighten
The string was tighter.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,string tighter,string tighter,string tighter
I know that it is a low pitch.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,know low pitch,know low pitch,know low pitch
It would be a low pitch.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,low pitch,low pitch,low pitch
It will be louder.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,louder,louder,louder
The string makes a low pitch.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,string makes low pitch,string make low pitch,low make pitch string
When the string is tightened the string comes more out of the guitar part so the string in the guitar part is smaller so the pitch it higher.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,string tightened string comes guitar string guitar smaller pitch higher,string tighten string come guitar string guitar smaller pitch higher,come guitar guitar higher pitch smaller string string string tighten
When she tightened the string there was a higher pitch.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,tightened string higher pitch,tighten string higher pitch,higher pitch string tighten
"When the string is tightened, the pitch is higher not lower.","When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,string tightened pitch higher lower,string tighten pitch higher lower,higher lower pitch string tighten
The string made a higher pitch because it made it stop earlier which makes a higher pitch.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,string higher pitch stop earlier makes higher pitch,string higher pitch stop earlier make higher pitch,earlier higher higher make pitch pitch stop string
When you make it long it make it low sound when you make it short it a height sound.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,long low sound short height sound,long low sound short height sound,height long low short sound sound
When it was loose the sound was soft but when it was tighten it is low.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,loose sound soft tighten low,loos sound soft tighten low,loos low soft sound tighten
The string was higher pitch because it had more tension.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,string higher pitch tension,string higher pitch tension,higher pitch string tension
The tighter the string the higher it gets.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,tighter string higher gets,tighter string higher get,get higher string tighter
When she make the the loose it get the sound lower.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,loose sound lower,loos sound lower,loos lower sound
The pitch is higher.,"When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,pitch higher,pitch higher,higher pitch
It was louder because the string was tighter.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,louder string tighter,louder string tighter,louder string tighter
By moving her finger.,"When the string was tighter, the pitch was higher.",0,78,If you get it right it will not have much Frequency.,moving finger,move finger,finger move
"When the string was tighter, the pitch was higher.","When the string was tighter, the pitch was higher.",1,78,If you get it right it will not have much Frequency.,string tighter pitch higher,string tighter pitch higher,higher pitch string tighter
