student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
"You see people upside down and kite, cart, cow, buoyant.",The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",people upside kite cart cow buoyant,peopl upsid kite cart cow buoyant,buoyant cart cow kite peopl upsid
A heart.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",heart,heart,heart
I see a lot of things that might look like paper it hit the mirror and it soon on the mirror.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",lot things look like paper hit mirror soon mirror,lot thing look like paper hit mirror soon mirror,hit like look lot mirror mirror paper soon thing
You will see the line of symmetry.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",line symmetry,line symmetri,line symmetri
You would see the same part of it.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",,,
You would see the object.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",object,object,object
You would see the other side but it would be in the mirror.,The mirror would complete the image of the object and make the object appear whole.,1,18,"You see people upside down and kite, cart, cow, buoyant.",mirror,mirror,mirror
I would see the figure then I would see the line of symmetry.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",figure line symmetry,figur line symmetri,figur line symmetri
You would see the whole shape.,The mirror would complete the image of the object and make the object appear whole.,1,18,"You see people upside down and kite, cart, cow, buoyant.",shape,shape,shape
If you looked in a mirror you would see your image.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",looked mirror image,look mirror imag,imag look mirror
I will see a bunch of lines.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",bunch lines,bunch line,bunch line
Something on the flat object.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",flat object,flat object,flat object
The complete object.,The mirror would complete the image of the object and make the object appear whole.,1,18,"You see people upside down and kite, cart, cow, buoyant.",complete object,complet object,complet object
You would see a flat object.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",flat object,flat object,flat object
It could be up and side.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",,,
It make the object seem whole.,The mirror would complete the image of the object and make the object appear whole.,1,18,"You see people upside down and kite, cart, cow, buoyant.",object,object,object
You could see the roof and on top of you.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",roof,roof,roof
You have to put mirrors around it.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",mirrors,mirror,mirror
It will see like a pattern or you can see more and more.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",like pattern,like pattern,like pattern
The other and the same side of the object.,The mirror would complete the image of the object and make the object appear whole.,1,18,"You see people upside down and kite, cart, cow, buoyant.",object,object,object
I would it going further and further.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",going,go,go
You would see another object in that object or other shapes.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",object object shapes,object object shape,object object shape
The other part of that shape of the flat figure.,The mirror would complete the image of the object and make the object appear whole.,1,18,"You see people upside down and kite, cart, cow, buoyant.",shape flat figure,shape flat figur,figur flat shape
"The other half of the object, because the mirror would see that object and make another one.",The mirror would complete the image of the object and make the object appear whole.,1,18,"You see people upside down and kite, cart, cow, buoyant.",half object mirror object,half object mirror object,half mirror object object
The opposite of the side you are looking at.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",opposite looking,opposit look,look opposit
