student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
Because there is a 10 centimeters on the graph and put 10 centimeters with one and it will change because it is bigger and more space to store more heat.,"20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.",0,16,Because there is a 10 centimeters on the graph and put 10 centimeters with one and it will change because it is bigger and more space to store more heat.,10 centimeters graph 10 centimeters change bigger space store heat,10 centimet graph 10 centimet chang bigger space store heat,10 10 bigger centimet centimet chang graph heat space store
It made me think but I had to choose 6 degrees Celsius. I picked between 3 and 9.,"20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.",0,16,Because there is a 10 centimeters on the graph and put 10 centimeters with one and it will change because it is bigger and more space to store more heat.,think choose 6 degrees celsius picked 3 9,think choos 6 degre celsiu pick 3 9,3 6 9 celsiu choos degre pick think
It will have the same materials like the other containers.,"20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.",0,16,Because there is a 10 centimeters on the graph and put 10 centimeters with one and it will change because it is bigger and more space to store more heat.,materials like containers,materi like contain,contain like materi
I used subtracting the B from A.,"20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.",0,16,Because there is a 10 centimeters on the graph and put 10 centimeters with one and it will change because it is bigger and more space to store more heat.,subtracting b,subtract b,b subtract
10 Celsius because I will think it would be much in the middle of 10 centimeters and 30 centimeters so that is why I picked 10 Celsius.,"20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.",0,16,Because there is a 10 centimeters on the graph and put 10 centimeters with one and it will change because it is bigger and more space to store more heat.,10 celsius think middle 10 centimeters 30 centimeters picked 10 celsius,10 celsiu think middl 10 centimet 30 centimet pick 10 celsiu,10 10 10 30 celsiu celsiu centimet centimet middl pick think
Because X 10 minute with 2 Y.,"20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.",0,16,Because there is a 10 centimeters on the graph and put 10 centimeters with one and it will change because it is bigger and more space to store more heat.,x 10 minute 2 y,x 10 minut 2 y,10 2 minut x y
I think that it would be 10 Celsius that is changed.,"20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.",0,16,Because there is a 10 centimeters on the graph and put 10 centimeters with one and it will change because it is bigger and more space to store more heat.,think 10 celsius changed,think 10 celsiu chang,10 celsiu chang think
Because on 10 centimeters is 3 and on 30 centimeters is 9 so in the middle of it is 6.,"20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.",1,16,Because there is a 10 centimeters on the graph and put 10 centimeters with one and it will change because it is bigger and more space to store more heat.,10 centimeters 3 30 centimeters 9 middle 6,10 centimet 3 30 centimet 9 middl 6,10 3 30 6 9 centimet centimet middl
By using the graph it is saying that 12 Celsius is in the middle.,"20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.",0,16,Because there is a 10 centimeters on the graph and put 10 centimeters with one and it will change because it is bigger and more space to store more heat.,graph saying 12 celsius middle,graph say 12 celsiu middl,12 celsiu graph middl say
Because 20 centimeters is in the middle 10 centimeters and 30 centimeters so I guessed in between.,"20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.",1,16,Because there is a 10 centimeters on the graph and put 10 centimeters with one and it will change because it is bigger and more space to store more heat.,20 centimeters middle 10 centimeters 30 centimeters guessed,20 centimet middl 10 centimet 30 centimet guess,10 20 30 centimet centimet centimet guess middl
If the container is 20 centimeters in width the temperature should be between the 10 centimeters container and the 30 centimeters container.,"20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.",1,16,Because there is a 10 centimeters on the graph and put 10 centimeters with one and it will change because it is bigger and more space to store more heat.,container 20 centimeters width temperature 10 centimeters container 30 centimeters container,contain 20 centimet width temperatur 10 centimet contain 30 centimet contain,10 20 30 centimet centimet centimet contain contain contain temperatur width
"I think the temperature for the new container is smaller, because one is smaller.","20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.",0,16,Because there is a 10 centimeters on the graph and put 10 centimeters with one and it will change because it is bigger and more space to store more heat.,think temperature new container smaller smaller,think temperatur new contain smaller smaller,contain new smaller smaller temperatur think
I think it would be 10 Celsius because it will take the container less time to get hot.,"20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.",0,16,Because there is a 10 centimeters on the graph and put 10 centimeters with one and it will change because it is bigger and more space to store more heat.,think 10 celsius container time hot,think 10 celsiu contain time hot,10 celsiu contain hot think time
The new container would be in the middle of A and B. The temperature would have to be something in between 3 Celsius and 9 Celsius.,"20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.",1,16,Because there is a 10 centimeters on the graph and put 10 centimeters with one and it will change because it is bigger and more space to store more heat.,new container middle b temperature 3 celsius 9 celsius,new contain middl b temperatur 3 celsiu 9 celsiu,3 9 b celsiu celsiu contain middl new temperatur
