student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
There would be a clear liquid with no solid on the bottom.,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",0,84,There would be a clear liquid with no solid on the bottom.,clear liquid solid,clear liquid solid,clear liquid solid
It is going to be clear at the bottom and you will not see anything and I know this because if it does not dissolve in mixture it will not dissolve.,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",1,84,There would be a clear liquid with no solid on the bottom.,going clear know dissolve mixture dissolve,go clear know dissolv mixtur dissolv,clear dissolv dissolv go know mixtur
It has been a little different.,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",0,84,There would be a clear liquid with no solid on the bottom.,little different,littl differ,differ littl
"Clear, mixture 3 is clear.","Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",0,84,There would be a clear liquid with no solid on the bottom.,clear mixture 3 clear,clear mixtur 3 clear,3 clear clear mixtur
He would observe that the water is not saturated yet because a mixture 4 it get saturated.,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",1,84,There would be a clear liquid with no solid on the bottom.,observe water saturated mixture 4 saturated,observ water satur mixtur 4 satur,4 mixtur observ satur satur water
It would be a solution. One and 3 have either one spoon or 2 spoons of solid in their mixtures and they are still a solution.,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",0,84,There would be a clear liquid with no solid on the bottom.,solution 3 spoon 2 spoons solid mixtures solution,solut 3 spoon 2 spoon solid mixtur solut,2 3 mixtur solid solut solut spoon spoon
He would observe nothing you need more spoons to make it saturated. Because mixture 3 has 3 spoons and it is not saturated.,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",1,84,There would be a clear liquid with no solid on the bottom.,observe need spoons saturated mixture 3 3 spoons saturated,observ need spoon satur mixtur 3 3 spoon satur,3 3 mixtur need observ satur satur spoon spoon
He would observe the nothing will be at the bottom.,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",0,84,There would be a clear liquid with no solid on the bottom.,observe,observ,observ
He would not observe anything because nothing happened to the other ones either.,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",0,84,There would be a clear liquid with no solid on the bottom.,observe happened ones,observ happen one,happen observ one
It will dissolve in the cup.,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",0,84,There would be a clear liquid with no solid on the bottom.,dissolve cup,dissolv cup,cup dissolv
"Clear and nothing on the bottom because one scoop and 100 milliliters of water has the same results and so does mixture 3, 3 spoons and 100 milliliters water.","Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",1,84,There would be a clear liquid with no solid on the bottom.,clear scoop 100 milliliters water results mixture 3 3 spoons 100 milliliters water,clear scoop 100 millilit water result mixtur 3 3 spoon 100 millilit water,100 100 3 3 clear millilit millilit mixtur result scoop spoon water water
"Clear, nothing on bottom because mixture one and 3 are that.","Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",1,84,There would be a clear liquid with no solid on the bottom.,clear mixture 3,clear mixtur 3,3 clear mixtur
Clear with nothing on the bottom. Evidence Mixture 3 has more and is clear with nothing on the bottom and mix.,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",1,84,There would be a clear liquid with no solid on the bottom.,clear evidence mixture 3 clear mix,clear evid mixtur 3 clear mix,3 clear clear evid mix mixtur
"I think that the mixture would be clear with nothing on the bottom, because both mixture one and 3 say that if mixture 3 is not saturated and has more material than 2, 2 would not be saturated either.","Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",0,84,There would be a clear liquid with no solid on the bottom.,think mixture clear mixture 3 mixture 3 saturated material 2 2 saturated,think mixtur clear mixtur 3 mixtur 3 satur materi 2 2 satur,2 2 3 3 clear materi mixtur mixtur mixtur satur satur think
It would not have any particles at the bottom.,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",1,84,There would be a clear liquid with no solid on the bottom.,particles,particl,particl
That the solid dissolved in the solute! That with one spoon. It is clear and with 3 spoons it is clear so the solid will dissolve in the solute!,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",1,84,There would be a clear liquid with no solid on the bottom.,solid dissolved solute spoon clear 3 spoons clear solid dissolve solute,solid dissolv solut spoon clear 3 spoon clear solid dissolv solut,3 clear clear dissolv dissolv solid solid solut solut spoon spoon
"If mixture 3 is dissolved, and mixture one is not dissolved. Mixture 2 will not be dissolved because it is less concentrated than mixture 3.","Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",0,84,There would be a clear liquid with no solid on the bottom.,mixture 3 dissolved mixture dissolved mixture 2 dissolved concentrated mixture 3,mixtur 3 dissolv mixtur dissolv mixtur 2 dissolv concentr mixtur 3,2 3 3 concentr dissolv dissolv dissolv mixtur mixtur mixtur mixtur
He will see clear and nothing in the bottom because you cannot see nothing in 3.,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",1,84,There would be a clear liquid with no solid on the bottom.,clear 3,clear 3,3 clear
It would dissolve because he has so much water there would be enough space to dissolve the solid.,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",0,84,There would be a clear liquid with no solid on the bottom.,dissolve water space dissolve solid,dissolv water space dissolv solid,dissolv dissolv solid space water
Well if solution 3 has more materials and it is dissolved the evidence he would have is solution 2 will be dissolved too.,"Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",0,84,There would be a clear liquid with no solid on the bottom.,solution 3 materials dissolved evidence solution 2 dissolved,solut 3 materi dissolv evid solut 2 dissolv,2 3 dissolv dissolv evid materi solut solut
"That the solid dissolves because one, 3 dissolves.","Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.",0,84,There would be a clear liquid with no solid on the bottom.,solid dissolves 3 dissolves,solid dissolv 3 dissolv,3 dissolv dissolv solid
