student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
Because it turns clear. It bubbles.,The solid dissolves (seems to disappear) and the liquid remains clear.,0,67,Because it turns clear. It bubbles.,turns clear bubbles,turn clear bubbl,bubbl clear turn
When you can see through the solution. When the solid gets dissolved into the liquid.,The solid dissolves (seems to disappear) and the liquid remains clear.,1,67,Because it turns clear. It bubbles.,solution solid gets dissolved liquid,solut solid get dissolv liquid,dissolv get liquid solid solut
When you mix a solid and a liquid it is clear.,The solid dissolves (seems to disappear) and the liquid remains clear.,0,67,Because it turns clear. It bubbles.,mix solid liquid clear,mix solid liquid clear,clear liquid mix solid
Because the mixture is clear.,The solid dissolves (seems to disappear) and the liquid remains clear.,0,67,Because it turns clear. It bubbles.,mixture clear,mixtur clear,clear mixtur
It is clear and can be separated with evaporation.,The solid dissolves (seems to disappear) and the liquid remains clear.,0,67,Because it turns clear. It bubbles.,clear separated evaporation,clear separ evapor,clear evapor separ
"You can see through the mixture, and one material has dissolved.",The solid dissolves (seems to disappear) and the liquid remains clear.,1,67,Because it turns clear. It bubbles.,mixture material dissolved,mixtur materi dissolv,dissolv materi mixtur
"When one seems to disappear because it has dissolved, and you can see through it.",The solid dissolves (seems to disappear) and the liquid remains clear.,1,67,Because it turns clear. It bubbles.,disappear dissolved,disappear dissolv,disappear dissolv
When it creates one type of something. Like chocolate milk.,The solid dissolves (seems to disappear) and the liquid remains clear.,0,67,Because it turns clear. It bubbles.,creates type like chocolate milk,creat type like chocol milk,chocol creat like milk type
It is when you cannot see the solid from the liquid.,The solid dissolves (seems to disappear) and the liquid remains clear.,1,67,Because it turns clear. It bubbles.,solid liquid,solid liquid,liquid solid
When you cannot separate them with filters or screens.,The solid dissolves (seems to disappear) and the liquid remains clear.,0,67,Because it turns clear. It bubbles.,separate filters screens,separ filter screen,filter screen separ
"The solid seems to disappear, or dissolve.",The solid dissolves (seems to disappear) and the liquid remains clear.,0,67,Because it turns clear. It bubbles.,solid disappear dissolve,solid disappear dissolv,disappear dissolv solid
Well I will see the solid at the bottom and the liquid on top of it.,The solid dissolves (seems to disappear) and the liquid remains clear.,0,67,Because it turns clear. It bubbles.,solid liquid,solid liquid,liquid solid
You know because the solid matrix I will dissolve overnight.,The solid dissolves (seems to disappear) and the liquid remains clear.,0,67,Because it turns clear. It bubbles.,know solid matrix dissolve overnight,know solid matrix dissolv overnight,dissolv know matrix overnight solid
