student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
Because they are repelling each other always.,Like poles repel and opposite poles attract.,0,0,Because they are repelling each other always.,repelling,repel,repel
The magnets are not touching because they cannot attract to each other if they are north to north or south to south.,Like poles repel and opposite poles attract.,1,0,Because they are repelling each other always.,magnets touching attract north north south south,magnet touch attract north north south south,attract magnet north north south south touch
The magnets will maybe not stick because the force of the magnets will maybe the pencil is long and the magnets cannot feel the other magnets.,Like poles repel and opposite poles attract.,0,0,Because they are repelling each other always.,magnets maybe stick force magnets maybe pencil long magnets feel magnets,magnet mayb stick forc magnet mayb pencil long magnet feel magnet,feel forc long magnet magnet magnet magnet mayb mayb pencil stick
They are repelling.,Like poles repel and opposite poles attract.,0,0,Because they are repelling each other always.,repelling,repel,repel
The magnets are on the side when they repel each other.,Like poles repel and opposite poles attract.,0,0,Because they are repelling each other always.,magnets repel,magnet repel,magnet repel
They are on the same side.,Like poles repel and opposite poles attract.,0,0,Because they are repelling each other always.,,,
The rings do not touch each other because the magnets are facing positive to negative.,Like poles repel and opposite poles attract.,0,0,Because they are repelling each other always.,rings touch magnets facing positive negative,ring touch magnet face posit neg,face magnet neg posit ring touch
They do not touch each other because one side of the magnet has a force and the other side stick to each other because they do not have a force.,Like poles repel and opposite poles attract.,0,0,Because they are repelling each other always.,touch magnet force stick force,touch magnet forc stick forc,forc forc magnet stick touch
The magnets do not touch each other because either the north and north sides are facing each other or on the south and south sides are facing each other.,Like poles repel and opposite poles attract.,0,0,Because they are repelling each other always.,magnets touch north north sides facing south south sides facing,magnet touch north north side face south south side face,face face magnet north north side side south south touch
The rings do not touch each other because the rings are magnets so they repel because 2 south and north facing each other.,Like poles repel and opposite poles attract.,1,0,Because they are repelling each other always.,rings touch rings magnets repel 2 south north facing,ring touch ring magnet repel 2 south north face,2 face magnet north repel ring ring south touch
