student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
You might get more medicine than you needed.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,1,35,You might get more medicine than you needed.,medicine needed,medicin need,medicin need
Because then the tallies that you use will not make sense.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,1,35,You might get more medicine than you needed.,tallies use sense,talli use sens,sens talli use
They use it all around the world. And it is important.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,1,35,You might get more medicine than you needed.,use world important,use world import,import use world
If you do not use a standard unit you might not get the right answer you may not even get one that is close.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,1,35,You might get more medicine than you needed.,use standard unit right answer close,use standard unit right answer close,answer close right standard unit use
Last time we were using our hand to measure the table and our hand we small and some of our kids was big.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,time hand measure table hand small kids big,time hand measur tabl hand small kid big,big hand hand kid measur small tabl time
If you do not use one you and your partner will not get accurate answers.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,1,35,You might get more medicine than you needed.,use partner accurate answers,use partner accur answer,accur answer partner use
So you can find the actual answer to a question that you have.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,find actual answer question,find actual answer question,actual answer find question
It is important to use a standard unit of measurement because if you do not it will not be correct.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,1,35,You might get more medicine than you needed.,important use standard unit measurement correct,import use standard unit measur correct,correct import measur standard unit use
Because if you do not you will get the wrong measurement.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,wrong measurement,wrong measur,measur wrong
Because if you do not use it you may get the wrong answer.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,1,35,You might get more medicine than you needed.,use wrong answer,use wrong answer,answer use wrong
We use standard units because if somebody makes bottles of water the put at the bottom how many liters it is.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,use standard units somebody makes bottles water liters,use standard unit somebodi make bottl water liter,bottl liter make somebodi standard unit use water
So everyone would get the same answers. It is the same for everybody.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,1,35,You might get more medicine than you needed.,answers everybody,answer everybodi,answer everybodi
I think because if we do not use a standard unit we would get the answer wrong.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,1,35,You might get more medicine than you needed.,think use standard unit answer wrong,think use standard unit answer wrong,answer standard think unit use wrong
Because it will help a lot. It will never change. It is the same all over the world too.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,1,35,You might get more medicine than you needed.,help lot change world,help lot chang world,chang help lot world
You can make it too long or too short if you do not do it.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,long short,long short,long short
So you can get the measurement the same thing as everyone else.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,measurement thing,measur thing,measur thing
So you can get the best answers. You need it because you will end up with 2 different answers.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,best answers need end 2 different answers,best answer need end 2 differ answer,2 answer answer best differ end need
Because if you do not use a standard you get the answer wrong.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,1,35,You might get more medicine than you needed.,use standard answer wrong,use standard answer wrong,answer standard use wrong
So everybody agrees on it.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,1,35,You might get more medicine than you needed.,everybody agrees,everybodi agre,agre everybodi
Because you might not know how much it is!,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,know,know,know
Because if you had no standard of measurement you could not measure anything.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,standard measurement measure,standard measur measur,measur measur standard
Because if you use paperclips that would be wrong because they come in different sizes. And if you use your hand it will also be wrong because you hand could be big or small.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,1,35,You might get more medicine than you needed.,use paperclips wrong come different sizes use hand wrong hand big small,use paperclip wrong come differ size use hand wrong hand big small,big come differ hand hand paperclip size small use use wrong wrong
So you get correct measurements.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,1,35,You might get more medicine than you needed.,correct measurements,correct measur,correct measur
Because it is better using it so you will not get it wrong.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,better wrong,better wrong,better wrong
Because if you do not get the right answer. Because we are in the class. And we might in the same group in the class.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,right answer class group class,right answer class group class,answer class class group right
Because if you do not know how many to put.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,know,know,know
Because if you do not use it will not be right.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,use right,use right,right use
"If you do not they would know if you are talking centimeters, liters, milliliters, meters, kilograms, or grams.",So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,1,35,You might get more medicine than you needed.,know talking centimeters liters milliliters meters kilograms grams,know talk centimet liter millilit meter kilogram gram,centimet gram kilogram know liter meter millilit talk
Because you will learn metric unit faster.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,learn metric unit faster,learn metric unit faster,faster learn metric unit
So others know what you mean.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,1,35,You might get more medicine than you needed.,know mean,know mean,know mean
Well you cannot use straws.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,use straws,use straw,straw use
So others will know.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,know,know,know
So everybody get it right or get the same answer.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,everybody right answer,everybodi right answer,answer everybodi right
So that you can make an exact and accurate measurement.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,exact accurate measurement,exact accur measur,accur exact measur
Because if you used vials would be different sizes.,So people know exactly what the measurement means. A standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,0,35,You might get more medicine than you needed.,vials different sizes,vial differ size,differ size vial
