student_answer,teacher_answer,label,question_id
The longer the swinger the less swings it makes.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
How fast the swinger is and how far it has to travel to complete one rotation.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",0,48
"The longer the string the less swings or, the shorter the string the more swings.","The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
The longer the string the less it swings because it takes longer to swing.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
"The shorter it is it swings more, and the longer it is it swings less.","The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
The longer the swinging string is the less times it will swing and when it is a smaller string it goes faster.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
The shorter the string the faster it swings and the longer the string the slower it swings.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
The longer the pendulum it will not swing that much.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
"If the swinger is longer, than it has a longer distance to swing.","The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",0,48
I smaller the string the more amount of numbers.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
The longer the string the less swings the shorter the more swings.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
If the string is smaller it swings more times if it is longer it swings less times.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
"The longer the string, the longer the traveling distance so the less times if goes back and forth.","The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
The relationship between the string and swinger is that they are different areas and lengths.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",0,48
If you made your string like 25 centimeters long it would probably swing 10 to 12 times because it is sort of long and short.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",0,48
"If the string is shorter, it will swing more than if the string is long.","The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
If the string is short it goes faster swings a lot more than a long one.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
The string should be short and it will go faster.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",0,48
If the string is longer it will go slower.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
The shorter the string the more times it swings.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
The smaller the string the more the swing. The longer the string less swings.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
That they both work together.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",0,48
Well if the string is long it swings less times but if it is short it swings more times.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
"If the swinger is smaller it will swing faster if it was longer it will swing slower, If it is really really long it will only swing 5 times.","The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
It would make 30 swings in 15 seconds.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",0,48
It can swing 30 seconds and not stop when you swing it.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",0,48
If the string is made shorter it will swing more. If the string is made longer it will swing less.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
The bigger the length the slower it is the smaller the length is the faster.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
They each have to be ready to swing.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",0,48
If they made a swinger for like 20 inches it can swing less or high.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",0,48
It changes the number of the swing.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",0,48
Is because the longer the string the shorter of swings.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
The longer the less swings.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
In 15 seconds it will swing 12 times.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",0,48
How long the string is how much it got less swings. How short the string is how much it got more swings.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
The shorter the string the more swings the longer the string the less the swings.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
The longer the string the less swings The shorter the string the more swings.,"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
"The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.","The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.",1,48
