student_answer,teacher_answer,label,question_id
"He should put a rock and vinegar into a vial and if the rock has calcite, the water will turn murky.","Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
Cold pour in cup.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
"Put part of the broken rock in the cup. Then add vinegar. If it starts bubbling a lot, it has calcite.","Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",1,52
"He should put a mock rock in a cup of vinegar, and if there is bubbles there is calcite.","Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",1,52
"Put the water in the vial and put the calcite in, if the water starts getting murky and bubbles float to the top there is calcite.","Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
First find calcite put it in a vial. Second put vinegar in and let it sit. Third pour out the vinegar.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
He should put the rock or mineral in a cup and pour vinegar and if it bubble then it calcite.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",1,52
Because vinegar is cold acid is very into now.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
Phil should put the rock in the vial. Then put vinegar in then look for a lot of bubble then put in cold acid in to wait for a few days.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",1,52
He should put it in a vial with vinegar and then drop only the vinegar on later and when it is done there should be white crystals.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
He would observe the calcite. Look for calcite in rocks. And then when you think you found it put it in the water.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
He should put a rock in vinegar and look at it. If it bubbles it has calcite in it. That is what he should do.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",1,52
Put the rocks in a vial and see if they bubble.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
He should put vinegar in the vial and put then rock inside and look for bubbles.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",1,52
Phil should put the rock in the tube. Then put the vinegar in the tube cover the rocks and it should bubble.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",1,52
If he has a vial then he should get the rock or mineral in the vial and pour vinegar in the vial to see if he has vials.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
Put some vinegar in a vial but first put the rock inside then you will see bubbles going so so fast and you have to wait about 2 minutes and you will see it.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",1,52
"He should pour the acid on it, then if it has bubbles all over it is calcite.","Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",1,52
Put the cold acid and wait for it react.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
Get a rock and put it in a vial and pour acid into the vial. Wait a while and when a while is done look in the evaporating dish with your hand lens.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
Phil should pour the cold acid on the rock and if it fizzes it has calcite in it.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",1,52
The color and the want was like. And he can see the hot or cold. And measure and feel it all. And it is stuff.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
He would observe that there are bubbles.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
Put the calcite in the vinegar and you will see bubbles.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
"Vinegar, gas, mineral, rock.","Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
Because he should put the acid on the rock and see if it fizzes that means it is calcite.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",1,52
He can do the vinegar test the evaporation test and the hardness test.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
He should put the acid on the rock and observe for a reaction because calcite reacts with acid by making bubbles. So if the rock fizzes it has calcite in it.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",1,52
That what calcite to when it is in vinegar.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
Put the rock in vinegar.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
He would put the vinegar into a vial and put the rock in the vial and if it bubbles it is calcite.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",1,52
If it bubbles it has calcite.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
If you put the rock in vinegar it should fizzle if it has calcite.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",1,52
Put the rock in vinegar and see if it fills.,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",0,52
"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.","Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",1,52
