student_answer,teacher_answer,label,question_id
One is heavier than another see it settles in how many layers there is ingredients.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28
Because the sand is heavier.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28
Because the sand is the heaviest and the sand would go to the bottom.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28
We shook it up and sand is heavier than water so it went to the bottom.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28
The sand and flour separate because sand is heavier than flour.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28
Evaporating separates the 2.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
Sand and water have different size particles and they stick together.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
"The sand and salt weigh different, one is big one is little.",The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
"Because the water dissolves separates the sand and flour, and they group with their sister minerals that are same size.",The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
The sand is heavier than the flour.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
"The sand and flour separate because the sand is heavier than the flour, so the flour goes to the top and the sand sinks.",The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
They are a soft substance that disintegrates when it mixes with water.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
They separate because the sand is heavier than the flour.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
The sand and flour separate because sand floats to the top and the flour stays on the bottom.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
I think the sand is on the bottom because it is heavy and the flour is in the water because it is smaller and does not weigh a lot.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
It separated because the sand sank below the flour and the flour stayed on top.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
The sand is harder then the flour so that is that is why they separate.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
They separate because the water made them into layers. That is why they separated.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
The sand and the flour separate because the sand is heavier and it sinks to the bottom and the flour is lighter and goes on top of the sand.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28
They separate because the water makes them into layers by making water onto sand in middle and gray material on bottom.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
It separates because of the water.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
The sand is the heaviest one because it is more heavier than the flour.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
Because sand is heavier than flour.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
"Because the sand way too heavy when we put in the water, but the flour was the opposite! Because the sand was too heavy to float in the cold acid like the flour.",The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
Because the sand is big so it goes on the bottom and the flour is small so it goes on the top of the sand.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28
Because the sand is heavier than the flour so the sand fell to the bottom before the flour had a chance to fall down and what is heavier falls down faster.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28
If you put the sand then the flour then the gray materials then the water the gray materials speeds the sand and the flour.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
By dissolving and in water the sand moves around in it.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
Because when the rock breaks. They break into pieces that land heavier from gets.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
Because the flour was lighter than the sand.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
Because the sand is heavy and flour is light.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
Sand and flour separate because sand is heavier than flour.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28
The sand is heavier than flour the sand goes down because it is heavy the flour is light.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28
There is layers and on the top there is flour because the heavy and the bottom is the sand because sand heavier and it goes down.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28
Because if you let it sit the sand goes to the bottom and flour goes up.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,0,28
The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.,1,28
