student_answer,teacher_answer,label,question_id
"Using only the results from her experiment, Anna will know which one has more fat in it by the larger the grease spot the more fat.",Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
The way Anna will know is the bigger the spot the more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
She will know which one has the most fat is checking the size of the grease spots.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
Look at the grease that is on it and what has the most grease has the most fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
The bigger the grease spot the more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
She will know because the one with a big spot has more fat than the other one.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
She can tell by how big each grease spot is so if walnuts had more fat it would have a bigger grease spot.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
Whichever one is higher on the graph has more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1
You can tell which one has more fat by looking at the brown piece of paper and the biggest grease spot has more fat in it.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
The one that has more fat on the paper.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1
Anna will know by mix and dividing it and she will get a percentage of how much fat is in walnuts and peanuts.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1
The nut with the largest grease spot has the most fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
Whichever one has more oil spread out on the paper towel has the most fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
She will know by the grease mark on the brown piece of paper.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1
The one that has the bigger grease stain.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
Anna would know by looking at the 2 pieces of paper and seeing the paper that has more grease on it. The one that has more grease on it has more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
Let it sit for a day and if there was a grease spot that is how she would find out.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1
"By the time 2 days are up both indicators will have a grease spot, both representing a walnut and a peanut the one with the biggest grease spot has the most fat.",Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
She will get the results with the biggest grease spot. For the most fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
Then she will know that walnut or peanuts has more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1
Anna will measure the grease spot then she will figure out which one has more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
"By waiting for 2 days from morning until night, then you will see which one is fattier.",Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1
Peanut has more than walnut.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1
The brown paper will look wet and that will tell you which one has more fat in them.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
The more grease the more fat there is.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
You get grid paper and put it on the grease spot and count the square in the grease spot.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
It will show a grease spot. Then you get a graph paper then it will show how many percent it has.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
On your indicator whichever had more grease spots.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1
Look at the grease marks.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1
You take the grid chart over each food sample and count the squares that is filled with grease marks.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
The grease marks will show her which one has more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
Anna will know which food has more fat by the grease spots on the brown paper.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
The one that has more grease will have more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
First you need a square centimeter chart. Put it in the circle and add them. The cross that are half add them to each other.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1
They should see which has more grease.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
Lay the crushed walnuts and peanuts on brown paper.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,0,1
Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.,1,1
