student_answer,teacher_answer,label,question_id
Yes. The black box will get hotter than the white because the black box can hold more heat.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
Yes. Because black is a dark color and it absorb heats faster than the white. White reflect so heats up slower.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,1,106
Yes. Because black absorbs much more heat of the sun and white reflects the heat of the sun.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,1,106
"Yes. The black box will collect more heat, because it is black. Black absorbs light from the sun. White reflects light from the light.",Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,1,106
Yes. I pick yes because that black do heat fast than white. Darker color heat faster and more hot air.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
Yes. Because dark colors like black contract heat but light colors like white do not.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
No. Because her data does not have enough information to support her prediction.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
Yes. Because when someone is going to ask her what data support what is she going to say.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
Yes. Because black absorbs heat and white does not absorb heat.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,1,106
Black box. Because the black box absorb sunlight and that is why the black box is much more hotter than the white one.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
Yes. Black is hotter than the white box because black gets hotter fast.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
Yes. Because the black one will get hotter than the white one.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
"Yes. Yes because black absorbs the heat and traps it, and white just reflects the sun. So her prediction is right.",Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,1,106
Yes. Because black absorbs heat faster than any type of color.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
Yes. Because of the heat like black box is more hotter than the white one because of the color.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
Yes. It will support Amber's prediction because black is covered and it attracts more solar heat.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
Yes. Because black attracts heat. So it will heat up faster.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
Yes. Because the sun hits the boxes and the inside gets really warm. So the thermometer will show the temp.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
"Yes. The black absorbs heat and energy, plus, the container is closed so the heat would be trapped inside.",Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
Yes. Because black heats up faster than white. Because black is a darker and the white is lighter.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
No. The data will not support her answer because all it says are the materials and what she is going to do.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
Yes. The black box will heat up faster than the white because the black box is darker than the white box so the white box reflects the heat and the black box collects the heat.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,1,106
Yes. Yes it will because your prediction is based off of what you know and to have data to refer back to you probably will have a more accurate answer.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
"Yes. The black box absorbs the heat, then releases slowly meaning it is hotter because the white box reflects the heat.",Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,1,106
"Yes. Well, black attracts to the sun more than white does so the black box is going to get hotter.",Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
Yes. Because black heats up faster and white reflects.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,1,106
"Yes. Since the box is black, black attracts or absorbs heat faster, the other box is white which reflects more sunlight than absorbing it.",Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,1,106
Yes. Because the box is black and the heat goes faster than white.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
Yes. If she wanted to heat up a box it would be the black one because a dark color takes the heat faster than the white one because white is brighter than black.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
Yes. The black covered one is going to get hotter because black absorbs heat and white reflects the heat.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,1,106
Yes. Because black always heats faster than white and white reflects the heat from the sun.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,1,106
Yes. I know that black materials or plastic or just black will absorb the heat more and white reflects the heat or light back. Also black heats faster and more.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,1,106
Yes. I say yes because she will measure each box and she is going to take it cold and hot so one is going to be up and one other is going to go down.,Yes. Black absorbs more heat (energy) than white. White reflects more heat (energy) than black. Therefore the black covered box will heat up faster than the white covered box.,0,106
