student_answer,teacher_answer,label,question_id
"Because if you bang it on the wood it starts to make a weird sound! But if you put it in water, you can see that it is moving because the water goes swash so you can see it move.",The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
"By a ping pong ball, a table, a cup full of water, and most of all hitting it too hard.",The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
Because it vibrates in the water.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
Because it was vibrating. I do not know what it means!,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
Because there are vibrations and vibration more and so it was moving in the water so it made it splash.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
By hitting the fork and putting it in the water.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
Because if it splashes it is vibrating so she knows now.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
The vibration that the tuning fork makes.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
Vibrations did.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
Because when you hit it vibrates and it vibrates in the water.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
Because it is the vibration making it splash.,The water splashed because the fork was vibrating. Vibrations make sounds.,1,74
Because the vibration makes the water splash.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
It vibrates because you hit it against something hard.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
The tuning fork is metal so when you hit the tuning fork it vibrates to make sound.,The water splashed because the fork was vibrating. Vibrations make sounds.,1,74
Because after Mary hit it on a table it vibrated and the vibration made the water splash!,The water splashed because the fork was vibrating. Vibrations make sounds.,1,74
Because When you put the tuning fork in the water you can see the vibrations.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
Because you hit it on a wood and that make it vibrate.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
Volume - It got louder. When it splashed it got a kind of noise - quiet noise.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
Because when you hit the tuning fork makes waves.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
Seeing what happens helps understand because you can see what is happening when you do it.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
The vibrations are like digging in the water and make a sound zzzzz!,The water splashed because the fork was vibrating. Vibrations make sounds.,1,74
The sound waves travel through the water.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
Because when she hit the tuning against the table and put it in a cup of water and the water splashed.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
Sound travel through water.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
Because it vibrated so since that vibrated she noticed the splash and she thought it must of been vibration.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
Because if you put it in the water it has volume and volume helps make sound.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
It helped Mary understand that the tuning fork makes sounds by vibrating because the water splashed.,The water splashed because the fork was vibrating. Vibrations make sounds.,1,74
When the tuning fork is vibrating the would splash because when something is vibrating then something that is touching the tuning fork. So it would vibrate also.,The water splashed because the fork was vibrating. Vibrations make sounds.,1,74
Because she can be know that the vibration travel in the water.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
I think it helped because when you see it you can see it vibrates.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
When the water splashed vibration caused it and that is what cause the sound too.,The water splashed because the fork was vibrating. Vibrations make sounds.,1,74
That helps because of the vibrations.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
It makes a sound in the water and you know that it makes a sound because the sound vibrates the water and where there is sound there is vibration.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
By putting the tuning fork in the water while still ringing.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
She will what experiment.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
By looking at how it vibrates.,The water splashed because the fork was vibrating. Vibrations make sounds.,0,74
The water splashed because the fork was vibrating. Vibrations make sounds.,The water splashed because the fork was vibrating. Vibrations make sounds.,1,74
