student_answer,teacher_answer,label,question_id
They use different sizes of marbles.,The marbles used by the 2 groups were probably different masses.,0,27
Some marbles are different sizes.,The marbles used by the 2 groups were probably different masses.,0,27
I think the marbles had a different weight.,The marbles used by the 2 groups were probably different masses.,1,27
The marbles might be different sizes.,The marbles used by the 2 groups were probably different masses.,1,27
Bee's groups maybe had bigger marbles then the other group.,The marbles used by the 2 groups were probably different masses.,1,27
I think the marbles were different sizes.,The marbles used by the 2 groups were probably different masses.,1,27
The first group had smaller marbles.,The marbles used by the 2 groups were probably different masses.,0,27
I think Bee's group had more mass in their marbles than Jin's group.,The marbles used by the 2 groups were probably different masses.,1,27
Maybe they had different size of marble.,The marbles used by the 2 groups were probably different masses.,1,27
I think that the marbles weighed different because they might of had one marble that was a different weight than and there.,The marbles used by the 2 groups were probably different masses.,1,27
They maybe used paperclips and paperclips are not the same size.,The marbles used by the 2 groups were probably different masses.,0,27
The marbles are different sizes.,The marbles used by the 2 groups were probably different masses.,0,27
One use small and big and marbles one use 60 and the other 60.,The marbles used by the 2 groups were probably different masses.,1,27
Maybe they had bigger marbles than the other team.,The marbles used by the 2 groups were probably different masses.,1,27
Because they use marbles and apple.,The marbles used by the 2 groups were probably different masses.,0,27
I think they have to put more marbles.,The marbles used by the 2 groups were probably different masses.,0,27
Maybe the balance was a little off.,The marbles used by the 2 groups were probably different masses.,0,27
One group did not zero out the balance one did.,The marbles used by the 2 groups were probably different masses.,0,27
Because there all sort of apples and they do all weigh different.,The marbles used by the 2 groups were probably different masses.,0,27
Bigger grams.,The marbles used by the 2 groups were probably different masses.,0,27
I think they did not zero it out on the balance beam.,The marbles used by the 2 groups were probably different masses.,0,27
I think they do not balance the beam.,The marbles used by the 2 groups were probably different masses.,0,27
Jin's group had big marbles and Bee's group had small marbles.,The marbles used by the 2 groups were probably different masses.,0,27
Maybe Jin's group did it by doing it up to down and Bee's group did it by going around.,The marbles used by the 2 groups were probably different masses.,0,27
Because they are both different.,The marbles used by the 2 groups were probably different masses.,0,27
Maybe because the marbles are different sizes.,The marbles used by the 2 groups were probably different masses.,1,27
The marbles are different.,The marbles used by the 2 groups were probably different masses.,0,27
They weighed it wrong.,The marbles used by the 2 groups were probably different masses.,0,27
The marbles are not same weight.,The marbles used by the 2 groups were probably different masses.,0,27
Different sized marbles.,The marbles used by the 2 groups were probably different masses.,0,27
Different sizes of marbles.,The marbles used by the 2 groups were probably different masses.,0,27
Marbles can weigh different. Different mass.,The marbles used by the 2 groups were probably different masses.,1,27
The marbles have different mass.,The marbles used by the 2 groups were probably different masses.,0,27
Marbles in Bee's group is bigger.,The marbles used by the 2 groups were probably different masses.,0,27
The apples are different sizes.,The marbles used by the 2 groups were probably different masses.,0,27
They do not have the same number.,The marbles used by the 2 groups were probably different masses.,0,27
The marbles used by the 2 groups were probably different masses.,The marbles used by the 2 groups were probably different masses.,1,27
