student_answer,teacher_answer,label,question_id
We used magnifying glasses and some sort of guide thing that told us what different kinds of salt looks like.,The crystals were square with Xs on the surface.,0,8
You take a look through the magnifying glass.,The crystals were square with Xs on the surface.,0,8
Because of the paper we looked at.,The crystals were square with Xs on the surface.,0,8
We looked at a piece of paper and one of the pictures looked like the crystals.,The crystals were square with Xs on the surface.,0,8
They will not shine.,The crystals were square with Xs on the surface.,0,8
They were square like salt.,The crystals were square with Xs on the surface.,1,8
We knew the crystals were salt because the crystal identification chart showed us that the different kinds of salt were crystals.,The crystals were square with Xs on the surface.,0,8
It said so on a paper.,The crystals were square with Xs on the surface.,0,8
Because it was at it because we had a chart that could tell us that.,The crystals were square with Xs on the surface.,0,8
They looked like salt.,The crystals were square with Xs on the surface.,0,8
We got a sheet with different kinds of crystals. So I looked for the same picture like the crystal and it said Kosher salt.,The crystals were square with Xs on the surface.,1,8
The teacher told us.,The crystals were square with Xs on the surface.,0,8
Because salt is made up of little crystals.,The crystals were square with Xs on the surface.,0,8
Because salt look like little pieces of a crystal.,The crystals were square with Xs on the surface.,0,8
I knew because they were shaped like kosher salt.,The crystals were square with Xs on the surface.,1,8
I knew the crystals were salt by the movie we watched.,The crystals were square with Xs on the surface.,0,8
Because flour does not turn into crystals.,The crystals were square with Xs on the surface.,0,8
Because salt is a crystal.,The crystals were square with Xs on the surface.,0,8
"Because it has a X in the middle, and salt was in it.",The crystals were square with Xs on the surface.,0,8
The crystals are kosher salt and kosher salt is salt!,The crystals were square with Xs on the surface.,0,8
By looking at the crystal identification sheet.,The crystals were square with Xs on the surface.,0,8
Because we measured them.,The crystals were square with Xs on the surface.,0,8
Because it was so shiny.,The crystals were square with Xs on the surface.,0,8
They were powdery.,The crystals were square with Xs on the surface.,0,8
Because there were little shining things inside and I knew it was salt.,The crystals were square with Xs on the surface.,0,8
Because we learned it because it was white that is how we knew.,The crystals were square with Xs on the surface.,0,8
I would know that the crystals were salt is the way how it looks.,The crystals were square with Xs on the surface.,0,8
We poured the water we left it alone for 2 days and they dry up.,The crystals were square with Xs on the surface.,0,8
After the water dried we noticed it was Kosher salt.,The crystals were square with Xs on the surface.,0,8
By breaking the rock.,The crystals were square with Xs on the surface.,0,8
Because it tastes like salt.,The crystals were square with Xs on the surface.,0,8
Because crystals are a kind of salt.,The crystals were square with Xs on the surface.,0,8
I looked at them really closely and they looked like crystals and diamonds.,The crystals were square with Xs on the surface.,1,8
Because we looked in the magnifying glass.,The crystals were square with Xs on the surface.,0,8
I knew the crystals were salt because of the patterns and shapes.,The crystals were square with Xs on the surface.,1,8
I looked at the chart.,The crystals were square with Xs on the surface.,0,8
The crystals were square with Xs on the surface.,The crystals were square with Xs on the surface.,1,8
