student_answer,teacher_answer,label,question_id
If you get it right it will not have much Frequency.,"When the string was tighter, the pitch was higher.",0,78
If the strings were tightened it would make a high sound.,"When the string was tighter, the pitch was higher.",1,78
It was soft then it got louder.,"When the string was tighter, the pitch was higher.",0,78
Because there is more tension so the vibrations go faster.,"When the string was tighter, the pitch was higher.",1,78
It goes higher.,"When the string was tighter, the pitch was higher.",1,78
The string is lower when you tightened it.,"When the string was tighter, the pitch was higher.",0,78
It was a high pitch when she hit the string when it was not holding down the string it was a lower sound.,"When the string was tighter, the pitch was higher.",1,78
It was louder Because she made more tension.,"When the string was tighter, the pitch was higher.",0,78
The string had a higher pitch.,"When the string was tighter, the pitch was higher.",1,78
It would make a High sound.,"When the string was tighter, the pitch was higher.",1,78
It was higher.,"When the string was tighter, the pitch was higher.",1,78
It would either make the pitch higher or lower.,"When the string was tighter, the pitch was higher.",0,78
The pitch higher so it was more of a ding than a bring.,"When the string was tighter, the pitch was higher.",1,78
Lower because if you pull on the string it is lower.,"When the string was tighter, the pitch was higher.",0,78
When you tighten it it makes a higher pitched.,"When the string was tighter, the pitch was higher.",1,78
Well when it is tightened you can not pull it that far so it makes a different sound.,"When the string was tighter, the pitch was higher.",0,78
It is lower pitch when it is tighten so if it is looser then it is high pitch.,"When the string was tighter, the pitch was higher.",0,78
It got high pitch and lower volume.,"When the string was tighter, the pitch was higher.",1,78
When you tighten it up it would sound different.,"When the string was tighter, the pitch was higher.",0,78
The string was tighter.,"When the string was tighter, the pitch was higher.",0,78
I know that it is a low pitch.,"When the string was tighter, the pitch was higher.",0,78
It would be a low pitch.,"When the string was tighter, the pitch was higher.",0,78
It will be louder.,"When the string was tighter, the pitch was higher.",0,78
The string makes a low pitch.,"When the string was tighter, the pitch was higher.",0,78
When the string is tightened the string comes more out of the guitar part so the string in the guitar part is smaller so the pitch it higher.,"When the string was tighter, the pitch was higher.",1,78
When she tightened the string there was a higher pitch.,"When the string was tighter, the pitch was higher.",1,78
"When the string is tightened, the pitch is higher not lower.","When the string was tighter, the pitch was higher.",1,78
The string made a higher pitch because it made it stop earlier which makes a higher pitch.,"When the string was tighter, the pitch was higher.",1,78
When you make it long it make it low sound when you make it short it a height sound.,"When the string was tighter, the pitch was higher.",1,78
When it was loose the sound was soft but when it was tighten it is low.,"When the string was tighter, the pitch was higher.",0,78
The string was higher pitch because it had more tension.,"When the string was tighter, the pitch was higher.",1,78
The tighter the string the higher it gets.,"When the string was tighter, the pitch was higher.",1,78
When she make the the loose it get the sound lower.,"When the string was tighter, the pitch was higher.",1,78
The pitch is higher.,"When the string was tighter, the pitch was higher.",1,78
It was louder because the string was tighter.,"When the string was tighter, the pitch was higher.",0,78
By moving her finger.,"When the string was tighter, the pitch was higher.",0,78
"When the string was tighter, the pitch was higher.","When the string was tighter, the pitch was higher.",1,78
