student_answer,teacher_answer,label,question_id
B has more solute than A does therefore B will weigh more since the solute is equally spread.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
They are the same amount of water different in spoons. That is why B weighs more because of spoons.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
Because you would have to take 50 milliliters of water out of cup B or else cup B would be heavier. So it would more fair.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
I chose cup A because it seems more concentrated.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
Because he pour only 50 milliliters of solution in each cup.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
Because B is the double of A.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
Because cup B has more spoons of the solute and has more water.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
"Because if you just took 50 milliliters of water out of each, they would be equal. I got this one wrong.",The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
I think the second one because B has more scoops of solute.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
Because now there is now only some of water in each and 4 is more than 2 and cup B more concentration.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
I picked cup B because I thought it would have more spoons of solute than cup A.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
Because 2 is half of 4 spoons and 50 milliliters is half of 100.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,1,127
Because Nigel took out the same amount of solutions. There is 2 spoons for 50 milliliters of water. The concentration are the same.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,1,127
They both have 2 spoonfuls per 50 milliliters so when you compare 50 milliliters from each they both have 2 spoonfuls in the 50 milliliters.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,1,127
Because they both have the same amount of water but have different amount of salt.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
I think cup B would be more heavy because cup B is more concentrated.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
They are going to be even.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
Cup B is more concentrated than cup A.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
Because solution B has more water in the top.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
"They are the same, because there is a pattern, for every 2 spoons of solute add 50 milliliters of water.",The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,1,127
B because it gave 100 milliliters water and 4 spoons of solute. And A gave 5 milliliters water 2 spoon of salt so I stay with B.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
I chose the same because he took bottle A and half of bottle B and half of bottle B equals A.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,1,127
It is like x like 50 times 2 equals 100 so then 2 spoons of solute equals 50.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
"All solutions are mixtures, and a solution is when something disappears into the other.",The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
Solution would need to be doubled.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
Because he took the same amount from each bottle.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
Because they both have the same amount of solution in each cup. So both cups weigh the same.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
Because there is 2 spoons and 50 milliliters and then there is 4 spoons and 100 milliliters so they are going to weigh the same.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,1,127
Because there is more water and solute.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
I chose that one because in bottle B they took 50 milliliters but in it they put 4 spoons.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
I chose this one because in the picture above there is more water in cup B.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
Solution B has more water so it weighs more than solution A.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
Cup B because it is just double.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,0,127
The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.,1,127
