student_answer,teacher_answer,label,question_id
They could use grams to weigh them.,Use a standard unit of mass like grams.,1,33
Use mass pieces.,Use a standard unit of mass like grams.,0,33
They could both use the metric unit grams.,Use a standard unit of mass like grams.,1,33
They should use the same marbles.,Use a standard unit of mass like grams.,0,33
They should use the same marbles.,Use a standard unit of mass like grams.,0,33
Use little marbles.,Use a standard unit of mass like grams.,0,33
"35 grams to a glass case, 60 grams to a big book.",Use a standard unit of mass like grams.,0,33
They could redo it to see if they weighed the right mass.,Use a standard unit of mass like grams.,0,33
Use gram or standard unit of measurement.,Use a standard unit of mass like grams.,1,33
They should use grams instead.,Use a standard unit of mass like grams.,1,33
They should use a standard unit.,Use a standard unit of mass like grams.,1,33
Use a standard unit like grams.,Use a standard unit of mass like grams.,1,33
Because they weighed different but the same answer.,Use a standard unit of mass like grams.,0,33
If Jin's and Bee's groups can use a balance beam.,Use a standard unit of mass like grams.,0,33
Always use grams to know who much it weighs.,Use a standard unit of mass like grams.,1,33
They should use a standard measurement to weigh the apple.,Use a standard unit of mass like grams.,1,33
They can use grams.,Use a standard unit of mass like grams.,1,33
Use the same stuff.,Use a standard unit of mass like grams.,0,33
Weighed the apple again.,Use a standard unit of mass like grams.,0,33
Zero out the balance.,Use a standard unit of mass like grams.,0,33
Use a standard like a gram.,Use a standard unit of mass like grams.,1,33
Get the same size apples.,Use a standard unit of mass like grams.,0,33
To use a ruler to see if the 2 apples are different.,Use a standard unit of mass like grams.,0,33
Use same sized marbles.,Use a standard unit of mass like grams.,0,33
I think they both did it wrong because we measured it and it was 150.,Use a standard unit of mass like grams.,0,33
They could weigh it.,Use a standard unit of mass like grams.,0,33
They should be with a balance.,Use a standard unit of mass like grams.,0,33
Maybe because the marbles are different sizes.,Use a standard unit of mass like grams.,0,33
"Use grams, use standard.",Use a standard unit of mass like grams.,1,33
"Use a standard, grams.",Use a standard unit of mass like grams.,1,33
They should use grams to weigh the apple.,Use a standard unit of mass like grams.,1,33
Use same size marbles.,Use a standard unit of mass like grams.,0,33
Use the same marbles.,Use a standard unit of mass like grams.,0,33
Use mass pieces.,Use a standard unit of mass like grams.,0,33
Get the same size.,Use a standard unit of mass like grams.,0,33
One group could use an apple then when they are done the other group could use it.,Use a standard unit of mass like grams.,0,33
Use a standard unit of mass like grams.,Use a standard unit of mass like grams.,1,33
