student_answer,teacher_answer,label,question_id
Because when you use a mixture and as it dissolve it is a solution.,The mixtures are all clear.,1,126
Maybe it could change to him and have something die.,The mixtures are all clear.,0,126
I think jam is mixture.,The mixtures are all clear.,0,126
Because they dissolved.,The mixtures are all clear.,1,126
When the mixture is clear and no material is on the bottom.,The mixtures are all clear.,1,126
The evidence Jim has is the material on the bottom and the solid because a solution has 2 or more things combined.,The mixtures are all clear.,0,126
That the water is clear.,The mixtures are all clear.,1,126
My evidence is a solution can be clear or evaporated by heat and so all of them are clear.,The mixtures are all clear.,1,126
The evidence he has is that it is clear and nothing on bottom to be a solution.,The mixtures are all clear.,1,126
Because it was clear and nothing on the bottom.,The mixtures are all clear.,1,126
He put the solid in the water and the solid dissolved into the water.,The mixtures are all clear.,1,126
"Mixtures one, 3, and possibly 2 are clear a sign that the material has dissolved and made a solution.",The mixtures are all clear.,1,126
Mixtures one and 2 are solutions because they are clear.,The mixtures are all clear.,1,126
It has to be clear with nothing on bottom.,The mixtures are all clear.,1,126
When the solid material is disappeared.,The mixtures are all clear.,1,126
I know it is a solid because it has stuff in the but mine.,The mixtures are all clear.,0,126
That there is undissolved particle at the bottom.,The mixtures are all clear.,0,126
Mixtures 4 and 5 are evidence.,The mixtures are all clear.,0,126
Because a solution is clear.,The mixtures are all clear.,1,126
He has that he put a solute in the solvent and it came out clear and nothing on bottom.,The mixtures are all clear.,1,126
His evidence is the mixture turned clear.,The mixtures are all clear.,1,126
If the material dissolved it is a solution.,The mixtures are all clear.,1,126
Because the solid dissolve.,The mixtures are all clear.,1,126
The evidence is the water cannot take any more ingredients.,The mixtures are all clear.,0,126
Because there is nothing at the bottom.,The mixtures are all clear.,1,126
That if it does have material at the bottom that it is not.,The mixtures are all clear.,1,126
Because the solid dissolve.,The mixtures are all clear.,1,126
There is material on the bottom and that means it is saturated solution.,The mixtures are all clear.,1,126
Because some of them have a dissolved solid.,The mixtures are all clear.,1,126
The mixtures are clear.,The mixtures are all clear.,1,126
"How much water is in it, and how much spoons of solid are in it.",The mixtures are all clear.,0,126
When the solid disappears into the solvent.,The mixtures are all clear.,1,126
His mixture is clear.,The mixtures are all clear.,1,126
One spoon.,The mixtures are all clear.,0,126
He does not have an idea that island make a salt outline.,The mixtures are all clear.,0,126
The mixtures are all clear.,The mixtures are all clear.,1,126
