student_answer,teacher_answer,label,question_id
Elena should add shelter.,Elena should include a separate shelter for each lizard.,1,123
She needs shelter.,Elena should include a separate shelter for each lizard.,1,123
Elena has to put homes inside of the habitat.,Elena should include a separate shelter for each lizard.,1,123
She needs to add another house or shelter and maybe a female.,Elena should include a separate shelter for each lizard.,1,123
Elena should include another home.,Elena should include a separate shelter for each lizard.,1,123
More shelter.,Elena should include a separate shelter for each lizard.,1,123
Put a glass in the center of the tank.,Elena should include a separate shelter for each lizard.,0,123
Get her own shelter for that lizard.,Elena should include a separate shelter for each lizard.,1,123
"A lizard needs food, home, space, air, water.",Elena should include a separate shelter for each lizard.,1,123
A structure for the next lizard.,Elena should include a separate shelter for each lizard.,1,123
Elena should make special places for both of them otherwise they will fight.,Elena should include a separate shelter for each lizard.,1,123
Maybe she could put in 2 females also.,Elena should include a separate shelter for each lizard.,0,123
A new bed.,Elena should include a separate shelter for each lizard.,0,123
"Some twigs, rocks and air.",Elena should include a separate shelter for each lizard.,0,123
I think she would need to put some wood need some wood.,Elena should include a separate shelter for each lizard.,0,123
Maybe some shelter or some grass.,Elena should include a separate shelter for each lizard.,1,123
She would have to know the food the lizards want.,Elena should include a separate shelter for each lizard.,0,123
"She is going to need food for both of them, water, space and shelter.",Elena should include a separate shelter for each lizard.,1,123
She needs to observe her lizard.,Elena should include a separate shelter for each lizard.,0,123
Some leaves and some wood.,Elena should include a separate shelter for each lizard.,0,123
Water and food.,Elena should include a separate shelter for each lizard.,0,123
Another shelter.,Elena should include a separate shelter for each lizard.,1,123
The shelter and other basic needs.,Elena should include a separate shelter for each lizard.,1,123
She should add another shelter.,Elena should include a separate shelter for each lizard.,1,123
"Well, food, water, some leaves, some dirt, a stick or 2 and some rocks and grass.",Elena should include a separate shelter for each lizard.,1,123
"Elena should put leaves, logs, and tree branches in the habitat.",Elena should include a separate shelter for each lizard.,1,123
She should get a bigger and food and water.,Elena should include a separate shelter for each lizard.,0,123
Elena should put more food and water.,Elena should include a separate shelter for each lizard.,0,123
She should add shelter and space.,Elena should include a separate shelter for each lizard.,1,123
Elena should be sure to have either 2 habitats or a lot of space so each lizard does not have to fight over space.,Elena should include a separate shelter for each lizard.,0,123
She should put a prop of a lizard to see if her lizard will let it be or fight it.,Elena should include a separate shelter for each lizard.,0,123
Grass.,Elena should include a separate shelter for each lizard.,0,123
She should make sure they are nice to each other.,Elena should include a separate shelter for each lizard.,0,123
"Shelter, space, and homes.",Elena should include a separate shelter for each lizard.,1,123
Another house for the lizard.,Elena should include a separate shelter for each lizard.,1,123
She or he should add more space and almost everything lizards need.,Elena should include a separate shelter for each lizard.,0,123
Elena should include a separate shelter for each lizard.,Elena should include a separate shelter for each lizard.,1,123
