student_answer,teacher_answer,label,question_id
You could tell if it has the hardest if most of it came off.,The harder coin will scratch the other.,0,90
If just the penny could scratch and the nickel could not the penny is harder.,The harder coin will scratch the other.,1,90
Whichever one was damaged most was less hard.,The harder coin will scratch the other.,1,90
Rub them against a crystal.,The harder coin will scratch the other.,0,90
Which had less scratches.,The harder coin will scratch the other.,1,90
If it makes a scratch or a little dent.,The harder coin will scratch the other.,0,90
Well she can take the penny and the nickel and rub them together.,The harder coin will scratch the other.,1,90
The one that is scratched is softer.,The harder coin will scratch the other.,1,90
She could tell which is harder by getting a rock and seeing if the penny or nickel would scratch it. Whichever one does is harder.,The harder coin will scratch the other.,0,90
Maybe he should scratch even other then when you are done see if one have scratches.,The harder coin will scratch the other.,1,90
It would tell her because she could scratch the penny on the nickel and the nickel on the penny and see which one is scratched.,The harder coin will scratch the other.,0,90
"In order to tell which is harder, else would have to see if the penny and nickel leave a mark to see which is harder.",The harder coin will scratch the other.,1,90
By the one that leave a mark on one. That means that that one is harder.,The harder coin will scratch the other.,1,90
The one that got scratch each penny or a nickel got scratch.,The harder coin will scratch the other.,1,90
She can scratch it and see which one scratch the rock or mineral.,The harder coin will scratch the other.,0,90
If the penny gets scratched the nickel is harder and if the nickel gets scratched then the penny is harder.,The harder coin will scratch the other.,1,90
The nickel is the hardest because is you scratch it with a penny it will not scratch but the nickel could because it is so much.,The harder coin will scratch the other.,1,90
You get a penny or a nickel if one of them scratches the metal it is hard.,The harder coin will scratch the other.,1,90
She would know because the one that is scratched is the one that is least hard and the one that is not scratched is the one that is hardest.,The harder coin will scratch the other.,1,90
The one that got a scratch is not hard.,The harder coin will scratch the other.,1,90
A paperclip is harder.,The harder coin will scratch the other.,0,90
The one that is harder will scratch the less harder one.,The harder coin will scratch the other.,1,90
I do not know.,The harder coin will scratch the other.,0,90
Fire.,The harder coin will scratch the other.,0,90
The nickel because it is bigger and it harder.,The harder coin will scratch the other.,0,90
By using your hand.,The harder coin will scratch the other.,0,90
If it left a scratch.,The harder coin will scratch the other.,1,90
I do not know.,The harder coin will scratch the other.,0,90
The nickel is the heavier and the penny is the lighter.,The harder coin will scratch the other.,0,90
You can rub the penny and the nickel together. The one with the mark and a scratch is the least hardest the one with no mark or scratch is the hardest.,The harder coin will scratch the other.,1,90
Because of it he you scratch with a penny.,The harder coin will scratch the other.,0,90
Rub them together and whichever one has a scratch or a mark the is softer and the one that has nothing on it is harder.,The harder coin will scratch the other.,1,90
Rub to penny with nickel and whichever one had a scratch is some.,The harder coin will scratch the other.,1,90
She would scratch the rocks together the one that scratches is softer.,The harder coin will scratch the other.,1,90
Nickel is harder.,The harder coin will scratch the other.,0,90
The harder coin will scratch the other.,The harder coin will scratch the other.,1,90
